P1,P2,...,Pn
[5, 10, 8, 11, 7]
[2, 12, 7, 10, 5]
[1, 4, 9, 10, 0]
[8, 14, 9, 7, 0]
[3, 7, 6, 1, 5]
[5, 12, 7, 2, 3]
[8, 0, 7, 2, 6]
[14, 5, 12, 10, 7]
[7, 9, 0, 8, 1]
[7, 4, 10, 12, 1]
[14, 3, 7, 5, 11]
[0, 14, 5, 7, 8]
[10, 13, 2, 9, 8]
[6, 0, 1, 13, 14]
[2, 1, 9, 11, 6]
[13, 10, 4, 9, 0]
[13, 2, 3, 8, 7]
[0, 12, 11, 14, 7]
[2, 6, 8, 7, 11]
[1, 14, 0, 4, 9]
[9, 3, 2, 11, 1]
[0, 12, 3, 2, 11]
[9, 10, 2, 14, 8]
[9, 10, 5, 14, 8]
[4, 7, 10, 0, 14]
[14, 12, 3, 2, 4]
[13, 1, 11, 6, 9]
[1, 11, 2, 13, 12]
[9, 10, 6, 4, 7]
[12, 13, 3, 6, 14]
[1, 7, 10, 8, 4]
[1, 12, 5, 14, 0]
[12, 2, 0, 5, 1]
[10, 9, 2, 7, 12]
[6, 9, 2, 1, 8]
[10, 4, 8, 2, 9]
[0, 3, 5, 12, 7]
[3, 12, 13, 14, 11]
[8, 9, 4, 0, 11]
[9, 11, 4, 14, 0]
[5, 1, 2, 6, 0]
[7, 6, 3, 0, 8]
[11, 8, 3, 14, 13]
[12, 0, 14, 1, 5]
[5, 6, 2, 0, 9]
[4, 0, 5, 7, 8]
[9, 4, 8, 0, 1]
[12, 10, 4, 14, 7]
[11, 9, 14, 4, 3]
[5, 10, 3, 11, 0]
[4, 10, 8, 0, 9]
[0, 6, 1, 4, 10]
[3, 0, 6, 14, 13]
[2, 3, 14, 4, 0]
[11, 9, 6, 4, 7]
[6, 9, 11, 13, 0]
[9, 13, 10, 4, 0]
[10, 5, 6, 14, 0]
[2, 3, 13, 6, 7]
[11, 13, 5, 2, 1]
[6, 9, 12, 5, 7]
[13, 4, 8, 7, 1]
[7, 6, 5, 3, 11]
[0, 9, 11, 4, 5]
[1, 6, 14, 9, 4]
[5, 12, 10, 9, 11]
[9, 12, 6, 14, 2]
[5, 8, 7, 2, 11]
[10, 1, 13, 11, 8]
[1, 6, 9, 7, 5]
[2, 10, 5, 9, 8]
[14, 0, 4, 11, 6]
[3, 13, 9, 2, 5]
[2, 7, 0, 4, 8]
[11, 6, 9, 13, 8]
[4, 1, 7, 11, 9]
[7, 14, 4, 10, 1]
[10, 6, 13, 2, 3]
[12, 7, 5, 1, 3]
[10, 11, 7, 14, 2]
[6, 13, 0, 8, 3]
[8, 5, 14, 0, 10]
[13, 12, 14, 9, 5]
[3, 6, 9, 5, 13]
[13, 1, 2, 14, 8]
[12, 11, 14, 9, 2]
[7, 11, 2, 9, 3]
[11, 4, 2, 12, 14]
[7, 0, 4, 14, 2]
[11, 3, 5, 8, 13]
[9, 14, 5, 13, 3]
[12, 11, 4, 2, 10]
[10, 4, 0, 14, 11]
[13, 6, 1, 0, 2]
[11, 9, 3, 7, 4]
[3, 2, 0, 4, 7]
[3, 7, 12, 14, 9]
[4, 2, 12, 9, 8]
[1, 12, 14, 5, 11]
[6, 0, 11, 8, 12]
[9, 3, 8, 12, 13]
[1, 8, 12, 13, 3]
[7, 1, 12, 6, 3]
[13, 2, 5, 3, 4]
[0, 7, 13, 10, 8]
[9, 7, 1, 0, 12]
[1, 10, 12, 0, 8]
[0, 12, 10, 5, 3]
[13, 2, 1, 4, 7]
[8, 7, 9, 6, 0]
[14, 1, 0, 12, 3]
[7, 9, 14, 6, 1]
[12, 10, 9, 13, 5]
[7, 14, 1, 0, 2]
[8, 11, 3, 7, 4]
[7, 10, 8, 9, 1]
[1, 9, 11, 7, 5]
[4, 9, 5, 12, 13]
[9, 8, 13, 14, 11]
[12, 3, 9, 4, 14]
[6, 10, 13, 12, 14]
[5, 8, 1, 6, 13]
[13, 12, 4, 0, 6]
[11, 10, 7, 13, 12]
[4, 14, 3, 10, 11]
[5, 0, 2, 13, 11]
[2, 1, 0, 11, 9]
[13, 9, 8, 3, 6]
[1, 3, 10, 8, 4]
[8, 13, 11, 7, 5]
[12, 6, 2, 4, 1]
[8, 11, 12, 9, 6]
[10, 4, 5, 14, 2]
[7, 13, 4, 5, 9]
[0, 8, 7, 1, 12]
[11, 13, 8, 6, 5]
[3, 10, 4, 8, 13]
[9, 5, 10, 11, 14]
[14, 13, 3, 4, 0]
