P1,P2,...,Pn
[4, 2, 13, 3]
[3, 10, 4, 6]
[2, 11, 9, 3]
[13, 12, 8, 10]
[10, 9, 14, 2]
[5, 14, 4, 3]
[12, 4, 14, 13]
[6, 1, 12, 0]
[11, 12, 0, 10]
[12, 11, 2, 10]
[11, 13, 8, 7]
[3, 6, 11, 13]
[2, 9, 0, 11]
[11, 2, 14, 8]
[0, 13, 11, 3]
[0, 10, 6, 8]
[7, 6, 9, 0]
[2, 7, 0, 6]
[12, 7, 1, 14]
[11, 5, 10, 8]
[10, 13, 4, 2]
[0, 13, 1, 10]
[3, 12, 1, 13]
[2, 0, 10, 7]
[11, 6, 2, 10]
[8, 3, 11, 14]
[14, 4, 10, 1]
[9, 13, 3, 14]
[7, 2, 14, 6]
[5, 11, 1, 13]
[8, 1, 0, 4]
[1, 7, 10, 14]
[10, 0, 13, 4]
[13, 7, 3, 5]
[3, 14, 5, 9]
[7, 13, 0, 9]
[8, 12, 0, 9]
[3, 6, 4, 14]
[12, 4, 13, 3]
[5, 10, 9, 13]
[12, 10, 6, 8]
[12, 11, 0, 4]
[0, 13, 6, 9]
[11, 4, 12, 6]
[6, 3, 11, 4]
[1, 11, 10, 2]
[8, 12, 4, 6]
[4, 9, 6, 14]
[10, 6, 8, 11]
[4, 10, 11, 5]
[9, 3, 0, 2]
[12, 6, 5, 11]
[8, 5, 0, 13]
[14, 6, 11, 4]
[2, 12, 3, 6]
[3, 8, 2, 10]
[5, 14, 1, 0]
[7, 1, 9, 0]
[9, 5, 6, 2]
[5, 0, 13, 11]
[11, 13, 8, 0]
[13, 6, 0, 1]
[1, 3, 13, 8]
[5, 6, 8, 2]
[2, 11, 13, 0]
[10, 5, 4, 2]
[11, 5, 10, 7]
[8, 14, 11, 3]
[9, 8, 7, 12]
[12, 8, 5, 10]
[2, 14, 12, 10]
[12, 3, 4, 9]
[12, 13, 11, 2]
[2, 14, 3, 12]
[1, 0, 6, 5]
[8, 2, 6, 10]
[4, 9, 12, 11]
[13, 5, 1, 12]
[8, 0, 11, 4]
[12, 8, 7, 14]
[2, 13, 10, 0]
[5, 3, 11, 1]
[5, 8, 9, 0]
[9, 6, 8, 13]
[14, 7, 3, 0]
[4, 8, 2, 9]
[8, 7, 10, 2]
[8, 12, 3, 5]
[2, 8, 7, 11]
[6, 4, 12, 0]
[12, 9, 4, 8]
[3, 8, 10, 7]
[1, 6, 2, 10]
[6, 1, 10, 0]
[1, 0, 6, 7]
[6, 9, 13, 14]
[1, 11, 4, 0]
[5, 6, 7, 0]
[13, 9, 4, 2]
[5, 13, 0, 4]
[8, 9, 7, 2]
[14, 6, 2, 10]
[5, 14, 8, 12]
[2, 4, 12, 5]
[10, 4, 6, 9]
[1, 6, 13, 3]
[14, 9, 6, 8]
[0, 11, 8, 3]
[12, 11, 4, 1]
[5, 9, 4, 8]
[3, 10, 14, 2]
[4, 6, 11, 8]
[7, 8, 1, 2]
[14, 4, 6, 2]
[10, 12, 9, 13]
[14, 4, 8, 0]
[10, 1, 11, 9]
[2, 12, 11, 4]
[14, 13, 9, 10]
[3, 9, 10, 12]
[3, 1, 9, 8]
[11, 1, 0, 4]
[1, 11, 8, 6]
[13, 14, 2, 3]
[5, 7, 0, 4]
[6, 7, 10, 8]
[13, 2, 14, 9]
[12, 11, 7, 14]
[10, 3, 5, 14]
[2, 0, 6, 5]
[3, 14, 4, 7]
[0, 10, 2, 6]
[1, 4, 7, 11]
[10, 3, 4, 14]
[10, 7, 12, 2]
[9, 1, 3, 4]
[2, 10, 12, 6]
[8, 7, 5, 0]
[12, 14, 13, 5]
[13, 8, 5, 3]
[14, 10, 13, 8]
[5, 3, 1, 13]
[7, 1, 9, 12]
[14, 4, 3, 8]
[0, 13, 9, 8]
[4, 6, 12, 1]
[1, 13, 4, 6]
[5, 3, 13, 0]
[10, 2, 9, 8]
[10, 2, 11, 4]
[2, 3, 5, 6]
[13, 11, 7, 2]
[0, 6, 8, 2]
[9, 12, 1, 11]
[2, 10, 4, 8]
[9, 1, 5, 14]
[6, 10, 5, 9]
[9, 6, 7, 0]
[3, 13, 11, 7]
[11, 1, 9, 14]
[8, 11, 10, 0]
[3, 0, 1, 13]
[7, 6, 2, 5]
[1, 11, 12, 0]
[4, 12, 14, 0]
[4, 1, 13, 6]
[14, 2, 1, 6]
[1, 10, 12, 0]
[11, 1, 7, 3]
[1, 4, 13, 11]
[13, 12, 4, 3]
[11, 1, 8, 7]
[7, 1, 9, 12]
[13, 6, 12, 14]
[2, 4, 13, 14]
[9, 11, 14, 8]
[8, 3, 4, 6]
[10, 2, 0, 8]
[1, 13, 4, 6]
[12, 13, 11, 9]
[8, 6, 12, 4]
[5, 7, 0, 6]
[4, 9, 0, 7]
[14, 2, 7, 5]
[14, 13, 5, 12]
[1, 7, 2, 3]
[13, 9, 12, 6]
