P1,P2,...,Pn
[4, 2, 8, 14, 3]
[9, 1, 8, 0, 3]
[5, 1, 10, 8, 7]
[9, 3, 1, 11, 10]
[6, 14, 11, 5, 0]
[7, 13, 3, 5, 10]
[5, 10, 2, 8, 0]
[10, 13, 8, 12, 11]
[7, 4, 11, 0, 8]
[9, 13, 7, 12, 5]
[13, 9, 7, 0, 10]
[2, 8, 7, 9, 12]
[1, 13, 3, 5, 12]
[1, 0, 14, 10, 13]
[2, 11, 3, 14, 6]
[7, 0, 3, 13, 14]
[8, 1, 5, 9, 7]
[13, 5, 0, 1, 6]
[3, 14, 1, 7, 11]
[12, 14, 0, 6, 9]
[14, 13, 8, 11, 3]
[11, 14, 1, 0, 5]
[3, 8, 4, 12, 7]
[2, 8, 12, 7, 14]
[10, 3, 14, 4, 0]
[9, 13, 14, 8, 7]
[1, 11, 10, 14, 13]
[7, 2, 5, 1, 6]
[6, 3, 1, 2, 13]
[2, 9, 14, 4, 13]
[13, 2, 1, 11, 0]
[14, 6, 8, 0, 5]
[8, 9, 1, 12, 10]
[3, 10, 7, 4, 11]
[1, 4, 8, 10, 7]
