P1,P2,...,Pn
[2, 5, 3, 10, 1]
[14, 3, 6, 5, 12]
[7, 8, 5, 0, 11]
[14, 1, 8, 12, 11]
[8, 9, 13, 12, 14]
[7, 5, 1, 9, 2]
[6, 5, 3, 11, 8]
[1, 14, 8, 0, 5]
[9, 5, 10, 1, 4]
[5, 8, 12, 14, 3]
[10, 9, 2, 11, 0]
[11, 10, 12, 0, 8]
[1, 5, 6, 8, 9]
[1, 6, 2, 14, 5]
[12, 3, 5, 14, 13]
[4, 9, 1, 7, 11]
[10, 11, 3, 5, 4]
[9, 1, 10, 14, 11]
[11, 9, 8, 0, 14]
[1, 12, 6, 3, 11]
[4, 6, 7, 10, 5]
[2, 0, 10, 12, 3]
[0, 7, 9, 3, 2]
[3, 9, 13, 8, 10]
[13, 9, 6, 8, 2]
[10, 14, 4, 6, 8]
[2, 3, 11, 14, 10]
[6, 8, 4, 12, 14]
[8, 3, 10, 9, 14]
[8, 0, 5, 9, 11]
[4, 10, 8, 14, 2]
[8, 13, 6, 11, 3]
[6, 4, 1, 0, 12]
[4, 13, 1, 2, 6]
[0, 7, 2, 5, 12]
[9, 14, 7, 0, 6]
[5, 2, 11, 12, 14]
[9, 6, 0, 12, 14]
[0, 9, 4, 1, 11]
[4, 12, 8, 13, 5]
[14, 4, 11, 9, 6]
[13, 1, 11, 14, 3]
[9, 11, 6, 12, 14]
[1, 2, 11, 13, 8]
