P1,P2,...,Pn
[11, 10, 6, 14]
[11, 3, 10, 14]
[14, 2, 3, 13]
[10, 5, 13, 12]
[1, 6, 13, 10]
[12, 14, 9, 4]
[3, 2, 8, 12]
[7, 4, 13, 9]
[11, 5, 8, 12]
[2, 14, 7, 11]
[6, 13, 0, 7]
[13, 10, 3, 8]
[2, 14, 9, 0]
[9, 2, 8, 3]
[2, 1, 12, 8]
[12, 11, 13, 14]
[12, 7, 1, 6]
[5, 3, 14, 7]
[3, 6, 4, 2]
[14, 2, 12, 4]
[5, 8, 2, 11]
[1, 12, 2, 3]
[1, 2, 11, 5]
[2, 14, 9, 6]
[5, 4, 0, 6]
[1, 9, 14, 8]
[5, 14, 3, 1]
[1, 0, 14, 5]
[4, 8, 5, 7]
[6, 7, 2, 3]
[9, 3, 11, 2]
[9, 4, 14, 5]
[13, 3, 2, 1]
[13, 2, 10, 14]
[4, 10, 12, 8]
[8, 7, 11, 6]
[9, 0, 13, 4]
[8, 13, 10, 14]
[5, 12, 14, 9]
[0, 14, 9, 10]
[13, 3, 8, 11]
[6, 4, 8, 2]
[13, 7, 1, 0]
[3, 14, 4, 9]
[9, 5, 6, 13]
[2, 4, 6, 0]
[9, 0, 2, 7]
[10, 13, 14, 0]
[8, 2, 7, 14]
[11, 12, 6, 4]
[3, 5, 4, 9]
[2, 13, 11, 8]
[10, 8, 13, 6]
[6, 14, 13, 3]
[4, 13, 7, 8]
[13, 12, 9, 10]
[11, 3, 2, 12]
[8, 14, 6, 12]
[1, 0, 6, 14]
[11, 10, 9, 12]
[3, 7, 11, 9]
[12, 8, 11, 6]
[1, 3, 11, 0]
[10, 9, 3, 7]
[11, 6, 5, 10]
[11, 7, 6, 12]
[14, 3, 8, 13]
[12, 1, 6, 7]
[9, 7, 4, 13]
[8, 2, 12, 11]
[12, 1, 8, 3]
[11, 5, 2, 10]
[6, 1, 5, 12]
[13, 0, 10, 3]
[13, 4, 1, 8]
[2, 6, 9, 14]
[1, 0, 11, 2]
[9, 6, 5, 2]
[1, 9, 4, 10]
[7, 9, 3, 12]
[4, 10, 13, 1]
[10, 3, 11, 12]
[13, 10, 11, 12]
[7, 2, 3, 13]
[0, 1, 14, 10]
[7, 5, 8, 4]
[9, 1, 2, 5]
