P1,P2,...,Pn
[2, 11, 0, 3]
[12, 6, 0, 3]
[4, 6, 8, 2]
[2, 11, 1, 12]
[11, 5, 10, 1]
[2, 13, 5, 12]
[10, 1, 9, 3]
[14, 5, 10, 1]
[8, 1, 9, 0]
[1, 7, 14, 4]
[5, 2, 13, 6]
[12, 3, 4, 1]
[8, 10, 0, 9]
[14, 10, 8, 7]
[13, 9, 3, 10]
[12, 10, 6, 9]
[11, 1, 5, 14]
[7, 1, 9, 3]
[10, 6, 0, 8]
[14, 2, 3, 8]
[1, 11, 9, 6]
[9, 0, 13, 5]
[1, 12, 5, 9]
[12, 3, 6, 13]
[14, 7, 8, 11]
[7, 10, 8, 13]
[4, 12, 14, 1]
[5, 2, 3, 8]
[4, 6, 9, 14]
[1, 3, 9, 14]
[14, 12, 0, 7]
[7, 1, 3, 5]
[4, 7, 9, 1]
[14, 7, 8, 11]
[11, 5, 14, 8]
[3, 8, 11, 7]
[9, 12, 0, 14]
[4, 10, 2, 11]
[11, 14, 2, 13]
[14, 8, 7, 12]
[5, 13, 6, 4]
[11, 9, 12, 8]
[1, 7, 2, 8]
[8, 12, 7, 0]
[13, 14, 4, 11]
[13, 4, 8, 1]
[8, 0, 6, 14]
[10, 7, 11, 1]
[12, 0, 7, 5]
[7, 6, 8, 2]
[6, 9, 13, 3]
[10, 9, 11, 4]
[4, 12, 2, 6]
[11, 5, 2, 13]
[1, 3, 7, 12]
[9, 4, 5, 3]
[10, 9, 14, 11]
[2, 14, 10, 11]
[9, 14, 11, 5]
[2, 10, 0, 9]
[4, 7, 5, 12]
[7, 6, 9, 3]
[2, 8, 5, 11]
[2, 0, 8, 12]
[11, 14, 9, 0]
[5, 11, 3, 14]
[4, 1, 3, 5]
[3, 12, 2, 10]
[4, 8, 12, 14]
[3, 13, 14, 2]
[5, 6, 14, 0]
[11, 12, 5, 14]
[6, 8, 4, 14]
[1, 13, 8, 9]
[6, 14, 0, 11]
[12, 0, 8, 11]
[14, 8, 3, 2]
[2, 11, 10, 7]
[13, 3, 10, 5]
[9, 6, 0, 7]
[0, 10, 4, 14]
[4, 5, 2, 14]
[9, 2, 14, 12]
[10, 2, 8, 13]
[5, 13, 9, 6]
[0, 1, 6, 4]
[10, 4, 11, 6]
[3, 12, 14, 4]
[0, 13, 3, 7]
[5, 0, 12, 13]
[3, 6, 9, 8]
[9, 4, 1, 11]
[6, 13, 5, 14]
[10, 14, 9, 0]
[5, 3, 12, 13]
[3, 6, 1, 4]
[10, 7, 4, 3]
[4, 13, 12, 3]
[9, 14, 8, 10]
[13, 2, 6, 4]
[2, 14, 6, 9]
[3, 14, 8, 2]
[7, 14, 3, 2]
[5, 9, 11, 1]
[8, 7, 9, 14]
[5, 6, 11, 1]
[7, 12, 14, 1]
[2, 13, 12, 5]
[5, 8, 9, 14]
[8, 7, 6, 4]
[4, 6, 10, 11]
[5, 13, 4, 8]
[4, 13, 7, 1]
[2, 3, 9, 12]
[5, 14, 6, 9]
[4, 3, 8, 6]
[8, 1, 13, 10]
[2, 8, 13, 6]
[6, 1, 7, 13]
[7, 4, 5, 2]
[14, 5, 8, 11]
[8, 9, 10, 13]
[1, 14, 6, 0]
[13, 1, 6, 11]
[12, 3, 1, 8]
[3, 8, 0, 9]
[10, 1, 3, 9]
[7, 3, 5, 4]
[6, 9, 5, 4]
[14, 1, 11, 8]
[3, 12, 4, 8]
[9, 2, 11, 10]
[5, 7, 12, 9]
[13, 3, 6, 7]
[1, 5, 10, 4]
[5, 1, 8, 12]
[1, 4, 9, 3]
[11, 3, 4, 0]
[8, 7, 5, 13]
[11, 9, 0, 2]
[3, 12, 13, 11]
[5, 1, 12, 8]
[4, 10, 13, 5]
[14, 7, 12, 0]
[2, 14, 13, 1]
[3, 4, 14, 12]
[9, 3, 8, 10]
[7, 12, 5, 1]
[10, 9, 7, 1]
[10, 7, 11, 2]
[10, 13, 1, 7]
[6, 3, 7, 12]
[2, 8, 4, 7]
[5, 12, 9, 3]
[9, 12, 4, 14]
[14, 0, 9, 3]
[3, 12, 7, 9]
[7, 11, 0, 3]
[9, 0, 4, 1]
[6, 12, 3, 2]
[10, 11, 4, 6]
[3, 12, 6, 1]
[14, 7, 1, 5]
[7, 13, 12, 10]
[6, 7, 10, 2]
[13, 0, 11, 5]
[12, 0, 6, 11]
