P1,P2,...,Pn
[7, 9, 0, 3, 2]
[14, 10, 12, 0, 2]
[2, 1, 13, 4, 9]
[9, 1, 14, 0, 7]
[2, 0, 4, 6, 7]
[3, 13, 4, 9, 14]
[8, 1, 9, 4, 14]
[9, 0, 1, 8, 2]
[13, 14, 10, 5, 8]
[1, 8, 2, 11, 3]
[1, 3, 6, 13, 5]
[7, 2, 11, 1, 3]
[13, 7, 3, 11, 0]
[4, 7, 13, 10, 14]
[1, 13, 3, 11, 10]
[14, 2, 10, 0, 3]
[6, 7, 4, 14, 12]
[7, 4, 11, 14, 13]
[9, 3, 2, 14, 10]
[4, 10, 8, 6, 7]
[0, 1, 3, 6, 4]
[1, 10, 0, 11, 5]
[7, 1, 4, 2, 9]
[6, 7, 1, 5, 8]
[1, 9, 14, 5, 12]
[8, 6, 3, 5, 11]
[14, 5, 13, 6, 7]
[8, 5, 6, 0, 7]
[8, 12, 7, 14, 11]
[9, 14, 8, 4, 11]
[2, 7, 1, 5, 4]
[8, 7, 10, 6, 9]
[2, 11, 3, 7, 13]
[5, 9, 6, 13, 11]
[5, 8, 1, 7, 3]
[9, 5, 6, 13, 14]
[5, 3, 10, 9, 8]
[1, 13, 4, 2, 14]
[12, 6, 5, 8, 10]
[11, 8, 7, 0, 13]
[13, 2, 11, 14, 6]
[9, 3, 5, 1, 2]
[7, 6, 3, 8, 0]
[12, 10, 0, 14, 13]
[7, 5, 10, 3, 1]
[11, 2, 12, 5, 8]
[0, 11, 1, 13, 6]
[14, 9, 4, 13, 2]
[8, 4, 1, 11, 7]
[1, 10, 7, 4, 9]
[8, 0, 2, 6, 11]
[13, 12, 8, 2, 0]
[8, 9, 14, 7, 3]
[10, 1, 2, 4, 8]
[0, 5, 8, 4, 12]
[9, 2, 7, 4, 1]
[10, 5, 11, 14, 7]
[14, 1, 5, 7, 10]
[10, 11, 12, 0, 3]
[6, 12, 14, 1, 13]
[10, 5, 0, 13, 9]
[12, 5, 1, 13, 4]
[13, 10, 7, 5, 4]
[7, 12, 13, 14, 11]
[14, 3, 13, 12, 4]
[7, 5, 8, 11, 1]
[10, 3, 12, 1, 14]
[13, 6, 5, 3, 14]
[4, 12, 11, 9, 2]
[3, 8, 14, 2, 10]
[8, 1, 9, 14, 2]
[0, 8, 12, 11, 9]
[13, 3, 10, 4, 5]
[0, 4, 11, 14, 9]
[14, 11, 0, 4, 8]
[9, 12, 11, 4, 5]
[1, 4, 5, 6, 0]
[2, 13, 4, 1, 9]
[4, 8, 2, 9, 10]
[4, 8, 14, 7, 11]
[8, 5, 3, 14, 6]
[13, 10, 5, 2, 0]
[12, 8, 1, 9, 5]
[1, 0, 5, 13, 3]
[0, 9, 2, 10, 4]
[8, 6, 7, 2, 9]
[8, 3, 5, 1, 7]
[13, 9, 0, 14, 12]
[12, 0, 4, 6, 13]
[1, 8, 2, 10, 9]
[7, 3, 2, 13, 8]
[12, 9, 3, 14, 2]
[3, 1, 12, 0, 14]
[7, 0, 5, 11, 10]
[2, 0, 3, 10, 6]
[0, 10, 14, 5, 4]
[6, 1, 11, 9, 8]
[2, 14, 7, 12, 11]
[8, 10, 6, 12, 14]
[3, 4, 6, 5, 10]
[6, 3, 14, 8, 2]
[9, 2, 12, 0, 6]
[13, 9, 1, 4, 10]
[14, 10, 5, 0, 13]
[3, 6, 10, 4, 14]
[7, 1, 9, 0, 6]
[7, 9, 13, 8, 11]
[14, 4, 13, 2, 5]
[10, 8, 14, 5, 3]
[6, 12, 10, 7, 0]
[6, 10, 4, 5, 1]
[8, 9, 10, 3, 5]
[9, 1, 7, 6, 4]
[9, 3, 14, 11, 6]
[1, 14, 11, 9, 6]
[5, 7, 13, 1, 10]
[6, 9, 8, 0, 1]
[3, 1, 6, 10, 4]
[11, 1, 2, 13, 12]
[6, 10, 12, 2, 9]
[11, 12, 3, 9, 5]
[10, 5, 2, 4, 14]
[14, 6, 4, 8, 3]
[11, 12, 14, 6, 13]
[7, 1, 14, 4, 10]
[12, 10, 14, 3, 4]
[11, 6, 2, 3, 5]
[1, 9, 6, 3, 7]
[11, 13, 10, 8, 1]
[10, 5, 7, 13, 4]
[4, 0, 12, 5, 2]
[6, 9, 3, 11, 14]
[2, 3, 14, 13, 9]
[11, 10, 4, 9, 6]
[7, 13, 11, 2, 6]
[8, 4, 11, 3, 2]
[13, 14, 5, 6, 1]
[0, 6, 7, 12, 8]
[9, 2, 13, 10, 11]
[13, 12, 10, 6, 14]
[12, 4, 1, 14, 6]
[2, 8, 5, 13, 6]
[13, 14, 11, 10, 9]
[13, 2, 5, 7, 12]
[5, 1, 2, 8, 3]
[0, 7, 3, 12, 4]
[8, 9, 2, 4, 11]
[1, 14, 6, 7, 8]
[6, 13, 12, 4, 0]
[8, 12, 6, 7, 11]
[10, 12, 8, 2, 5]
[6, 1, 7, 13, 4]
[3, 13, 12, 11, 14]
[0, 1, 4, 5, 3]
[5, 2, 4, 3, 0]
[0, 7, 14, 12, 11]
[8, 3, 5, 4, 0]
[1, 3, 10, 14, 0]
[9, 10, 14, 1, 6]
[4, 9, 2, 3, 6]
[8, 6, 13, 3, 1]
[1, 6, 5, 7, 8]
[1, 10, 5, 11, 14]
[2, 10, 9, 11, 13]
[11, 0, 14, 2, 13]
[5, 6, 4, 0, 12]
