P1,P2,...,Pn
[13, 7, 2, 3]
[7, 9, 11, 6]
[5, 1, 10, 9]
[2, 12, 7, 11]
[9, 1, 14, 7]
[8, 13, 2, 12]
[10, 14, 8, 2]
[0, 12, 8, 5]
[11, 7, 3, 4]
[1, 7, 12, 9]
[1, 11, 13, 7]
[9, 7, 13, 11]
[14, 7, 5, 3]
[2, 1, 7, 14]
[2, 7, 0, 4]
[12, 7, 9, 10]
[9, 12, 10, 3]
[4, 13, 2, 9]
[10, 4, 1, 8]
[5, 4, 7, 8]
[4, 8, 2, 6]
[8, 12, 14, 4]
[0, 10, 3, 1]
[3, 2, 5, 1]
[9, 8, 14, 1]
[12, 10, 3, 0]
[11, 10, 3, 0]
[8, 9, 6, 1]
[2, 1, 3, 6]
[14, 7, 11, 0]
[10, 9, 7, 0]
[5, 6, 0, 14]
[10, 11, 4, 12]
[9, 2, 1, 10]
[1, 0, 4, 6]
[1, 14, 3, 10]
[4, 5, 13, 9]
[4, 9, 2, 5]
[1, 3, 14, 5]
[13, 5, 12, 1]
[10, 12, 5, 13]
[5, 12, 1, 8]
[10, 0, 9, 6]
[0, 2, 1, 7]
[3, 10, 14, 0]
[6, 14, 3, 2]
[2, 6, 7, 8]
[11, 12, 9, 10]
[6, 7, 8, 14]
[8, 5, 4, 12]
[2, 3, 5, 10]
[6, 10, 9, 14]
[13, 8, 6, 11]
[7, 8, 2, 11]
[7, 8, 14, 9]
[5, 11, 4, 1]
[13, 1, 4, 6]
[5, 12, 3, 10]
[4, 1, 11, 7]
[10, 1, 0, 12]
[11, 1, 2, 14]
[14, 0, 9, 7]
[11, 2, 7, 4]
[8, 3, 4, 11]
[5, 4, 1, 3]
[12, 14, 2, 3]
[2, 12, 5, 7]
[3, 0, 6, 9]
[1, 6, 11, 5]
[13, 8, 2, 14]
[3, 9, 1, 12]
[9, 2, 12, 13]
[12, 4, 1, 10]
[11, 0, 13, 9]
[3, 7, 12, 6]
[5, 0, 10, 13]
[12, 13, 11, 8]
[7, 0, 6, 9]
[12, 11, 5, 14]
[14, 5, 13, 4]
[10, 0, 7, 8]
[8, 10, 14, 2]
[10, 2, 11, 5]
[14, 10, 7, 3]
[11, 14, 7, 9]
[1, 14, 9, 2]
[3, 4, 0, 6]
[11, 4, 13, 2]
[1, 8, 13, 3]
[7, 9, 5, 3]
[1, 10, 5, 3]
[5, 12, 14, 1]
[3, 7, 4, 14]
[6, 14, 8, 1]
[2, 12, 13, 0]
[11, 9, 4, 0]
[5, 9, 7, 3]
[9, 14, 8, 5]
[6, 7, 4, 12]
[9, 6, 4, 12]
[0, 7, 5, 8]
[13, 9, 4, 14]
[3, 8, 14, 9]
