P1,P2,...,Pn
[12, 8, 10, 4]
[8, 2, 5, 14]
[14, 6, 3, 11]
[4, 9, 10, 8]
[11, 7, 14, 4]
[9, 11, 2, 6]
[1, 11, 14, 4]
[2, 0, 7, 10]
[11, 3, 13, 7]
[0, 10, 12, 5]
[14, 2, 9, 7]
[4, 5, 13, 14]
[13, 9, 11, 10]
[10, 12, 9, 3]
[4, 6, 7, 10]
[10, 8, 9, 6]
[12, 11, 6, 9]
[2, 8, 1, 12]
[9, 14, 12, 8]
[2, 9, 8, 7]
[7, 13, 10, 3]
[13, 6, 1, 0]
[5, 8, 9, 4]
[9, 7, 11, 12]
[1, 13, 6, 5]
[4, 14, 2, 7]
[12, 6, 13, 3]
[9, 4, 0, 10]
[4, 12, 11, 5]
[8, 2, 9, 5]
[9, 1, 6, 11]
[13, 10, 9, 4]
[12, 10, 4, 0]
[1, 3, 7, 8]
[2, 10, 9, 4]
[6, 4, 5, 0]
[13, 9, 0, 4]
[13, 11, 0, 3]
[2, 14, 3, 0]
[14, 13, 12, 4]
[8, 11, 5, 4]
[3, 14, 9, 0]
[13, 3, 12, 8]
[4, 9, 11, 13]
[10, 14, 4, 6]
[6, 12, 5, 10]
[2, 6, 10, 0]
[14, 7, 9, 6]
[1, 13, 9, 3]
[6, 11, 13, 3]
[11, 5, 2, 13]
[14, 10, 5, 6]
[3, 2, 9, 12]
[6, 9, 11, 0]
[6, 3, 13, 1]
[1, 6, 5, 7]
[6, 2, 14, 12]
[14, 10, 13, 9]
[5, 7, 14, 8]
[6, 10, 11, 1]
[5, 12, 6, 9]
[10, 13, 8, 14]
[6, 2, 0, 10]
[0, 12, 8, 10]
[14, 4, 7, 9]
[2, 9, 5, 3]
[13, 14, 4, 7]
[12, 10, 4, 2]
[6, 1, 4, 14]
[3, 1, 7, 13]
[5, 12, 2, 7]
[10, 7, 9, 1]
[2, 5, 13, 0]
[5, 6, 1, 12]
[7, 6, 4, 13]
[2, 3, 13, 14]
[13, 8, 2, 0]
[13, 8, 14, 6]
[12, 5, 9, 13]
[6, 11, 3, 7]
[5, 14, 1, 9]
[1, 13, 10, 2]
[8, 3, 7, 0]
[12, 10, 7, 4]
[2, 7, 4, 5]
[4, 3, 13, 2]
[2, 1, 5, 3]
[11, 0, 3, 10]
[11, 3, 4, 0]
[14, 10, 8, 1]
[1, 0, 11, 14]
[9, 13, 7, 12]
[13, 4, 6, 12]
[9, 8, 10, 12]
[1, 5, 0, 11]
[13, 14, 3, 9]
