P1,P2,...,Pn
[6, 10, 7, 0]
[8, 2, 10, 9]
[0, 11, 14, 13]
[8, 10, 9, 11]
[0, 14, 1, 9]
[14, 10, 1, 6]
[8, 5, 3, 13]
[9, 10, 1, 13]
[12, 11, 8, 10]
[12, 8, 5, 6]
[7, 14, 10, 11]
[8, 0, 5, 13]
[12, 13, 8, 14]
[5, 3, 4, 14]
[0, 1, 5, 7]
[5, 13, 12, 0]
[5, 2, 11, 0]
[5, 0, 12, 6]
[1, 7, 0, 4]
[0, 1, 6, 3]
[11, 8, 0, 13]
[8, 0, 13, 6]
[7, 13, 3, 14]
[11, 1, 9, 8]
[13, 3, 9, 2]
[12, 5, 13, 1]
[3, 12, 9, 0]
[6, 10, 1, 2]
[4, 3, 2, 6]
[11, 0, 9, 1]
[5, 7, 8, 1]
[14, 8, 2, 1]
[10, 14, 5, 2]
[1, 4, 13, 6]
[6, 11, 7, 1]
[5, 10, 9, 11]
[6, 2, 10, 5]
[3, 0, 4, 10]
[13, 3, 0, 1]
[5, 12, 8, 4]
[7, 11, 10, 8]
[14, 4, 10, 12]
[8, 14, 13, 5]
[10, 7, 12, 0]
[8, 2, 6, 12]
[0, 7, 14, 5]
[3, 6, 9, 8]
[13, 8, 11, 4]
[6, 9, 5, 1]
[10, 14, 2, 3]
[3, 5, 11, 6]
[11, 2, 3, 8]
[0, 12, 3, 1]
[7, 5, 14, 13]
[8, 6, 12, 7]
[9, 13, 7, 4]
[4, 14, 6, 0]
[3, 11, 7, 4]
[12, 3, 10, 4]
[2, 5, 1, 11]
[7, 6, 10, 4]
[7, 10, 4, 5]
[7, 1, 8, 10]
[14, 3, 7, 0]
[7, 1, 11, 10]
[12, 14, 5, 3]
[6, 7, 13, 9]
[1, 4, 14, 10]
[4, 1, 0, 12]
[6, 5, 1, 7]
[13, 12, 2, 5]
[2, 12, 3, 0]
[5, 2, 9, 3]
[6, 2, 4, 11]
[10, 9, 14, 6]
[4, 1, 3, 9]
[9, 0, 7, 8]
[2, 3, 7, 13]
[1, 2, 10, 3]
[10, 1, 3, 6]
[7, 8, 5, 9]
[2, 3, 5, 14]
[6, 12, 14, 0]
[1, 13, 14, 7]
[5, 13, 2, 6]
[6, 13, 4, 10]
[13, 4, 9, 2]
[9, 8, 4, 2]
[1, 10, 13, 7]
[3, 13, 10, 6]
[11, 4, 13, 8]
[4, 12, 13, 8]
[9, 14, 2, 10]
[14, 5, 8, 3]
[2, 9, 11, 5]
[4, 0, 7, 13]
[11, 9, 3, 4]
[12, 13, 9, 10]
[2, 3, 1, 4]
[3, 5, 0, 4]
[9, 4, 10, 14]
[11, 6, 1, 7]
[6, 4, 7, 3]
[12, 10, 1, 2]
[6, 3, 10, 14]
[7, 9, 5, 6]
[10, 3, 0, 9]
[8, 2, 3, 10]
[12, 9, 2, 4]
[10, 6, 12, 8]
[1, 3, 0, 10]
[12, 4, 2, 6]
[0, 7, 8, 5]
[8, 13, 12, 9]
[12, 13, 5, 7]
[1, 8, 3, 0]
[14, 12, 5, 11]
[6, 13, 0, 4]
[7, 6, 10, 12]
[12, 13, 9, 5]
[10, 2, 9, 6]
[5, 14, 0, 3]
[0, 11, 7, 14]
[9, 5, 11, 3]
[4, 14, 12, 3]
[3, 9, 11, 5]
[10, 5, 14, 11]
[12, 14, 3, 11]
[8, 2, 4, 13]
[14, 8, 6, 9]
[10, 13, 12, 7]
[8, 1, 9, 5]
[0, 14, 10, 2]
[11, 8, 6, 7]
[12, 6, 9, 8]
[8, 13, 2, 10]
[10, 11, 9, 2]
[1, 2, 12, 14]
[7, 4, 13, 12]
[4, 10, 2, 0]
[1, 12, 9, 3]
[2, 11, 5, 1]
[1, 2, 12, 10]
[11, 1, 9, 2]
[3, 8, 1, 6]
[5, 6, 1, 9]
[7, 13, 4, 9]
[10, 9, 7, 5]
[1, 8, 4, 0]
[11, 8, 9, 10]
[7, 8, 12, 14]
[8, 12, 10, 4]
[14, 4, 3, 13]
[0, 11, 3, 12]
[2, 11, 1, 6]
[4, 13, 11, 6]
[0, 2, 4, 11]
[8, 5, 9, 0]
[12, 3, 7, 13]
[3, 1, 12, 4]
[4, 7, 8, 10]
[0, 6, 9, 1]
[4, 2, 8, 7]
[2, 11, 14, 3]
[1, 13, 4, 7]
[4, 8, 3, 5]
[8, 12, 10, 3]
[14, 1, 6, 8]
[13, 0, 10, 1]
[14, 5, 0, 10]
[13, 4, 11, 7]
[10, 5, 4, 11]
[0, 8, 10, 14]
[5, 11, 10, 12]
[11, 0, 3, 6]
[10, 3, 11, 7]
[14, 1, 6, 3]
[10, 0, 5, 13]
[14, 9, 8, 11]
[4, 7, 10, 0]
[4, 12, 6, 0]
[14, 3, 0, 8]
[9, 1, 10, 13]
[10, 2, 1, 0]
[12, 1, 4, 5]
[4, 12, 10, 7]
