P1,P2,...,Pn
[5, 0, 4, 11]
[7, 2, 8, 5]
[13, 4, 11, 5]
[2, 13, 6, 11]
[3, 11, 8, 6]
[12, 14, 7, 0]
[6, 0, 2, 4]
[0, 12, 2, 3]
[7, 12, 11, 5]
[4, 6, 2, 9]
[13, 6, 12, 11]
[0, 6, 11, 3]
[10, 7, 5, 14]
[10, 11, 7, 4]
[13, 2, 5, 10]
[13, 12, 14, 3]
[11, 2, 6, 13]
[10, 4, 12, 8]
[13, 11, 6, 7]
[1, 14, 12, 5]
[5, 12, 10, 9]
[12, 0, 3, 8]
[3, 8, 4, 1]
[14, 6, 5, 12]
[5, 3, 14, 12]
[1, 4, 11, 13]
[14, 4, 13, 5]
[14, 0, 1, 10]
[6, 1, 10, 0]
[4, 2, 1, 11]
[2, 0, 7, 13]
[12, 6, 2, 10]
[8, 11, 3, 1]
[4, 0, 11, 10]
[10, 14, 1, 8]
[11, 13, 3, 7]
[8, 7, 3, 12]
[6, 1, 7, 10]
[2, 5, 9, 12]
[10, 4, 12, 1]
[3, 5, 14, 4]
[9, 12, 8, 3]
[4, 3, 2, 1]
[2, 5, 11, 9]
[3, 1, 2, 13]
[13, 12, 9, 7]
[5, 14, 1, 12]
[1, 5, 0, 8]
[7, 9, 14, 8]
[4, 0, 14, 7]
[6, 2, 7, 8]
[9, 4, 6, 2]
[3, 5, 1, 7]
[11, 5, 4, 3]
[9, 1, 12, 3]
[10, 1, 0, 6]
[12, 13, 14, 4]
[2, 5, 4, 6]
[7, 8, 11, 9]
[14, 5, 4, 10]
[3, 1, 12, 7]
[5, 11, 3, 1]
[12, 1, 8, 3]
[1, 4, 8, 2]
[0, 6, 14, 3]
[2, 12, 10, 13]
[11, 1, 2, 14]
[11, 1, 5, 2]
[1, 8, 4, 5]
[5, 11, 14, 7]
[12, 10, 5, 6]
[3, 9, 8, 10]
[10, 0, 3, 8]
[14, 10, 5, 12]
[1, 2, 13, 5]
[9, 10, 3, 8]
[4, 0, 2, 13]
[3, 1, 5, 2]
[14, 6, 13, 5]
[4, 0, 12, 7]
[13, 6, 2, 1]
[5, 2, 8, 14]
[14, 1, 10, 13]
[5, 7, 9, 13]
[11, 13, 8, 5]
[12, 0, 8, 6]
[13, 6, 14, 2]
[1, 4, 14, 11]
[14, 10, 0, 6]
[12, 5, 1, 8]
[6, 7, 8, 2]
[4, 6, 13, 0]
[6, 2, 13, 10]
[13, 8, 9, 6]
[6, 1, 14, 11]
[9, 10, 0, 4]
[6, 10, 8, 9]
[11, 5, 4, 13]
[10, 4, 3, 6]
[4, 8, 14, 6]
[1, 9, 14, 12]
[9, 4, 2, 0]
[6, 12, 2, 8]
[7, 2, 13, 4]
[7, 10, 12, 4]
[7, 8, 12, 13]
[4, 1, 3, 12]
[8, 13, 10, 4]
[7, 14, 12, 13]
[6, 0, 11, 7]
[0, 11, 13, 5]
[0, 12, 1, 6]
[14, 4, 3, 5]
[13, 6, 2, 3]
[8, 1, 13, 11]
[8, 2, 4, 13]
[9, 4, 7, 6]
[3, 10, 12, 0]
[12, 0, 9, 8]
[10, 11, 8, 2]
[10, 3, 0, 4]
[14, 2, 7, 9]
[9, 0, 7, 11]
[14, 8, 10, 0]
[5, 2, 7, 3]
[2, 3, 7, 12]
[9, 4, 10, 0]
[12, 3, 7, 4]
[3, 5, 4, 6]
[9, 14, 4, 12]
[9, 7, 13, 6]
[7, 2, 9, 6]
[7, 5, 8, 0]
[10, 13, 6, 5]
[7, 0, 11, 9]
[4, 10, 2, 12]
[1, 9, 8, 7]
[13, 10, 8, 12]
[7, 3, 1, 4]
[8, 1, 14, 0]
[11, 8, 0, 1]
[4, 2, 13, 6]
[10, 5, 11, 13]
[5, 10, 7, 13]
[7, 12, 10, 5]
[11, 3, 12, 13]
[12, 4, 14, 13]
[6, 5, 1, 12]
[11, 8, 1, 7]
[0, 3, 13, 4]
[9, 1, 8, 2]
[9, 8, 13, 4]
[6, 13, 12, 10]
[10, 14, 11, 2]
[0, 8, 1, 7]
[11, 8, 7, 4]
[6, 1, 9, 7]
[0, 1, 9, 4]
[7, 12, 3, 8]
[14, 5, 2, 4]
[13, 3, 5, 12]
[8, 12, 4, 0]
[0, 14, 3, 8]
[8, 0, 14, 10]
[10, 11, 14, 5]
[4, 0, 7, 11]
[8, 9, 6, 3]
[4, 13, 11, 12]
[1, 13, 3, 4]
[3, 1, 11, 0]
[0, 10, 2, 14]
[1, 4, 13, 0]
[3, 12, 7, 9]
[8, 2, 7, 14]
[11, 7, 9, 6]
[14, 3, 6, 7]
[12, 1, 0, 14]
[6, 14, 10, 7]
[9, 11, 7, 5]
[6, 12, 10, 8]
[6, 14, 12, 0]
[4, 12, 13, 11]
[2, 14, 11, 4]
[6, 10, 0, 2]
[11, 9, 5, 6]
[10, 3, 4, 9]
[1, 4, 7, 0]
[12, 5, 4, 10]
[8, 7, 12, 5]
[11, 8, 6, 0]
[7, 2, 14, 5]
[13, 7, 0, 10]
[2, 1, 6, 5]
[12, 11, 2, 1]
[4, 11, 2, 0]
[4, 9, 10, 8]
[0, 10, 14, 2]
[1, 3, 8, 11]
[0, 14, 4, 1]
[9, 0, 10, 4]
[14, 9, 2, 8]
[8, 13, 0, 9]
[8, 10, 7, 6]
[7, 4, 0, 2]
[1, 13, 5, 9]
[1, 0, 11, 9]
[4, 11, 13, 1]
[7, 4, 0, 9]
[1, 7, 5, 11]
[7, 3, 12, 14]
