P1,P2,...,Pn
[10, 14, 2, 4]
[1, 0, 5, 4]
[11, 1, 4, 13]
[11, 6, 7, 9]
[11, 10, 1, 8]
[13, 11, 1, 7]
[1, 10, 14, 9]
[7, 0, 12, 11]
[2, 3, 8, 12]
[5, 10, 9, 13]
[14, 9, 13, 10]
[13, 10, 2, 8]
[4, 12, 3, 7]
[12, 5, 9, 4]
[2, 11, 0, 6]
[6, 13, 8, 1]
[0, 4, 12, 10]
[7, 11, 5, 14]
[0, 3, 8, 2]
[4, 6, 13, 0]
[1, 0, 12, 11]
[6, 4, 2, 14]
[6, 2, 8, 10]
[0, 8, 13, 11]
[7, 12, 3, 11]
[5, 0, 11, 8]
[6, 2, 10, 0]
[13, 3, 5, 6]
[13, 11, 12, 10]
[12, 0, 14, 8]
[7, 13, 2, 6]
[6, 14, 13, 2]
[12, 5, 1, 8]
[0, 13, 7, 5]
[2, 3, 9, 10]
[13, 1, 2, 8]
[11, 4, 10, 0]
[10, 2, 4, 7]
[7, 10, 9, 11]
[9, 2, 14, 4]
[6, 11, 9, 1]
[13, 3, 1, 2]
[13, 10, 12, 11]
[10, 7, 5, 13]
[10, 14, 8, 6]
[11, 12, 14, 10]
[12, 8, 9, 5]
[13, 12, 1, 10]
[0, 11, 10, 1]
[14, 12, 8, 6]
[2, 10, 6, 1]
[14, 1, 11, 4]
[8, 11, 10, 5]
[2, 11, 5, 14]
[13, 8, 11, 2]
[5, 10, 13, 1]
[10, 8, 3, 13]
[1, 13, 4, 11]
[3, 11, 1, 7]
[3, 12, 13, 2]
[7, 8, 10, 5]
[10, 14, 13, 8]
[8, 1, 5, 2]
[1, 8, 2, 0]
[10, 2, 12, 0]
[13, 2, 4, 7]
[4, 10, 2, 6]
[1, 5, 8, 10]
[5, 11, 7, 14]
[11, 13, 10, 5]
[2, 3, 1, 5]
[7, 3, 4, 0]
[3, 0, 14, 13]
[10, 0, 6, 7]
[0, 13, 4, 11]
[7, 1, 13, 3]
[6, 12, 13, 14]
[1, 4, 8, 11]
[13, 5, 14, 11]
[10, 2, 12, 7]
[1, 7, 6, 14]
[14, 1, 9, 2]
[10, 13, 1, 14]
[0, 4, 7, 6]
[9, 4, 13, 12]
[0, 7, 11, 12]
[10, 9, 7, 4]
[9, 12, 7, 5]
[6, 7, 9, 11]
[8, 6, 11, 7]
[14, 12, 5, 0]
[7, 4, 9, 5]
[13, 8, 12, 3]
[11, 12, 8, 0]
[11, 6, 3, 14]
[7, 5, 10, 1]
[5, 6, 7, 0]
[13, 14, 1, 10]
[2, 3, 6, 13]
[3, 4, 6, 13]
[6, 14, 9, 1]
[0, 8, 1, 13]
[10, 1, 13, 5]
[10, 4, 8, 12]
[11, 14, 7, 4]
[9, 4, 7, 8]
[11, 7, 14, 6]
[11, 7, 3, 6]
[14, 3, 5, 9]
[11, 14, 7, 5]
[3, 7, 9, 4]
[2, 14, 1, 6]
[8, 11, 2, 10]
[9, 11, 5, 1]
[14, 0, 6, 9]
[6, 3, 4, 8]
[11, 9, 7, 10]
[4, 7, 8, 1]
[13, 9, 5, 2]
[6, 5, 4, 3]
[5, 1, 9, 13]
[14, 9, 12, 8]
[10, 3, 12, 9]
[14, 13, 6, 0]
[10, 4, 9, 1]
[8, 9, 11, 2]
[8, 6, 13, 11]
[2, 7, 3, 14]
[7, 12, 11, 4]
[0, 11, 6, 1]
[0, 4, 12, 10]
[8, 10, 2, 9]
[3, 6, 12, 0]
[3, 7, 11, 9]
[14, 0, 4, 1]
[2, 3, 1, 14]
[6, 5, 13, 0]
[0, 14, 10, 2]
[13, 0, 1, 6]
[9, 6, 1, 4]
[13, 11, 1, 9]
[11, 4, 10, 8]
[3, 8, 1, 7]
[5, 3, 8, 1]
[14, 0, 11, 4]
[1, 0, 4, 13]
[7, 8, 11, 9]
[7, 8, 2, 3]
[8, 0, 12, 2]
[2, 0, 4, 12]
[5, 9, 14, 8]
[9, 8, 4, 14]
[3, 11, 1, 0]
[12, 2, 8, 13]
[6, 1, 4, 9]
[14, 0, 6, 2]
[9, 6, 4, 1]
[3, 11, 5, 4]
[9, 14, 5, 7]
[10, 6, 7, 4]
[10, 9, 13, 12]
[12, 0, 5, 13]
[2, 7, 14, 8]
[14, 12, 13, 3]
[10, 6, 2, 5]
[1, 10, 0, 3]
[0, 3, 2, 14]
[1, 2, 12, 0]
[4, 6, 5, 13]
[2, 5, 8, 6]
[14, 13, 3, 8]
[11, 2, 5, 7]
[0, 2, 14, 4]
[0, 10, 1, 9]
[9, 2, 4, 10]
[12, 5, 14, 6]
[6, 3, 11, 4]
[7, 3, 12, 1]
[14, 1, 10, 6]
[7, 11, 3, 9]
[13, 3, 1, 6]
[14, 2, 4, 9]
