P1,P2,...,Pn
[9, 0, 11, 8, 1]
[4, 6, 13, 8, 3]
[7, 1, 3, 10, 2]
[12, 4, 13, 7, 1]
[5, 12, 10, 1, 11]
[11, 13, 7, 1, 3]
[14, 6, 4, 7, 13]
[11, 7, 8, 10, 1]
[2, 11, 12, 1, 9]
[11, 4, 8, 14, 10]
[2, 0, 6, 5, 14]
[4, 7, 3, 9, 5]
[8, 2, 6, 0, 11]
[10, 7, 14, 8, 5]
[10, 6, 7, 13, 9]
[12, 6, 11, 9, 14]
[0, 2, 6, 12, 9]
[4, 1, 5, 3, 8]
[6, 14, 1, 9, 11]
[12, 11, 10, 9, 8]
[3, 7, 9, 2, 13]
[6, 0, 3, 1, 4]
[2, 14, 6, 1, 13]
[8, 0, 7, 11, 13]
[10, 7, 11, 3, 0]
[1, 2, 3, 7, 10]
[1, 12, 11, 10, 0]
[8, 7, 0, 10, 6]
[7, 5, 3, 1, 11]
[10, 8, 12, 9, 5]
[7, 4, 13, 8, 0]
[9, 5, 7, 13, 0]
[10, 11, 6, 1, 3]
[0, 13, 6, 11, 5]
[13, 5, 6, 3, 0]
[13, 2, 4, 6, 10]
[10, 0, 1, 7, 13]
[0, 4, 3, 14, 7]
[3, 5, 4, 11, 13]
[11, 1, 3, 5, 9]
[0, 13, 12, 10, 8]
[11, 8, 13, 14, 5]
[14, 10, 13, 3, 1]
[5, 3, 6, 1, 0]
[13, 10, 5, 2, 9]
[12, 3, 13, 10, 7]
[6, 14, 2, 13, 0]
[2, 9, 5, 12, 3]
[0, 8, 9, 3, 1]
[0, 14, 8, 13, 2]
[12, 13, 8, 14, 5]
[1, 3, 0, 11, 10]
[2, 5, 10, 11, 4]
[4, 3, 14, 6, 5]
[9, 7, 5, 11, 8]
[8, 0, 10, 11, 2]
[9, 12, 14, 11, 3]
[6, 5, 3, 2, 11]
[8, 0, 7, 11, 10]
[3, 11, 14, 9, 2]
[0, 3, 12, 13, 2]
[9, 2, 14, 11, 4]
[14, 3, 9, 13, 12]
[9, 4, 2, 7, 10]
[12, 4, 1, 14, 0]
[5, 10, 6, 14, 2]
[6, 2, 3, 1, 9]
[13, 5, 10, 3, 8]
[6, 14, 0, 3, 11]
[13, 3, 7, 12, 1]
[2, 14, 1, 12, 6]
[10, 8, 4, 7, 0]
[0, 10, 8, 13, 12]
[9, 4, 2, 14, 10]
[7, 9, 0, 2, 1]
[11, 3, 14, 0, 5]
[5, 2, 7, 11, 9]
[0, 5, 4, 11, 13]
[1, 14, 4, 6, 9]
[2, 0, 3, 11, 14]
[5, 1, 4, 8, 14]
[7, 13, 4, 10, 11]
[2, 3, 11, 1, 10]
[2, 14, 7, 12, 3]
[2, 3, 6, 4, 9]
[10, 1, 3, 0, 2]
[13, 8, 6, 7, 12]
[4, 12, 14, 0, 11]
[8, 2, 12, 0, 10]
[4, 7, 0, 1, 11]
[8, 11, 14, 13, 2]
[9, 0, 11, 12, 5]
[5, 9, 12, 13, 4]
[13, 10, 3, 1, 9]
[14, 8, 1, 0, 6]
[3, 10, 8, 6, 4]
[8, 13, 1, 12, 2]
[0, 10, 4, 3, 5]
[6, 3, 11, 9, 13]
[13, 14, 7, 0, 4]
[2, 8, 0, 13, 12]
[10, 11, 8, 3, 2]
[3, 8, 10, 2, 12]
[14, 2, 0, 8, 11]
[7, 12, 4, 9, 1]
[8, 1, 10, 9, 12]
[1, 10, 11, 7, 4]
[13, 3, 7, 6, 9]
[7, 13, 4, 14, 11]
[9, 7, 11, 13, 6]
[7, 9, 0, 6, 8]
[10, 13, 3, 5, 0]
[8, 11, 3, 12, 7]
[0, 9, 8, 3, 2]
[13, 3, 14, 2, 6]
[2, 5, 14, 10, 1]
[8, 14, 9, 6, 5]
[12, 0, 6, 5, 14]
[3, 11, 12, 8, 14]
[14, 9, 10, 2, 12]
[11, 8, 3, 0, 10]
[6, 7, 5, 12, 14]
[9, 5, 1, 0, 3]
[8, 2, 9, 13, 6]
[11, 4, 1, 12, 9]
[11, 0, 5, 8, 3]
[13, 6, 4, 9, 5]
[2, 10, 11, 3, 6]
[12, 10, 7, 4, 9]
[3, 9, 4, 5, 1]
[2, 10, 12, 7, 9]
[14, 13, 11, 9, 1]
[5, 12, 14, 9, 0]
[3, 14, 5, 6, 8]
[6, 12, 8, 10, 2]
[0, 2, 10, 12, 9]
[9, 2, 6, 1, 12]
[7, 11, 9, 12, 8]
[11, 0, 3, 6, 7]
[3, 9, 12, 4, 1]
[13, 2, 14, 1, 4]
[14, 0, 11, 12, 2]
[6, 3, 13, 5, 11]
[14, 1, 0, 2, 12]
[14, 3, 5, 4, 13]
[8, 0, 13, 5, 12]
[14, 2, 12, 6, 3]
[7, 10, 4, 5, 0]
[1, 8, 2, 13, 6]
[1, 5, 7, 10, 6]
[13, 8, 14, 0, 7]
[7, 10, 4, 14, 9]
[14, 2, 9, 0, 1]
[5, 0, 2, 14, 1]
[8, 1, 0, 7, 12]
[2, 10, 7, 8, 1]
[11, 3, 8, 1, 6]
[5, 2, 11, 4, 12]
[7, 6, 14, 3, 2]
[6, 9, 13, 12, 14]
[12, 3, 0, 6, 4]
[6, 11, 0, 14, 12]
[12, 14, 5, 9, 4]
[14, 13, 5, 10, 8]
[0, 8, 13, 11, 5]
[7, 4, 10, 11, 14]
[3, 5, 4, 11, 14]
[14, 11, 3, 13, 12]
[3, 14, 5, 0, 4]
[14, 1, 9, 13, 2]
[6, 3, 2, 12, 7]
[13, 1, 10, 11, 2]
[4, 12, 5, 9, 14]
[3, 12, 11, 13, 4]
[8, 9, 1, 11, 5]
[7, 11, 2, 12, 14]
[3, 10, 12, 7, 5]
[4, 10, 1, 5, 11]
[0, 13, 10, 3, 6]
[7, 10, 0, 5, 14]
[1, 14, 13, 10, 4]
[6, 7, 1, 11, 4]
[8, 7, 1, 3, 5]
[6, 10, 13, 2, 4]
[5, 7, 1, 11, 6]
[14, 0, 10, 9, 11]
[4, 8, 0, 1, 2]
[3, 12, 13, 4, 11]
[7, 4, 9, 3, 14]
[12, 2, 4, 1, 10]
[10, 7, 12, 4, 11]
[13, 0, 11, 14, 4]
[5, 14, 6, 10, 3]
[12, 8, 2, 5, 9]
[2, 6, 13, 11, 5]
[0, 11, 10, 14, 4]
[6, 7, 1, 10, 0]
[14, 11, 8, 2, 0]
