P1,P2,...,Pn
[11, 6, 1, 7, 3]
[13, 5, 2, 12, 14]
[2, 4, 8, 13, 1]
[12, 10, 14, 4, 8]
[12, 10, 3, 0, 9]
[8, 7, 10, 2, 1]
[3, 10, 4, 14, 5]
[1, 9, 12, 0, 11]
[3, 14, 1, 11, 5]
[1, 14, 11, 12, 4]
[6, 3, 1, 10, 14]
[12, 7, 4, 8, 0]
[12, 7, 5, 3, 6]
[11, 7, 3, 0, 8]
[10, 4, 9, 13, 0]
[5, 10, 1, 14, 0]
[4, 14, 5, 12, 0]
[0, 10, 7, 8, 1]
[1, 5, 6, 4, 3]
[10, 8, 5, 0, 9]
[8, 5, 2, 7, 10]
[9, 3, 1, 13, 7]
[10, 13, 12, 5, 4]
[4, 13, 9, 1, 3]
[13, 11, 6, 9, 2]
[11, 12, 13, 3, 7]
[9, 13, 1, 0, 2]
[11, 12, 5, 0, 4]
[6, 9, 12, 4, 14]
[14, 2, 11, 12, 1]
[4, 7, 11, 14, 2]
[4, 11, 6, 1, 8]
[0, 2, 3, 14, 13]
[0, 5, 6, 1, 4]
[12, 8, 13, 6, 7]
[10, 14, 9, 4, 1]
[6, 14, 1, 5, 7]
[5, 0, 6, 2, 4]
[3, 0, 12, 1, 14]
[5, 7, 9, 14, 6]
[1, 4, 8, 10, 13]
[7, 12, 13, 8, 2]
[2, 3, 8, 13, 9]
[13, 12, 10, 8, 2]
[12, 5, 8, 2, 7]
[9, 8, 3, 0, 7]
[8, 11, 0, 3, 9]
[1, 13, 11, 6, 4]
[7, 4, 10, 8, 14]
[10, 6, 5, 13, 14]
[14, 13, 11, 12, 0]
[5, 1, 11, 10, 0]
[2, 5, 11, 13, 14]
[7, 6, 8, 14, 1]
[14, 6, 4, 2, 0]
[1, 4, 12, 9, 14]
[13, 9, 7, 2, 14]
[6, 2, 1, 14, 9]
[14, 10, 3, 13, 2]
[14, 1, 4, 0, 13]
[14, 12, 0, 8, 1]
[7, 3, 8, 4, 11]
[11, 12, 2, 7, 4]
[1, 14, 3, 12, 7]
[10, 8, 3, 14, 7]
[12, 3, 7, 14, 13]
[2, 11, 0, 13, 10]
[3, 6, 7, 2, 11]
[14, 5, 7, 0, 4]
[13, 7, 8, 0, 11]
[13, 2, 9, 12, 1]
[12, 1, 10, 8, 13]
[4, 3, 11, 9, 13]
[14, 1, 10, 8, 12]
[11, 7, 6, 14, 12]
[7, 10, 3, 14, 12]
[4, 8, 14, 0, 1]
[3, 6, 8, 12, 14]
[14, 2, 11, 0, 5]
[6, 12, 9, 14, 7]
[5, 13, 11, 14, 3]
[11, 14, 2, 7, 8]
[10, 9, 1, 13, 14]
[10, 0, 11, 1, 13]
[6, 0, 9, 2, 4]
[8, 10, 0, 4, 6]
[14, 4, 3, 1, 11]
