P1,P2,...,Pn
[7, 8, 2, 10]
[14, 9, 0, 1]
[7, 5, 11, 8]
[8, 12, 6, 2]
[2, 8, 1, 5]
[5, 7, 6, 11]
[6, 7, 10, 8]
[11, 0, 12, 4]
[9, 10, 7, 5]
[13, 0, 3, 14]
[2, 11, 10, 13]
[0, 4, 5, 14]
[14, 2, 0, 12]
[6, 2, 14, 3]
[8, 11, 2, 1]
[2, 0, 12, 14]
[13, 1, 14, 9]
[3, 8, 0, 10]
[1, 6, 11, 12]
[3, 7, 9, 4]
[4, 3, 14, 2]
[8, 6, 13, 9]
[12, 1, 7, 0]
[10, 7, 9, 3]
[7, 14, 9, 12]
[4, 10, 14, 12]
[6, 13, 8, 2]
[13, 8, 2, 11]
[4, 5, 7, 6]
[4, 7, 0, 12]
[0, 10, 12, 3]
[4, 3, 14, 5]
[13, 7, 8, 2]
[10, 6, 1, 2]
[3, 8, 12, 10]
[5, 1, 6, 3]
[3, 11, 4, 9]
[7, 8, 0, 1]
[6, 2, 13, 12]
[6, 8, 9, 5]
[9, 12, 3, 2]
[2, 4, 12, 1]
[13, 6, 9, 10]
[11, 2, 14, 0]
[2, 3, 11, 7]
[3, 6, 4, 12]
[11, 12, 13, 7]
[10, 2, 0, 3]
[7, 10, 12, 9]
[10, 2, 1, 9]
[6, 7, 12, 9]
[4, 9, 8, 0]
[5, 14, 1, 4]
[13, 6, 2, 1]
[2, 3, 0, 1]
[13, 0, 9, 5]
[14, 0, 9, 10]
[7, 0, 5, 8]
[10, 7, 6, 11]
[8, 2, 11, 12]
[2, 9, 4, 6]
[1, 2, 0, 10]
[14, 7, 4, 9]
[4, 9, 3, 10]
[13, 3, 1, 10]
[0, 10, 2, 6]
[6, 8, 2, 12]
[14, 12, 8, 10]
[9, 13, 8, 11]
[5, 12, 13, 9]
[7, 10, 9, 1]
[1, 13, 7, 11]
[2, 6, 13, 8]
[0, 8, 5, 4]
[11, 0, 12, 6]
[2, 12, 0, 10]
[5, 6, 1, 13]
[0, 5, 3, 14]
[8, 5, 0, 2]
[1, 5, 6, 9]
[0, 6, 14, 3]
[13, 14, 10, 5]
[2, 5, 9, 1]
[8, 13, 4, 9]
[13, 9, 7, 12]
[10, 9, 0, 13]
[8, 10, 5, 4]
[7, 11, 12, 4]
[9, 0, 3, 1]
[12, 9, 4, 2]
[9, 10, 2, 4]
[1, 3, 8, 2]
[13, 12, 4, 6]
[0, 11, 1, 14]
[0, 10, 8, 5]
[6, 1, 2, 4]
[6, 7, 0, 2]
[14, 8, 5, 2]
[12, 2, 9, 11]
[13, 7, 3, 4]
[9, 11, 12, 14]
[6, 8, 0, 7]
[11, 5, 14, 12]
[4, 11, 13, 10]
[0, 12, 11, 6]
[3, 4, 13, 5]
[8, 14, 7, 10]
[6, 1, 2, 13]
[9, 5, 7, 4]
[10, 11, 9, 12]
[14, 12, 0, 1]
[0, 12, 1, 6]
[1, 10, 2, 7]
[10, 12, 5, 4]
[7, 12, 6, 8]
[5, 6, 8, 14]
[0, 3, 1, 11]
[11, 14, 13, 10]
[10, 5, 11, 1]
[3, 8, 10, 2]
[0, 5, 10, 8]
[14, 3, 0, 2]
[6, 7, 9, 0]
[5, 0, 8, 10]
[8, 10, 6, 1]
[11, 12, 7, 10]
[9, 0, 2, 1]
[12, 4, 5, 1]
[5, 12, 8, 2]
[9, 3, 11, 2]
[12, 0, 14, 2]
[4, 9, 8, 1]
[9, 11, 13, 4]
[14, 3, 12, 8]
[5, 4, 14, 6]
[14, 7, 2, 5]
[0, 14, 1, 9]
[0, 4, 6, 8]
[0, 14, 1, 4]
[12, 7, 10, 6]
[7, 1, 0, 3]
[14, 10, 1, 7]
[7, 11, 2, 9]
[9, 7, 4, 2]
[8, 14, 11, 1]
[14, 3, 1, 4]
[9, 7, 11, 8]
[14, 10, 2, 6]
[4, 1, 8, 10]
[13, 9, 0, 5]
[3, 4, 12, 1]
[5, 6, 10, 4]
[5, 10, 9, 2]
[5, 11, 1, 4]
[2, 1, 10, 7]
[7, 14, 6, 4]
[1, 7, 11, 14]
[9, 13, 14, 2]
[3, 5, 1, 2]
[13, 8, 10, 4]
[11, 8, 13, 3]
[13, 11, 14, 1]
[8, 5, 4, 9]
[14, 8, 0, 7]
[2, 3, 7, 9]
[8, 2, 12, 6]
[11, 4, 13, 3]
[9, 14, 1, 7]
[7, 1, 4, 10]
[8, 0, 9, 5]
[14, 8, 0, 1]
[3, 10, 1, 12]
[5, 9, 11, 8]
[6, 14, 9, 4]
[5, 10, 12, 0]
[2, 5, 3, 14]
[11, 3, 5, 10]
