P1,P2,...,Pn
[10, 11, 1, 12]
[10, 1, 9, 8]
[0, 7, 2, 1]
[12, 9, 8, 7]
[8, 14, 12, 2]
[12, 13, 6, 1]
[12, 2, 14, 7]
[7, 11, 6, 10]
[13, 10, 14, 12]
[8, 2, 0, 9]
[0, 11, 2, 5]
[11, 2, 5, 1]
[7, 1, 5, 3]
[0, 6, 10, 2]
[9, 7, 10, 2]
[1, 4, 14, 7]
[8, 13, 10, 12]
[5, 8, 2, 11]
[8, 7, 9, 0]
[11, 12, 13, 1]
[0, 2, 14, 6]
[9, 14, 6, 12]
[7, 14, 9, 13]
[9, 0, 2, 14]
[10, 2, 3, 6]
[8, 0, 5, 11]
[3, 4, 10, 9]
[1, 10, 5, 13]
[10, 7, 2, 9]
[5, 9, 2, 14]
[11, 1, 10, 9]
[5, 2, 4, 3]
[10, 6, 14, 13]
[1, 4, 5, 2]
[11, 7, 5, 4]
[10, 7, 3, 6]
[13, 1, 3, 8]
[2, 0, 7, 9]
[14, 3, 2, 5]
[14, 5, 0, 2]
[4, 0, 2, 6]
[5, 0, 2, 14]
[9, 10, 3, 7]
[5, 8, 3, 11]
[12, 7, 4, 5]
[6, 2, 10, 4]
[5, 9, 6, 14]
[7, 8, 9, 6]
[0, 11, 12, 8]
[4, 5, 1, 2]
[4, 0, 6, 14]
[9, 2, 0, 11]
[0, 10, 6, 8]
[1, 0, 6, 4]
[6, 1, 12, 13]
[9, 13, 5, 11]
[9, 4, 1, 5]
[9, 3, 5, 13]
[2, 12, 3, 11]
[2, 6, 1, 4]
[8, 12, 3, 6]
[6, 9, 10, 14]
[2, 1, 12, 10]
[12, 2, 7, 14]
[5, 10, 4, 12]
[6, 3, 9, 1]
[10, 8, 9, 5]
[10, 4, 9, 7]
[7, 1, 10, 11]
[5, 4, 11, 12]
[11, 4, 13, 7]
[12, 0, 4, 14]
[2, 3, 9, 0]
[0, 8, 9, 2]
[11, 10, 2, 12]
[9, 2, 3, 14]
[8, 12, 11, 0]
[8, 6, 4, 9]
[2, 4, 14, 12]
[1, 4, 8, 12]
[5, 6, 4, 7]
[0, 7, 11, 6]
[4, 1, 12, 6]
[2, 13, 5, 14]
[9, 10, 0, 7]
[10, 5, 7, 13]
[5, 6, 2, 3]
[5, 13, 12, 11]
[0, 6, 1, 7]
[6, 11, 14, 5]
[13, 10, 3, 5]
[5, 11, 10, 14]
[5, 3, 0, 8]
[13, 7, 0, 5]
[2, 9, 5, 3]
[1, 7, 13, 10]
[5, 1, 10, 7]
[3, 8, 14, 9]
[13, 2, 4, 3]
[10, 1, 13, 3]
[1, 6, 8, 2]
[11, 12, 7, 13]
[11, 10, 8, 7]
[12, 2, 14, 8]
[3, 0, 10, 9]
[8, 12, 4, 5]
[3, 0, 5, 12]
[4, 11, 6, 5]
[2, 0, 7, 5]
[1, 0, 7, 2]
[11, 12, 2, 8]
[6, 8, 10, 3]
[10, 8, 12, 9]
[1, 2, 4, 8]
[14, 4, 7, 10]
[2, 3, 11, 10]
[10, 13, 14, 8]
[7, 12, 6, 5]
[9, 10, 3, 0]
[14, 7, 3, 10]
[6, 12, 1, 14]
[0, 3, 1, 7]
[10, 9, 13, 2]
[0, 11, 1, 13]
[7, 6, 12, 4]
[12, 9, 2, 6]
[9, 13, 0, 6]
[3, 5, 6, 13]
[14, 10, 3, 9]
[1, 10, 6, 4]
[2, 4, 3, 7]
[5, 9, 10, 8]
[1, 0, 13, 8]
[8, 13, 14, 7]
[8, 3, 1, 0]
[8, 12, 3, 10]
[13, 1, 8, 0]
[4, 0, 8, 12]
[12, 6, 14, 5]
[8, 1, 2, 12]
[14, 6, 1, 3]
[8, 0, 9, 3]
[11, 4, 10, 13]
[14, 13, 7, 3]
[12, 14, 1, 2]
[10, 9, 5, 13]
[0, 4, 5, 14]
[3, 13, 7, 10]
[5, 2, 12, 0]
[9, 12, 7, 14]
[9, 3, 10, 13]
[10, 4, 3, 1]
[3, 2, 5, 7]
[0, 5, 9, 7]
[10, 8, 2, 11]
[3, 14, 2, 0]
[8, 6, 0, 5]
[7, 3, 0, 6]
[5, 9, 2, 14]
[2, 8, 14, 10]
[5, 2, 3, 6]
[12, 10, 14, 9]
[10, 0, 1, 8]
[14, 4, 8, 0]
[4, 0, 10, 8]
[6, 14, 0, 10]
[11, 6, 2, 0]
[1, 10, 5, 11]
[0, 13, 7, 10]
[13, 14, 4, 5]
[5, 14, 0, 9]
[14, 3, 1, 9]
[9, 6, 4, 10]
[10, 12, 1, 6]
[3, 13, 1, 2]
[4, 7, 12, 10]
[3, 8, 13, 0]
[3, 14, 12, 8]
[13, 4, 10, 9]
[0, 5, 13, 3]
[13, 2, 9, 10]
[5, 11, 8, 13]
[8, 14, 7, 2]
[9, 2, 1, 13]
[13, 8, 12, 5]
[4, 10, 14, 7]
[10, 2, 14, 4]
[12, 7, 3, 14]
[5, 7, 11, 6]
[7, 9, 10, 1]
[9, 5, 1, 4]
[13, 10, 7, 14]
[10, 1, 13, 6]
[12, 6, 7, 10]
[9, 14, 11, 10]
[8, 12, 6, 11]
[10, 9, 4, 6]
[10, 1, 11, 6]
[13, 9, 4, 10]
[7, 6, 1, 10]
[1, 0, 14, 12]
