P1,P2,...,Pn
[14, 11, 12, 7, 6]
[8, 4, 9, 3, 5]
[11, 10, 6, 13, 7]
[3, 2, 9, 8, 1]
[2, 10, 4, 1, 7]
[7, 6, 1, 14, 12]
[4, 10, 11, 2, 5]
[13, 6, 1, 12, 14]
[8, 13, 11, 9, 6]
[1, 8, 0, 12, 9]
[12, 8, 4, 1, 10]
[3, 4, 9, 6, 13]
[12, 0, 1, 3, 4]
[8, 11, 12, 0, 2]
[5, 9, 14, 3, 1]
[11, 8, 9, 5, 4]
[0, 1, 8, 10, 6]
[5, 10, 12, 0, 8]
[9, 11, 3, 5, 0]
[12, 14, 5, 7, 9]
[9, 13, 5, 3, 2]
[7, 3, 4, 6, 13]
[3, 10, 0, 8, 13]
[0, 1, 14, 12, 3]
[10, 8, 4, 5, 3]
[12, 7, 2, 1, 3]
[2, 5, 9, 1, 7]
[7, 9, 2, 6, 3]
[7, 14, 10, 3, 13]
[5, 8, 2, 0, 12]
[2, 5, 4, 3, 1]
[3, 13, 4, 0, 8]
[9, 1, 4, 6, 10]
[14, 6, 8, 12, 10]
[6, 10, 5, 12, 0]
[7, 9, 4, 10, 5]
[2, 12, 7, 0, 3]
[4, 3, 8, 12, 0]
[10, 7, 6, 11, 0]
[4, 1, 5, 9, 11]
[0, 4, 14, 10, 2]
[2, 3, 14, 7, 0]
[8, 9, 6, 7, 14]
[10, 4, 7, 2, 3]
[9, 4, 1, 0, 12]
[5, 13, 10, 8, 14]
[5, 6, 1, 4, 0]
[0, 11, 12, 4, 10]
[3, 4, 7, 8, 11]
[11, 4, 2, 8, 5]
[3, 1, 7, 4, 0]
[0, 10, 2, 1, 6]
[6, 0, 9, 11, 13]
[13, 9, 10, 14, 8]
[7, 9, 10, 4, 13]
[14, 2, 7, 12, 13]
[11, 6, 2, 7, 13]
[0, 14, 11, 1, 3]
[5, 2, 3, 1, 4]
[6, 2, 7, 11, 13]
[3, 9, 11, 0, 6]
[3, 11, 0, 7, 12]
[12, 7, 14, 1, 13]
[14, 8, 4, 9, 5]
[10, 11, 8, 5, 9]
[10, 7, 2, 12, 4]
[8, 5, 4, 10, 14]
[3, 1, 7, 4, 9]
[1, 10, 0, 4, 3]
[3, 9, 2, 0, 12]
[4, 0, 9, 6, 14]
[6, 3, 13, 10, 11]
[13, 14, 7, 5, 2]
[12, 6, 5, 14, 11]
[12, 10, 8, 1, 3]
[12, 5, 0, 4, 2]
[8, 3, 1, 12, 4]
[1, 9, 6, 0, 11]
[8, 11, 10, 5, 9]
[12, 14, 13, 4, 10]
[12, 4, 6, 13, 9]
[4, 11, 7, 1, 3]
[9, 2, 11, 7, 4]
[6, 9, 12, 2, 7]
[4, 10, 14, 6, 7]
[12, 0, 11, 4, 7]
[8, 2, 4, 7, 5]
[7, 12, 9, 3, 11]
[11, 12, 4, 2, 6]
[14, 4, 11, 13, 6]
[1, 7, 8, 0, 6]
[11, 12, 6, 10, 4]
[10, 12, 3, 0, 8]
[5, 4, 0, 11, 6]
[0, 2, 13, 3, 5]
[9, 14, 4, 3, 6]
[1, 2, 13, 14, 6]
[14, 2, 13, 8, 1]
[13, 11, 0, 8, 3]
[13, 8, 4, 5, 6]
[7, 6, 12, 5, 1]
[8, 14, 10, 5, 11]
[1, 6, 12, 3, 10]
[10, 4, 13, 11, 9]
[13, 8, 3, 2, 14]
[10, 9, 5, 12, 4]
[9, 10, 8, 0, 6]
[3, 2, 8, 0, 14]
[13, 14, 3, 11, 1]
[1, 8, 11, 2, 6]
[1, 6, 9, 5, 10]
[3, 8, 7, 9, 6]
[1, 4, 3, 14, 0]
[1, 3, 13, 10, 8]
[13, 2, 8, 11, 5]
[6, 3, 0, 9, 1]
[11, 3, 9, 12, 8]
[3, 9, 0, 5, 14]
[4, 9, 3, 7, 5]
[7, 8, 4, 13, 12]
[6, 12, 14, 1, 5]
[7, 2, 6, 12, 4]
[8, 6, 12, 1, 11]
[11, 12, 8, 13, 5]
[11, 3, 5, 4, 8]
[4, 1, 11, 5, 9]
[14, 9, 0, 11, 8]
[10, 9, 1, 13, 2]
[1, 14, 9, 0, 2]
[1, 11, 5, 8, 2]
