P1,P2,...,Pn
[13, 8, 1, 2]
[2, 12, 8, 5]
[14, 6, 1, 4]
[14, 9, 1, 5]
[14, 8, 1, 9]
[11, 2, 10, 5]
[6, 4, 9, 2]
[11, 14, 12, 8]
[5, 4, 11, 7]
[10, 5, 8, 2]
[1, 14, 9, 0]
[2, 1, 6, 8]
[13, 0, 1, 2]
[9, 6, 4, 2]
[8, 1, 4, 5]
[6, 4, 1, 3]
[12, 6, 7, 2]
[13, 0, 3, 6]
[10, 7, 1, 12]
[14, 6, 7, 1]
[7, 14, 1, 0]
[10, 7, 4, 13]
[8, 11, 12, 3]
[4, 14, 7, 9]
[0, 3, 14, 6]
[1, 10, 6, 5]
[3, 10, 5, 1]
[14, 3, 2, 12]
[1, 14, 12, 13]
[11, 1, 8, 0]
[1, 2, 9, 13]
[6, 14, 11, 10]
[8, 12, 4, 6]
[7, 2, 8, 6]
[4, 12, 0, 2]
[12, 2, 6, 3]
[2, 5, 3, 6]
[3, 9, 12, 0]
[0, 11, 13, 12]
[12, 0, 13, 10]
[3, 12, 14, 10]
[9, 1, 8, 5]
[10, 11, 8, 12]
[3, 12, 5, 0]
[6, 0, 8, 11]
[8, 3, 1, 9]
[14, 5, 6, 3]
[12, 0, 8, 4]
[0, 9, 4, 7]
[4, 2, 12, 11]
[1, 11, 4, 6]
[3, 0, 13, 4]
[4, 7, 14, 9]
[7, 11, 8, 13]
[8, 6, 11, 0]
[8, 10, 1, 0]
[0, 7, 8, 12]
[4, 5, 10, 11]
[4, 9, 8, 5]
[12, 11, 2, 3]
[3, 9, 2, 11]
[9, 3, 0, 4]
[11, 13, 3, 0]
[13, 9, 10, 6]
[9, 1, 3, 0]
[5, 6, 13, 8]
[6, 12, 4, 5]
[11, 7, 3, 14]
[1, 4, 3, 2]
[14, 7, 5, 6]
[2, 9, 14, 4]
[9, 8, 14, 0]
[10, 13, 12, 8]
[12, 0, 6, 2]
[11, 14, 8, 2]
[8, 5, 7, 13]
[7, 11, 6, 14]
[2, 3, 10, 11]
[13, 10, 14, 9]
[5, 3, 8, 0]
[10, 14, 8, 11]
[10, 9, 7, 6]
[2, 8, 7, 0]
[0, 4, 7, 9]
[2, 1, 10, 7]
[9, 12, 2, 1]
[13, 3, 10, 11]
[0, 6, 9, 5]
[2, 7, 8, 0]
[10, 3, 9, 2]
[14, 7, 9, 6]
[10, 3, 12, 5]
[1, 11, 9, 8]
[1, 11, 7, 14]
[9, 7, 1, 8]
[12, 10, 0, 1]
[13, 9, 6, 7]
[2, 7, 4, 14]
[14, 0, 4, 3]
[10, 7, 5, 9]
[5, 3, 12, 10]
[11, 2, 9, 7]
[8, 2, 0, 12]
[5, 8, 2, 12]
[9, 4, 12, 6]
[8, 7, 5, 4]
[7, 4, 13, 9]
[6, 8, 7, 12]
[8, 12, 0, 4]
[1, 12, 6, 2]
[1, 8, 3, 11]
[8, 3, 2, 13]
[6, 0, 12, 11]
[5, 9, 1, 11]
[1, 8, 3, 14]
[2, 12, 11, 6]
[14, 6, 10, 1]
[9, 6, 4, 8]
[5, 11, 8, 7]
[9, 7, 5, 13]
[11, 10, 13, 14]
[5, 6, 1, 2]
[14, 5, 11, 0]
[1, 14, 7, 6]
[5, 11, 1, 3]
[13, 0, 11, 7]
[5, 10, 6, 7]
[0, 9, 11, 3]
[4, 6, 1, 7]
[8, 11, 13, 6]
[11, 4, 2, 1]
[7, 6, 3, 2]
[13, 5, 0, 4]
[5, 3, 2, 13]
[7, 12, 4, 13]
[10, 8, 11, 9]
[13, 5, 4, 12]
[10, 11, 8, 13]
[6, 9, 14, 5]
[4, 8, 2, 11]
[10, 7, 14, 2]
[6, 13, 14, 8]
[1, 12, 11, 0]
[10, 7, 9, 11]
[4, 3, 2, 9]
[6, 7, 13, 0]
[2, 9, 3, 14]
[0, 3, 7, 6]
[6, 13, 2, 1]
[5, 6, 2, 0]
[1, 2, 5, 14]
[4, 2, 10, 6]
[11, 2, 14, 4]
[7, 6, 13, 5]
[13, 8, 7, 0]
[4, 2, 8, 10]
[3, 1, 12, 14]
[12, 9, 1, 8]
[4, 12, 14, 0]
[9, 7, 11, 6]
[0, 6, 11, 4]
[8, 4, 5, 13]
[0, 9, 5, 12]
[6, 7, 0, 5]
[2, 5, 6, 11]
[4, 5, 1, 10]
[10, 14, 4, 3]
[1, 9, 2, 13]
[6, 12, 13, 14]
[6, 3, 13, 12]
[13, 1, 0, 4]
[1, 2, 13, 7]
[0, 5, 13, 1]
[8, 12, 0, 10]
[7, 9, 0, 2]
[7, 12, 11, 13]
[6, 9, 0, 14]
[14, 1, 2, 13]
[9, 13, 2, 4]
[8, 12, 14, 7]
[2, 13, 5, 0]
[10, 8, 12, 11]
[9, 12, 2, 11]
[0, 14, 2, 3]
[3, 0, 6, 10]
[8, 5, 12, 11]
[9, 3, 13, 6]
[9, 13, 14, 7]
[3, 1, 7, 12]
[6, 14, 12, 4]
[0, 10, 3, 8]
[6, 8, 0, 10]
[4, 8, 7, 1]
[1, 8, 13, 7]
[14, 9, 11, 1]
[1, 11, 12, 10]
[8, 14, 0, 7]
[10, 14, 1, 7]
[6, 12, 7, 11]
[4, 9, 13, 8]
[3, 4, 13, 2]
[11, 7, 1, 2]
[6, 11, 13, 10]
[14, 4, 12, 9]
[8, 2, 10, 4]
[11, 6, 5, 13]
[11, 9, 1, 12]
[12, 10, 7, 3]
[4, 5, 11, 6]
[12, 7, 2, 8]
[3, 6, 9, 2]
[5, 0, 3, 4]
[10, 1, 2, 9]
[13, 11, 4, 0]
[10, 2, 13, 5]
[13, 6, 10, 9]
[14, 0, 10, 2]
[11, 9, 5, 2]
[13, 9, 2, 3]
[10, 14, 5, 1]
[8, 9, 1, 4]
[0, 12, 13, 2]
[7, 9, 11, 14]
[5, 6, 14, 12]
[13, 10, 1, 14]
[11, 10, 6, 4]
[0, 4, 14, 6]
[8, 10, 5, 11]
