P1,P2,...,Pn
[1, 8, 2, 12]
[13, 6, 8, 4]
[7, 8, 11, 12]
[3, 10, 9, 8]
[2, 5, 13, 9]
[3, 6, 9, 11]
[3, 4, 2, 5]
[13, 5, 12, 1]
[7, 2, 12, 0]
[3, 12, 13, 1]
[8, 14, 2, 9]
[6, 2, 10, 1]
[2, 9, 14, 10]
[5, 2, 4, 1]
[5, 3, 9, 11]
[7, 12, 5, 4]
[5, 13, 1, 7]
[11, 4, 13, 3]
[13, 10, 9, 12]
[13, 4, 8, 2]
[2, 12, 6, 9]
[12, 7, 10, 13]
[9, 5, 8, 10]
[11, 2, 0, 5]
[11, 9, 2, 12]
[10, 2, 14, 3]
[2, 11, 9, 1]
[12, 3, 1, 7]
[9, 11, 4, 2]
[0, 9, 1, 2]
[3, 6, 1, 5]
[10, 4, 11, 8]
[1, 4, 6, 5]
[1, 14, 9, 7]
[1, 3, 13, 9]
[2, 7, 9, 11]
[2, 11, 10, 6]
[6, 8, 10, 2]
[3, 2, 5, 1]
[5, 1, 14, 2]
[0, 8, 6, 10]
[10, 13, 12, 1]
[4, 13, 12, 14]
[10, 4, 5, 11]
[5, 3, 7, 10]
[3, 13, 10, 12]
[2, 0, 5, 13]
[14, 9, 7, 3]
[1, 2, 10, 12]
[10, 2, 13, 6]
[12, 2, 5, 0]
[12, 5, 13, 0]
[2, 12, 6, 14]
[11, 14, 5, 12]
[4, 3, 8, 9]
[14, 13, 5, 1]
[8, 14, 9, 1]
[5, 13, 7, 9]
[13, 8, 5, 14]
[0, 14, 9, 11]
[7, 14, 5, 9]
[5, 10, 8, 0]
[4, 1, 14, 13]
[6, 7, 8, 10]
[14, 7, 8, 12]
[8, 13, 7, 5]
[14, 12, 9, 1]
[11, 5, 8, 7]
[3, 14, 2, 0]
[6, 14, 9, 7]
[2, 3, 11, 8]
[2, 10, 5, 0]
[13, 7, 9, 5]
[11, 14, 8, 10]
[2, 9, 0, 5]
[14, 6, 7, 13]
[11, 1, 5, 2]
[3, 0, 5, 7]
[7, 8, 9, 11]
[5, 6, 11, 1]
[11, 6, 7, 1]
[11, 5, 0, 12]
[1, 2, 0, 12]
[4, 2, 9, 12]
[12, 14, 9, 13]
[0, 8, 3, 2]
[3, 10, 0, 9]
[3, 8, 14, 10]
[4, 3, 0, 8]
[8, 3, 6, 0]
[11, 4, 12, 6]
[14, 7, 5, 12]
[4, 7, 12, 11]
[7, 13, 11, 8]
[5, 14, 1, 12]
[14, 11, 4, 10]
[7, 8, 14, 11]
[12, 3, 1, 4]
[12, 3, 7, 11]
[13, 10, 2, 14]
[10, 9, 5, 0]
[3, 2, 11, 6]
[2, 9, 14, 6]
[11, 1, 12, 13]
[7, 8, 5, 0]
[12, 3, 13, 1]
[7, 10, 14, 11]
[1, 12, 5, 4]
[5, 11, 0, 4]
[10, 3, 4, 11]
[7, 0, 14, 1]
[3, 7, 11, 4]
[1, 12, 4, 0]
[10, 11, 5, 1]
[1, 3, 0, 10]
[9, 11, 0, 8]
[3, 4, 2, 6]
[14, 3, 8, 9]
[7, 6, 8, 11]
[8, 11, 12, 14]
[3, 2, 0, 14]
[10, 9, 5, 8]
[13, 10, 0, 11]
[5, 0, 3, 7]
[6, 10, 1, 11]
[9, 14, 0, 6]
[0, 10, 5, 14]
[3, 4, 10, 0]
[0, 11, 8, 6]
[0, 13, 14, 6]
[11, 9, 6, 4]
[12, 7, 2, 1]
[14, 13, 7, 9]
[4, 13, 12, 1]
[10, 14, 9, 2]
[1, 13, 8, 9]
[7, 3, 5, 11]
[4, 7, 3, 6]
[6, 7, 5, 0]
[14, 12, 7, 1]
[11, 0, 14, 6]
[2, 10, 1, 4]
[1, 2, 12, 13]
[11, 1, 8, 4]
[9, 7, 13, 2]
[0, 12, 9, 6]
[10, 1, 8, 11]
[7, 0, 6, 8]
[6, 4, 13, 8]
[13, 12, 1, 7]
[1, 0, 14, 5]
[2, 12, 4, 1]
[11, 6, 9, 0]
[2, 0, 1, 11]
[9, 0, 7, 4]
[3, 12, 5, 1]
[3, 14, 4, 8]
[10, 3, 4, 9]
[1, 5, 14, 0]
[11, 6, 7, 5]
[8, 6, 2, 14]
[10, 6, 2, 0]
[7, 10, 12, 6]
[1, 8, 0, 12]
[3, 13, 7, 0]
[3, 11, 1, 13]
[1, 14, 3, 12]
[9, 2, 6, 5]
[14, 4, 8, 1]
[1, 3, 14, 5]
[5, 3, 10, 0]
[6, 11, 7, 13]
[8, 4, 3, 10]
[3, 12, 0, 9]
[5, 8, 2, 6]
[7, 10, 13, 5]
[1, 13, 10, 3]
[10, 5, 3, 7]
[14, 3, 12, 2]
[7, 11, 0, 6]
[1, 3, 5, 0]
