P1,P2,...,Pn
[4, 2, 10, 8, 7]
[2, 0, 10, 7, 11]
[11, 3, 1, 5, 7]
[1, 13, 0, 9, 2]
[3, 7, 10, 8, 13]
[7, 1, 0, 13, 9]
[2, 4, 14, 6, 11]
[1, 14, 13, 3, 7]
[7, 13, 8, 3, 11]
[1, 10, 14, 7, 5]
[6, 13, 5, 1, 8]
[6, 14, 13, 7, 1]
[6, 4, 3, 11, 1]
[13, 12, 11, 5, 1]
[4, 7, 5, 12, 0]
[7, 11, 9, 13, 2]
[14, 7, 12, 8, 0]
[8, 3, 13, 7, 14]
[10, 1, 6, 2, 7]
[7, 2, 6, 11, 4]
[8, 1, 0, 9, 7]
[10, 3, 6, 13, 1]
[12, 13, 1, 8, 0]
[4, 14, 13, 2, 1]
[14, 2, 4, 11, 7]
[13, 11, 0, 5, 4]
[10, 3, 4, 1, 5]
[7, 9, 8, 2, 5]
[14, 6, 11, 0, 1]
[9, 12, 5, 10, 1]
[8, 9, 1, 3, 11]
[13, 1, 11, 12, 10]
[11, 7, 10, 2, 12]
[2, 12, 8, 9, 3]
[5, 11, 0, 7, 6]
[1, 10, 3, 13, 6]
[3, 13, 5, 7, 11]
[14, 6, 4, 8, 10]
[7, 5, 13, 0, 2]
[5, 6, 2, 3, 11]
[5, 0, 11, 1, 3]
[6, 5, 14, 1, 13]
[1, 9, 2, 4, 13]
[8, 5, 1, 4, 14]
[12, 6, 3, 0, 4]
[0, 6, 9, 11, 7]
[6, 0, 13, 14, 1]
[5, 4, 3, 9, 8]
[5, 14, 10, 0, 6]
[7, 10, 11, 3, 2]
[6, 10, 11, 2, 12]
[6, 7, 0, 9, 4]
[0, 8, 12, 11, 3]
[6, 2, 0, 8, 14]
[6, 13, 5, 10, 14]
[1, 11, 8, 4, 2]
[9, 5, 8, 1, 13]
[1, 6, 4, 12, 5]
[3, 14, 11, 12, 4]
[14, 13, 2, 8, 11]
[14, 3, 4, 13, 1]
[12, 6, 9, 8, 0]
[12, 3, 13, 6, 9]
[3, 13, 9, 7, 5]
[6, 0, 11, 3, 12]
[14, 6, 7, 5, 8]
[11, 8, 13, 0, 1]
[1, 2, 12, 3, 11]
[3, 2, 12, 0, 5]
[4, 14, 0, 9, 11]
[11, 2, 13, 10, 8]
[8, 11, 0, 2, 12]
[11, 13, 6, 14, 1]
[1, 4, 7, 13, 8]
[1, 4, 5, 3, 10]
[6, 0, 11, 12, 4]
[7, 5, 1, 10, 12]
[1, 2, 13, 0, 8]
[13, 10, 6, 8, 3]
[11, 2, 14, 7, 0]
[13, 1, 6, 0, 9]
[0, 10, 13, 14, 12]
[14, 0, 9, 11, 8]
[4, 9, 13, 5, 14]
[8, 14, 2, 6, 3]
[10, 7, 2, 4, 11]
[3, 6, 10, 13, 0]
[2, 4, 7, 12, 6]
[8, 5, 7, 4, 14]
[11, 9, 12, 10, 1]
[9, 14, 13, 1, 11]
[14, 11, 9, 6, 13]
[1, 11, 14, 2, 3]
[14, 13, 11, 6, 7]
[2, 8, 5, 14, 3]
[9, 7, 5, 3, 10]
[9, 1, 14, 6, 8]
[10, 6, 1, 3, 7]
[10, 1, 14, 13, 8]
[12, 1, 0, 6, 14]
[5, 2, 6, 4, 13]
[6, 14, 3, 2, 11]
[1, 11, 7, 13, 5]
[12, 3, 14, 9, 7]
[6, 12, 4, 0, 1]
[2, 0, 14, 5, 6]
[0, 1, 7, 6, 11]
[10, 11, 5, 14, 1]
[3, 9, 8, 2, 0]
[1, 13, 10, 12, 8]
[11, 3, 7, 1, 8]
[8, 11, 14, 9, 13]
[6, 1, 12, 13, 2]
[13, 11, 9, 3, 4]
[4, 10, 5, 11, 13]
[0, 7, 8, 10, 12]
[5, 13, 8, 9, 4]
[11, 7, 9, 0, 2]
[9, 0, 11, 12, 10]
[5, 0, 2, 9, 10]
[12, 1, 9, 10, 3]
[5, 14, 10, 9, 4]
[1, 5, 2, 9, 14]
[5, 8, 4, 13, 6]
[5, 0, 4, 3, 10]
[4, 9, 8, 5, 2]
[11, 0, 5, 7, 10]
[11, 10, 12, 3, 6]
[10, 8, 13, 11, 0]
[11, 5, 2, 0, 8]
[5, 2, 7, 10, 8]
[11, 7, 2, 10, 1]
[1, 0, 9, 3, 13]
[7, 12, 2, 9, 6]
[8, 10, 5, 11, 1]
[0, 9, 12, 7, 14]
[0, 9, 8, 1, 2]
[12, 0, 2, 7, 6]
[11, 5, 4, 14, 0]
[12, 9, 14, 10, 8]
[14, 9, 10, 11, 8]
[10, 1, 9, 4, 6]
[10, 9, 13, 6, 11]
[8, 4, 10, 0, 13]
[4, 13, 8, 12, 6]
[10, 1, 2, 11, 8]
[1, 0, 4, 13, 6]
[7, 1, 4, 14, 0]
[12, 13, 5, 8, 11]
[12, 5, 2, 10, 6]
[13, 0, 4, 8, 11]
[9, 0, 3, 7, 12]
[12, 13, 4, 5, 6]
[12, 0, 14, 3, 9]
[7, 3, 1, 2, 4]
[7, 3, 10, 0, 4]
[1, 7, 6, 11, 12]
[9, 0, 2, 7, 8]
[11, 9, 6, 13, 2]
[5, 6, 8, 9, 14]
[3, 11, 0, 6, 2]
[5, 4, 0, 14, 13]
[12, 3, 9, 11, 2]
[4, 8, 2, 6, 12]
[13, 14, 11, 5, 3]
[8, 11, 6, 13, 7]
[3, 5, 2, 0, 14]
[12, 4, 1, 14, 2]
[9, 4, 6, 5, 13]
[0, 1, 8, 9, 11]
[14, 1, 8, 4, 2]
[4, 13, 9, 12, 6]
[13, 1, 5, 2, 8]
[9, 12, 8, 2, 3]
[11, 10, 14, 0, 5]
[9, 2, 14, 13, 0]
[0, 11, 4, 10, 8]
[5, 13, 4, 0, 10]
[9, 1, 10, 7, 13]
[6, 8, 7, 9, 0]
[1, 8, 10, 12, 6]
[12, 5, 10, 3, 14]
[12, 3, 0, 6, 4]
[13, 14, 0, 3, 2]
[14, 4, 10, 3, 0]
[12, 11, 8, 9, 5]
[11, 7, 3, 14, 6]
[1, 3, 14, 2, 8]
[7, 5, 2, 6, 14]
[10, 1, 7, 4, 13]
[6, 8, 11, 0, 14]
[0, 11, 13, 6, 5]
[14, 1, 13, 3, 8]
[13, 3, 5, 4, 7]
[2, 9, 5, 4, 3]
[0, 14, 10, 13, 4]
[7, 2, 8, 9, 4]
[13, 0, 12, 2, 1]
[11, 10, 4, 13, 8]
[14, 0, 13, 12, 2]
[9, 6, 8, 0, 12]
[0, 14, 9, 12, 1]
[3, 13, 9, 5, 14]
[10, 9, 8, 3, 14]
[0, 11, 6, 3, 13]
[7, 9, 5, 6, 0]
[13, 3, 4, 10, 0]
[12, 4, 2, 10, 8]
[11, 8, 3, 9, 14]
[11, 12, 9, 2, 0]
[2, 5, 9, 11, 7]
[6, 3, 11, 5, 12]
[13, 1, 5, 4, 12]
[2, 14, 5, 4, 13]
[4, 14, 10, 3, 12]
[0, 10, 6, 9, 12]
[10, 7, 13, 1, 9]
[2, 13, 7, 4, 0]
[12, 1, 10, 2, 5]
[7, 1, 2, 8, 12]
[11, 7, 2, 0, 5]
[0, 11, 12, 6, 1]
[13, 2, 9, 5, 1]
[6, 14, 3, 2, 5]
[11, 6, 8, 5, 12]
[11, 5, 7, 6, 13]
[3, 2, 5, 10, 12]
[8, 3, 0, 13, 4]
[8, 12, 13, 5, 1]
[0, 1, 13, 6, 12]
[5, 6, 11, 13, 0]
[2, 6, 13, 3, 1]
[8, 2, 4, 11, 14]
[1, 13, 2, 9, 8]
[3, 4, 7, 5, 12]
[9, 8, 3, 5, 0]
[3, 1, 0, 11, 13]
[11, 14, 7, 1, 5]
[6, 7, 12, 3, 5]
[10, 5, 9, 11, 14]
[6, 5, 3, 7, 11]
[1, 3, 10, 14, 7]
[7, 5, 3, 12, 9]
[10, 5, 2, 13, 3]
[14, 0, 11, 13, 8]
[4, 14, 8, 9, 0]
[10, 12, 8, 11, 2]
[14, 12, 6, 13, 7]
[1, 7, 4, 12, 8]
[2, 3, 13, 12, 10]
[13, 8, 1, 2, 10]
[13, 3, 6, 4, 11]
[6, 9, 4, 11, 13]
[11, 5, 2, 8, 14]
[4, 9, 0, 13, 7]
[3, 1, 9, 4, 10]
[1, 3, 0, 14, 9]
[1, 6, 8, 10, 2]
[5, 4, 2, 0, 7]
[8, 14, 5, 3, 6]
[14, 8, 9, 12, 2]
[1, 4, 5, 14, 10]
[6, 13, 0, 8, 1]
[10, 0, 13, 8, 6]
[13, 5, 0, 9, 3]
[11, 3, 8, 6, 0]
[0, 1, 10, 6, 12]
[8, 4, 9, 10, 3]
[12, 8, 14, 9, 5]
[14, 9, 0, 4, 8]
[6, 8, 7, 1, 11]
[9, 2, 4, 12, 5]
[8, 2, 9, 0, 4]
[10, 11, 7, 4, 9]
[2, 12, 6, 13, 10]
[8, 13, 1, 2, 6]
[0, 2, 8, 7, 12]
[3, 9, 2, 14, 7]
[4, 12, 7, 3, 13]
[12, 0, 10, 3, 1]
[7, 8, 2, 12, 9]
[14, 8, 10, 7, 9]
[3, 6, 0, 11, 4]
[1, 0, 6, 4, 3]
[9, 2, 5, 1, 6]
[1, 8, 4, 11, 12]
[9, 10, 12, 1, 4]
[13, 5, 9, 6, 10]
[14, 4, 10, 1, 2]
[0, 9, 5, 4, 6]
[6, 11, 7, 0, 5]
[10, 7, 0, 5, 9]
[7, 2, 5, 14, 0]
[1, 3, 8, 13, 6]
[2, 9, 3, 12, 8]
[14, 5, 7, 8, 1]
[5, 7, 11, 9, 4]
[3, 9, 5, 14, 2]
[0, 4, 7, 6, 2]
[11, 2, 3, 7, 8]
[9, 2, 12, 5, 14]
[8, 2, 1, 6, 5]
[5, 3, 7, 14, 0]
[7, 3, 14, 2, 0]
[6, 0, 1, 12, 13]
[2, 13, 1, 7, 14]
[12, 0, 2, 14, 1]
[4, 5, 2, 13, 12]
[8, 9, 12, 10, 13]
[10, 8, 7, 1, 6]
[8, 10, 14, 9, 13]
[7, 9, 14, 4, 13]
[10, 4, 11, 13, 7]
[10, 14, 13, 6, 9]
[3, 2, 6, 5, 1]
[4, 3, 1, 11, 0]
[2, 7, 1, 12, 4]
[3, 0, 10, 7, 13]
[9, 1, 11, 7, 0]
[3, 13, 11, 7, 8]
[1, 5, 14, 10, 4]
[1, 13, 8, 9, 7]
[9, 7, 13, 8, 0]
[8, 2, 11, 1, 12]
[0, 11, 9, 2, 4]
[3, 2, 5, 11, 8]
[9, 1, 11, 12, 0]
[14, 8, 1, 5, 10]
[12, 9, 14, 0, 11]
[13, 11, 3, 14, 8]
[4, 3, 8, 9, 14]
[14, 6, 11, 13, 7]
[3, 6, 0, 9, 7]
[1, 6, 7, 14, 0]
[12, 6, 1, 0, 14]
[8, 2, 3, 5, 0]
[3, 8, 4, 7, 1]
[12, 1, 7, 11, 5]
[5, 12, 11, 10, 0]
[11, 0, 13, 3, 14]
[11, 5, 2, 1, 12]
[5, 4, 12, 13, 14]
[12, 2, 14, 6, 10]
[8, 1, 12, 6, 9]
[12, 11, 13, 8, 14]
[7, 4, 10, 13, 0]
[12, 14, 9, 5, 10]
[0, 8, 13, 7, 3]
[0, 11, 3, 7, 13]
[0, 11, 10, 9, 12]
[2, 6, 4, 9, 11]
[9, 6, 10, 7, 8]
[10, 8, 2, 3, 5]
[0, 8, 12, 1, 6]
[1, 4, 12, 3, 11]
[12, 10, 1, 6, 2]
[5, 8, 1, 3, 6]
[10, 1, 9, 11, 4]
[14, 12, 10, 8, 4]
[7, 3, 11, 5, 9]
[10, 2, 9, 0, 14]
[0, 6, 4, 3, 11]
[9, 13, 4, 11, 0]
[6, 14, 5, 7, 0]
[9, 3, 12, 1, 14]
[14, 4, 2, 8, 11]
[4, 11, 0, 12, 14]
[3, 12, 9, 10, 14]
[6, 0, 9, 12, 1]
[8, 11, 7, 0, 12]
[3, 12, 11, 10, 14]
[5, 10, 12, 8, 2]
[12, 13, 5, 8, 1]
[13, 1, 5, 7, 2]
[3, 14, 13, 0, 12]
[11, 13, 14, 2, 6]
[3, 5, 10, 12, 0]
[1, 12, 6, 3, 14]
[13, 8, 11, 2, 12]
[6, 7, 14, 8, 2]
[11, 6, 0, 13, 2]
[0, 6, 10, 13, 11]
[12, 10, 13, 1, 6]
[14, 3, 8, 13, 2]
[1, 9, 7, 5, 0]
[11, 4, 10, 1, 3]
[11, 5, 12, 0, 8]
[13, 11, 14, 2, 1]
[4, 5, 0, 1, 6]
[0, 8, 9, 6, 10]
[3, 5, 2, 7, 10]
