P1,P2,...,Pn
[14, 7, 8, 10]
[8, 2, 12, 10]
[4, 0, 9, 10]
[0, 6, 13, 7]
[4, 6, 5, 11]
[1, 6, 3, 11]
[3, 1, 4, 7]
[7, 12, 10, 13]
[2, 12, 5, 7]
[12, 4, 2, 9]
[0, 8, 7, 12]
[7, 0, 3, 4]
[4, 1, 6, 11]
[8, 3, 13, 1]
[4, 2, 7, 9]
[1, 6, 10, 3]
[9, 0, 2, 1]
[1, 14, 6, 11]
[9, 14, 3, 12]
[3, 1, 11, 14]
[12, 14, 1, 6]
[14, 4, 12, 8]
[3, 12, 14, 8]
[6, 12, 3, 7]
[0, 14, 12, 9]
[8, 6, 14, 9]
[8, 9, 7, 4]
[12, 14, 0, 1]
[11, 2, 0, 4]
[14, 5, 11, 10]
[14, 5, 0, 12]
[3, 5, 13, 9]
[4, 10, 2, 7]
[1, 10, 12, 11]
[10, 8, 2, 9]
[12, 10, 0, 1]
[4, 5, 12, 3]
[10, 8, 2, 4]
[7, 3, 6, 5]
[7, 5, 4, 3]
[11, 7, 2, 6]
[12, 8, 13, 3]
[11, 0, 8, 10]
[0, 6, 8, 12]
[1, 11, 10, 7]
[3, 13, 6, 2]
[12, 13, 9, 6]
[8, 10, 7, 13]
[12, 0, 2, 4]
[4, 14, 8, 2]
[6, 0, 2, 8]
[8, 0, 6, 10]
[8, 9, 4, 0]
[3, 7, 8, 5]
