P1,P2,...,Pn
[5, 13, 9, 12]
[8, 6, 11, 3]
[4, 2, 8, 9]
[3, 0, 12, 13]
[14, 7, 1, 12]
[13, 9, 12, 8]
[11, 8, 2, 5]
[7, 13, 12, 9]
[5, 14, 0, 10]
[12, 1, 14, 8]
[1, 8, 2, 10]
[12, 1, 5, 2]
[3, 5, 14, 0]
[2, 6, 5, 9]
[14, 10, 5, 9]
[10, 6, 2, 0]
[12, 0, 9, 6]
[1, 3, 6, 12]
[2, 10, 14, 7]
[6, 7, 8, 14]
[5, 9, 0, 10]
[8, 6, 0, 4]
[10, 6, 12, 1]
[3, 0, 10, 5]
[13, 8, 4, 11]
[2, 3, 1, 12]
[14, 11, 10, 4]
[3, 5, 0, 11]
[9, 2, 0, 12]
[9, 5, 14, 4]
[4, 3, 10, 1]
[13, 0, 10, 2]
[5, 9, 14, 6]
[11, 8, 10, 13]
[0, 9, 4, 3]
[8, 12, 3, 11]
[4, 12, 2, 8]
[10, 3, 2, 9]
[12, 5, 1, 13]
[1, 4, 12, 0]
[6, 2, 7, 3]
[0, 8, 9, 13]
[11, 9, 7, 0]
[11, 1, 12, 14]
[13, 3, 10, 9]
[10, 14, 13, 12]
[8, 13, 6, 9]
[2, 0, 3, 7]
[10, 3, 1, 9]
[10, 7, 14, 2]
[4, 6, 0, 10]
[2, 8, 1, 14]
[12, 14, 6, 7]
[7, 5, 1, 14]
[8, 9, 6, 10]
[11, 6, 14, 1]
[1, 12, 6, 8]
[0, 4, 11, 1]
[4, 2, 11, 14]
[11, 3, 9, 14]
