P1,P2,...,Pn
[9, 11, 4, 10, 2]
[14, 4, 9, 5, 1]
[3, 12, 6, 0, 14]
[8, 5, 2, 0, 14]
[13, 6, 10, 5, 8]
[3, 10, 2, 9, 1]
[14, 10, 12, 1, 3]
[6, 8, 10, 2, 5]
[4, 6, 9, 1, 5]
[0, 2, 9, 10, 5]
[11, 4, 7, 8, 3]
[6, 9, 12, 0, 13]
[1, 5, 8, 11, 7]
[0, 11, 9, 8, 13]
[10, 7, 11, 8, 5]
[10, 2, 0, 9, 14]
[9, 14, 8, 2, 0]
[2, 1, 14, 9, 8]
[3, 11, 1, 12, 0]
[12, 13, 5, 4, 2]
[5, 0, 13, 9, 7]
[1, 0, 12, 5, 7]
[4, 14, 3, 5, 2]
[12, 14, 11, 2, 7]
[8, 2, 5, 6, 0]
[7, 10, 0, 1, 8]
[0, 12, 11, 2, 7]
[3, 9, 6, 12, 4]
[11, 4, 6, 5, 10]
[7, 12, 6, 8, 5]
[9, 8, 12, 4, 1]
[7, 11, 2, 5, 10]
[5, 12, 1, 10, 13]
[1, 2, 11, 12, 3]
[5, 7, 0, 3, 2]
[9, 12, 14, 11, 10]
[0, 1, 3, 8, 2]
[5, 10, 3, 12, 14]
[1, 14, 9, 6, 3]
[7, 13, 14, 0, 8]
[4, 2, 0, 8, 11]
[11, 10, 5, 1, 9]
[3, 4, 12, 9, 8]
[1, 6, 0, 10, 13]
[11, 6, 12, 9, 5]
[10, 4, 7, 6, 9]
[4, 8, 9, 0, 3]
[8, 7, 2, 11, 9]
[2, 9, 7, 8, 6]
[14, 4, 7, 0, 12]
[4, 6, 12, 5, 1]
[3, 4, 10, 11, 1]
[14, 3, 11, 13, 5]
[9, 11, 0, 12, 10]
[11, 14, 1, 0, 8]
[0, 11, 8, 10, 12]
[11, 6, 2, 9, 0]
[5, 13, 2, 0, 4]
[1, 3, 14, 4, 11]
[14, 13, 12, 6, 10]
[6, 14, 1, 12, 9]
[2, 13, 10, 11, 5]
[5, 0, 6, 11, 9]
[1, 14, 3, 0, 10]
[6, 3, 13, 5, 12]
[6, 0, 5, 1, 2]
[3, 0, 4, 14, 9]
[11, 8, 10, 14, 9]
[14, 1, 13, 7, 12]
[3, 12, 0, 13, 14]
[7, 0, 1, 4, 6]
[13, 4, 3, 10, 11]
[11, 6, 8, 12, 2]
[13, 7, 11, 9, 12]
[8, 4, 9, 6, 11]
[9, 13, 2, 14, 10]
[12, 9, 14, 13, 11]
[9, 0, 2, 1, 8]
[3, 5, 10, 9, 6]
[12, 14, 1, 7, 8]
[6, 0, 5, 14, 7]
[14, 0, 1, 4, 7]
[3, 9, 13, 14, 12]
[2, 6, 13, 0, 12]
[4, 8, 12, 14, 10]
[0, 14, 1, 12, 7]
[3, 4, 6, 12, 13]
[14, 4, 0, 3, 10]
[4, 10, 1, 5, 0]
[9, 13, 6, 10, 7]
[14, 10, 6, 4, 3]
[8, 11, 12, 2, 7]
[5, 0, 9, 11, 6]
[3, 8, 12, 2, 6]
[2, 0, 8, 4, 11]
[13, 7, 11, 2, 9]
[5, 3, 9, 8, 0]
[13, 5, 7, 14, 9]
[6, 13, 11, 12, 3]
[8, 12, 3, 11, 1]
[8, 10, 9, 14, 0]
[2, 4, 8, 1, 5]
[1, 4, 14, 2, 12]
[7, 1, 6, 10, 3]
[8, 7, 1, 3, 2]
[7, 5, 8, 3, 4]
[9, 12, 14, 10, 3]
[14, 4, 3, 9, 12]
[9, 14, 3, 11, 12]
[10, 6, 7, 5, 11]
[8, 1, 9, 7, 10]
[10, 1, 11, 0, 8]
[3, 0, 12, 11, 9]
[1, 7, 5, 14, 9]
[9, 5, 11, 8, 13]
[2, 1, 10, 9, 6]
[12, 11, 2, 3, 4]
[6, 8, 9, 2, 4]
[0, 6, 4, 9, 3]
[7, 11, 8, 1, 14]
[13, 9, 0, 5, 12]
[12, 11, 8, 2, 13]
[12, 5, 1, 6, 10]
[8, 1, 11, 12, 2]
[9, 7, 4, 1, 12]
[7, 14, 11, 13, 3]
[3, 7, 4, 10, 11]
[4, 14, 10, 9, 13]
[5, 14, 6, 3, 9]
[13, 3, 8, 2, 6]
[9, 7, 3, 6, 2]
[5, 0, 12, 3, 14]
[10, 8, 5, 4, 1]
[10, 9, 1, 11, 0]
[11, 10, 14, 0, 6]
[5, 10, 1, 4, 12]
[2, 8, 3, 0, 13]
[6, 1, 3, 0, 9]
[6, 8, 7, 9, 11]
[8, 3, 0, 10, 4]
[1, 2, 12, 7, 0]
[11, 8, 4, 7, 10]
[6, 14, 5, 1, 0]
[0, 4, 3, 13, 8]
[0, 8, 11, 6, 14]
[1, 9, 4, 14, 12]
[12, 5, 14, 11, 9]
[11, 9, 1, 5, 7]
[10, 5, 3, 8, 7]
[14, 3, 13, 10, 0]
[4, 1, 0, 2, 12]
[11, 2, 12, 4, 7]
[7, 10, 6, 2, 3]
[0, 3, 1, 8, 14]
[14, 10, 2, 3, 7]
[3, 14, 1, 8, 10]
[8, 1, 14, 6, 3]
[0, 1, 2, 7, 13]
[8, 9, 14, 5, 12]
[4, 10, 6, 11, 5]
[5, 14, 8, 13, 9]
[11, 10, 8, 4, 3]
[13, 5, 0, 3, 14]
[12, 7, 9, 1, 2]
[13, 10, 6, 4, 5]
[6, 10, 7, 0, 8]
[2, 6, 3, 11, 5]
[1, 0, 10, 4, 7]
[4, 14, 7, 8, 6]
[7, 14, 2, 11, 6]
[11, 8, 12, 7, 13]
[4, 12, 10, 9, 5]
[0, 11, 9, 8, 2]
[1, 14, 13, 7, 5]
[7, 13, 4, 5, 6]
[6, 11, 3, 8, 4]
[4, 14, 2, 11, 9]
[13, 1, 4, 0, 5]
[9, 5, 7, 13, 2]
[1, 4, 8, 5, 13]
[11, 9, 8, 10, 6]
[2, 3, 0, 4, 14]
[14, 8, 1, 9, 0]
[1, 2, 12, 6, 5]
[3, 1, 6, 12, 8]
[13, 10, 8, 11, 5]
[12, 6, 13, 0, 4]
[1, 2, 4, 5, 9]
[13, 3, 12, 11, 2]
[14, 6, 12, 5, 10]
[3, 10, 13, 2, 4]
[5, 8, 14, 9, 6]
[9, 14, 5, 1, 10]
[6, 5, 9, 2, 11]
[12, 0, 6, 8, 7]
[9, 13, 10, 4, 1]
[11, 12, 4, 10, 14]
[5, 4, 1, 14, 0]
