P1,P2,...,Pn
[6, 10, 3, 12]
[9, 1, 0, 8]
[10, 9, 1, 12]
[12, 2, 13, 1]
[11, 1, 4, 2]
[9, 10, 13, 7]
[4, 11, 2, 12]
[4, 11, 13, 5]
[8, 5, 0, 12]
[9, 14, 2, 12]
[11, 0, 3, 6]
[1, 3, 14, 5]
[11, 9, 0, 14]
[3, 12, 1, 5]
[1, 14, 11, 12]
[14, 5, 11, 4]
[10, 13, 11, 2]
[14, 7, 1, 0]
[1, 4, 12, 6]
[3, 14, 6, 10]
[8, 7, 3, 6]
[8, 6, 11, 9]
[1, 14, 0, 4]
[3, 1, 0, 14]
[8, 1, 11, 0]
[4, 5, 1, 3]
[5, 4, 14, 12]
[13, 1, 0, 12]
[11, 8, 2, 9]
[7, 14, 12, 9]
[2, 4, 10, 13]
[1, 12, 8, 5]
[2, 11, 8, 1]
[12, 14, 13, 1]
[7, 3, 11, 4]
[14, 9, 13, 11]
[0, 13, 2, 11]
[7, 14, 5, 4]
[13, 6, 10, 12]
[12, 6, 0, 1]
[14, 4, 3, 12]
[13, 0, 5, 10]
[13, 14, 9, 10]
[3, 5, 12, 14]
[6, 2, 5, 8]
[13, 5, 14, 12]
[1, 5, 12, 4]
[9, 14, 6, 0]
[0, 6, 10, 11]
[5, 3, 13, 8]
[2, 7, 3, 6]
[12, 8, 2, 7]
[10, 13, 2, 1]
[10, 9, 0, 3]
[4, 10, 9, 7]
[10, 9, 3, 6]
[5, 3, 6, 10]
[2, 5, 11, 14]
[0, 3, 5, 12]
[12, 10, 4, 3]
[11, 7, 3, 5]
[14, 7, 2, 13]
[13, 12, 5, 4]
[3, 10, 7, 0]
[7, 5, 6, 14]
[1, 7, 4, 9]
[3, 6, 8, 11]
[11, 8, 4, 0]
[5, 0, 3, 14]
[6, 11, 9, 4]
[11, 3, 1, 12]
[8, 13, 0, 10]
[8, 5, 0, 12]
[1, 13, 5, 4]
[8, 12, 6, 11]
[6, 1, 14, 7]
[7, 9, 10, 11]
[11, 4, 1, 6]
[2, 12, 0, 13]
[12, 1, 3, 2]
[2, 13, 10, 5]
[14, 10, 7, 5]
[0, 8, 5, 2]
[13, 14, 10, 7]
[11, 10, 8, 13]
[11, 5, 14, 6]
[5, 8, 1, 3]
[0, 5, 10, 6]
[7, 4, 2, 0]
[7, 1, 6, 9]
[2, 0, 13, 5]
[3, 2, 13, 5]
[1, 2, 0, 7]
[4, 13, 9, 11]
[12, 1, 11, 8]
[2, 10, 5, 14]
[4, 1, 12, 10]
[14, 9, 7, 6]
[4, 8, 3, 7]
[10, 3, 6, 8]
[6, 10, 4, 3]
[5, 2, 1, 10]
[0, 6, 12, 7]
[2, 1, 3, 10]
[12, 4, 9, 13]
[7, 13, 12, 11]
[5, 13, 0, 14]
[3, 9, 8, 1]
[9, 2, 11, 10]
[13, 7, 1, 11]
[13, 2, 9, 4]
[1, 3, 10, 6]
[12, 10, 6, 4]
[10, 0, 1, 4]
[6, 5, 9, 2]
[10, 8, 14, 5]
[13, 9, 0, 10]
[0, 14, 10, 8]
[3, 0, 8, 12]
[8, 1, 4, 14]
[8, 9, 3, 13]
[7, 10, 3, 8]
[1, 13, 12, 11]
[12, 2, 9, 8]
[7, 1, 10, 13]
[11, 9, 0, 6]
[6, 1, 3, 11]
[14, 1, 7, 10]
[14, 12, 3, 11]
[2, 4, 13, 11]
[11, 3, 13, 9]
[13, 14, 6, 12]
[10, 7, 9, 2]
[4, 13, 0, 6]
[8, 5, 1, 14]
[8, 7, 6, 10]
[12, 13, 0, 7]
[14, 12, 3, 4]
[6, 10, 4, 0]
[14, 10, 9, 2]
[10, 12, 9, 0]
[12, 13, 14, 10]
[5, 14, 7, 13]
[0, 12, 3, 5]
[3, 7, 0, 12]
[13, 8, 3, 5]
[13, 8, 0, 7]
[13, 8, 3, 6]
[3, 1, 9, 12]
[1, 2, 9, 6]
[5, 6, 11, 0]
[2, 4, 13, 11]
[5, 11, 4, 3]
[3, 10, 8, 0]
[9, 8, 13, 11]
[0, 7, 9, 3]
[2, 10, 8, 4]
[6, 7, 2, 14]
[13, 6, 2, 12]
[5, 6, 1, 4]
[5, 1, 9, 3]
[14, 2, 13, 11]
[5, 3, 13, 1]
[9, 2, 5, 8]
[6, 8, 12, 4]
[7, 13, 11, 12]
[5, 7, 1, 12]
[4, 3, 0, 11]
[2, 5, 0, 14]
[9, 13, 10, 5]
[3, 7, 5, 0]
[13, 5, 2, 11]
[11, 6, 14, 4]
[12, 3, 8, 9]
[13, 10, 9, 6]
