P1,P2,...,Pn
[11, 9, 14, 6]
[10, 0, 2, 7]
[12, 2, 8, 3]
[6, 3, 7, 2]
[3, 13, 7, 14]
[9, 13, 7, 12]
[14, 1, 9, 8]
[14, 3, 8, 6]
[7, 2, 1, 9]
[11, 2, 13, 4]
[2, 12, 8, 4]
[14, 3, 5, 2]
[5, 3, 6, 13]
[5, 0, 4, 10]
[10, 1, 12, 11]
[13, 2, 6, 12]
[9, 1, 7, 3]
[14, 3, 4, 11]
[10, 4, 12, 1]
[7, 3, 6, 2]
[1, 3, 4, 10]
[4, 3, 13, 8]
[8, 11, 6, 1]
[3, 4, 1, 7]
[12, 13, 4, 7]
[11, 1, 4, 13]
[11, 1, 5, 6]
[7, 14, 6, 0]
[1, 3, 6, 14]
[14, 6, 5, 11]
[8, 2, 10, 3]
[11, 13, 3, 8]
[13, 14, 10, 3]
[2, 4, 0, 14]
[1, 12, 9, 0]
[10, 2, 11, 7]
[5, 0, 10, 12]
[8, 12, 14, 9]
[12, 5, 8, 2]
[13, 5, 12, 3]
[1, 13, 0, 14]
[14, 3, 9, 1]
[9, 5, 14, 10]
[6, 0, 8, 1]
[2, 13, 6, 9]
[7, 1, 13, 11]
[3, 7, 6, 1]
[7, 12, 10, 6]
[3, 1, 6, 9]
[5, 6, 8, 9]
[14, 8, 6, 9]
[11, 1, 6, 8]
[11, 10, 8, 13]
[4, 8, 0, 2]
[7, 9, 10, 13]
[9, 1, 2, 0]
[11, 7, 3, 4]
[8, 5, 10, 3]
[11, 2, 12, 7]
[6, 4, 8, 5]
[6, 14, 9, 0]
[13, 11, 0, 10]
[3, 5, 4, 7]
[4, 13, 8, 11]
[10, 6, 11, 9]
[6, 5, 1, 4]
[10, 14, 2, 6]
[11, 8, 5, 7]
[12, 14, 7, 8]
[8, 13, 9, 2]
[7, 10, 13, 9]
[5, 12, 14, 3]
[2, 12, 10, 5]
[6, 1, 0, 11]
[14, 8, 12, 3]
[13, 8, 0, 1]
[7, 0, 14, 1]
[13, 7, 3, 9]
[0, 3, 2, 6]
[6, 9, 0, 10]
[10, 7, 0, 8]
[0, 13, 5, 8]
[12, 4, 8, 9]
[6, 11, 9, 4]
[8, 5, 13, 0]
[5, 13, 7, 4]
[1, 2, 12, 3]
[14, 1, 3, 10]
[14, 9, 3, 2]
