P1,P2,...,Pn
[13, 2, 0, 1]
[12, 10, 14, 4]
[2, 8, 4, 13]
[13, 8, 1, 12]
[5, 11, 12, 14]
[3, 4, 1, 9]
[14, 5, 13, 3]
[4, 6, 13, 14]
[14, 1, 12, 5]
[14, 10, 12, 4]
[9, 0, 4, 2]
[10, 3, 8, 12]
[3, 13, 7, 2]
[4, 2, 9, 5]
[11, 12, 8, 10]
[6, 10, 12, 8]
[14, 2, 8, 6]
[10, 8, 2, 1]
[4, 10, 2, 12]
[13, 0, 11, 8]
[13, 12, 1, 2]
[14, 10, 7, 5]
[9, 6, 10, 4]
[13, 4, 8, 7]
[12, 4, 2, 8]
[3, 8, 6, 7]
[6, 10, 4, 12]
[2, 14, 9, 1]
[0, 9, 6, 2]
[1, 6, 4, 8]
[3, 9, 1, 0]
[8, 6, 11, 13]
[11, 5, 4, 13]
[5, 13, 9, 11]
[2, 10, 7, 8]
[4, 6, 5, 9]
[3, 1, 12, 6]
[11, 0, 8, 5]
[10, 14, 3, 8]
[2, 0, 1, 12]
[11, 5, 3, 6]
[14, 3, 1, 11]
[11, 12, 8, 6]
[8, 11, 6, 13]
[6, 8, 11, 0]
[5, 13, 14, 12]
[8, 1, 14, 11]
[13, 2, 6, 7]
[1, 4, 9, 10]
[8, 3, 11, 4]
[13, 3, 1, 11]
[11, 14, 12, 1]
[3, 1, 10, 7]
[1, 2, 0, 14]
[5, 10, 4, 7]
[10, 4, 6, 9]
[11, 5, 8, 13]
[11, 10, 7, 0]
[1, 4, 2, 7]
[6, 0, 5, 12]
[4, 5, 11, 1]
