P1,P2,...,Pn
[14, 7, 8, 12, 6]
[14, 1, 7, 9, 8]
[10, 7, 13, 11, 12]
[12, 3, 0, 9, 10]
[10, 6, 12, 9, 2]
[0, 2, 7, 8, 1]
[13, 0, 5, 7, 11]
[2, 3, 4, 9, 6]
[1, 7, 11, 8, 9]
[6, 0, 5, 13, 9]
[4, 8, 0, 13, 10]
[11, 1, 3, 9, 4]
[0, 7, 12, 8, 4]
[12, 5, 6, 11, 4]
[4, 10, 2, 11, 7]
[4, 0, 9, 3, 2]
[5, 9, 8, 11, 13]
[12, 14, 7, 4, 6]
[4, 6, 7, 2, 1]
[0, 8, 9, 12, 10]
[10, 2, 1, 11, 4]
[14, 5, 11, 13, 0]
[11, 12, 2, 6, 8]
[9, 13, 7, 3, 4]
[6, 13, 7, 0, 12]
[0, 11, 10, 2, 1]
[13, 1, 2, 0, 11]
[6, 11, 5, 10, 8]
[5, 2, 3, 8, 10]
[2, 7, 8, 11, 5]
[4, 3, 9, 11, 10]
[6, 2, 10, 3, 9]
[3, 11, 0, 14, 10]
[12, 3, 4, 0, 5]
[4, 5, 11, 8, 1]
[5, 6, 4, 0, 14]
[10, 3, 4, 5, 1]
[8, 0, 11, 3, 6]
[6, 5, 3, 7, 0]
[9, 13, 0, 8, 2]
[3, 13, 12, 6, 4]
[6, 5, 9, 4, 0]
[7, 0, 9, 8, 13]
[13, 4, 5, 2, 1]
[8, 7, 12, 0, 4]
[9, 2, 11, 10, 0]
[2, 13, 9, 10, 12]
[1, 13, 3, 14, 2]
