P1,P2,...,Pn
[0, 3, 1, 14]
[4, 2, 11, 12]
[4, 2, 1, 10]
[8, 5, 1, 13]
[10, 2, 13, 12]
[11, 1, 7, 3]
[3, 9, 2, 0]
[12, 6, 3, 1]
[9, 5, 11, 10]
[13, 12, 14, 0]
[3, 4, 8, 1]
[2, 9, 7, 14]
[3, 11, 0, 14]
[11, 1, 6, 8]
[6, 0, 10, 1]
[7, 5, 3, 6]
[1, 9, 6, 12]
[10, 4, 8, 13]
[9, 6, 1, 5]
[6, 4, 2, 8]
[14, 10, 3, 8]
[10, 4, 7, 2]
[2, 8, 5, 6]
[0, 6, 11, 5]
[4, 5, 10, 3]
[11, 9, 1, 14]
[9, 11, 1, 8]
[9, 13, 6, 11]
[4, 12, 0, 10]
[2, 7, 12, 5]
[9, 7, 8, 13]
[3, 11, 14, 5]
[12, 1, 2, 4]
[5, 0, 9, 13]
[1, 10, 3, 0]
[2, 5, 10, 1]
[9, 2, 5, 14]
[3, 1, 11, 13]
[12, 2, 10, 6]
[0, 13, 8, 3]
[1, 12, 11, 9]
[8, 10, 2, 6]
[13, 8, 3, 4]
[1, 0, 11, 2]
[8, 4, 3, 5]
[10, 5, 3, 14]
[11, 12, 9, 1]
[9, 8, 14, 5]
[13, 5, 4, 8]
[7, 0, 6, 14]
[1, 5, 7, 0]
[2, 3, 1, 0]
[14, 6, 9, 3]
[12, 2, 7, 5]
[13, 5, 8, 1]
[6, 7, 13, 11]
[0, 13, 1, 5]
[2, 9, 4, 13]
[2, 11, 5, 14]
[2, 5, 0, 6]
[4, 8, 9, 10]
[8, 5, 12, 2]
[14, 5, 8, 4]
[11, 5, 7, 3]
[4, 6, 11, 5]
[14, 1, 4, 13]
[5, 4, 6, 14]
[14, 3, 10, 8]
[6, 4, 8, 9]
[0, 4, 13, 5]
[4, 10, 14, 9]
[4, 2, 5, 12]
[14, 8, 13, 6]
[11, 13, 9, 4]
