P1,P2,...,Pn
[12, 1, 0, 11, 6]
[13, 14, 4, 0, 3]
[6, 11, 8, 0, 7]
[12, 8, 9, 6, 0]
[2, 0, 3, 12, 10]
[1, 0, 10, 7, 4]
[2, 10, 13, 11, 7]
[4, 10, 0, 9, 6]
[3, 5, 9, 14, 4]
[4, 2, 8, 10, 5]
[14, 10, 4, 12, 3]
[13, 14, 8, 6, 10]
[14, 12, 3, 10, 1]
[9, 10, 3, 0, 8]
[14, 8, 13, 10, 2]
[7, 2, 5, 1, 10]
[14, 2, 11, 5, 6]
[1, 12, 8, 0, 10]
[3, 8, 12, 6, 2]
[9, 6, 11, 4, 7]
[4, 13, 1, 2, 7]
[7, 1, 13, 12, 5]
[1, 14, 8, 10, 4]
[3, 11, 13, 0, 10]
[2, 14, 13, 5, 1]
[6, 4, 1, 5, 8]
[7, 8, 9, 14, 1]
[0, 2, 12, 6, 14]
[5, 10, 14, 0, 7]
[12, 2, 3, 1, 8]
[2, 8, 0, 11, 7]
[0, 8, 10, 14, 11]
[3, 12, 5, 14, 9]
[0, 8, 5, 10, 2]
[9, 14, 7, 4, 13]
[2, 7, 5, 8, 6]
[13, 4, 11, 2, 10]
[6, 5, 14, 4, 0]
[9, 11, 14, 2, 0]
[7, 8, 9, 6, 11]
[11, 10, 12, 3, 7]
[1, 10, 11, 2, 13]
[1, 4, 9, 13, 3]
[9, 11, 0, 10, 4]
[2, 5, 0, 10, 12]
[2, 12, 8, 14, 7]
[13, 3, 0, 4, 1]
[8, 7, 13, 14, 0]
[13, 11, 4, 6, 3]
[11, 8, 6, 10, 7]
[4, 1, 13, 7, 8]
[2, 14, 3, 9, 10]
[2, 5, 10, 4, 6]
[13, 5, 14, 10, 9]
[3, 6, 14, 10, 11]
[4, 11, 1, 14, 2]
[0, 11, 5, 12, 2]
[9, 7, 3, 4, 5]
[3, 1, 13, 9, 10]
[1, 8, 10, 11, 3]
[3, 12, 0, 1, 11]
[2, 13, 5, 12, 8]
[12, 7, 4, 3, 14]
[12, 5, 3, 8, 6]
[6, 11, 0, 9, 4]
[12, 6, 1, 9, 4]
[9, 6, 13, 14, 2]
[1, 4, 8, 10, 12]
[0, 8, 3, 5, 9]
[6, 4, 12, 3, 11]
[0, 13, 14, 11, 7]
[11, 12, 0, 13, 3]
[13, 14, 2, 0, 10]
[2, 10, 7, 8, 14]
[14, 12, 8, 11, 3]
[9, 14, 12, 2, 13]
[0, 7, 4, 5, 13]
[8, 6, 12, 5, 1]
[6, 1, 14, 8, 13]
[7, 13, 12, 6, 14]
[0, 2, 12, 3, 5]
[7, 4, 8, 14, 0]
[9, 2, 6, 5, 13]
[14, 12, 3, 10, 11]
[13, 12, 4, 8, 11]
[6, 14, 13, 0, 4]
[10, 3, 4, 12, 8]
[10, 13, 7, 5, 1]
[14, 2, 7, 13, 1]
[8, 13, 0, 5, 4]
[13, 9, 0, 10, 3]
[7, 5, 12, 2, 10]
[8, 11, 14, 10, 12]
[6, 0, 3, 8, 9]
[13, 8, 7, 11, 10]
[4, 12, 14, 1, 7]
[12, 2, 3, 6, 1]
[0, 6, 13, 5, 12]
[7, 4, 13, 12, 11]
[13, 7, 1, 3, 9]
[3, 14, 2, 6, 4]
[3, 2, 14, 0, 9]
[7, 1, 9, 14, 12]
[10, 0, 7, 5, 6]
[1, 14, 7, 11, 13]
[9, 7, 8, 2, 12]
[13, 6, 2, 8, 7]
[1, 9, 5, 11, 13]
[5, 11, 7, 2, 0]
[12, 13, 0, 9, 5]
[9, 5, 13, 8, 12]
[3, 1, 9, 11, 6]
[3, 1, 12, 7, 4]
[14, 6, 2, 0, 12]
[13, 5, 0, 9, 6]
[8, 12, 2, 4, 3]
[6, 2, 9, 7, 0]
[10, 9, 13, 14, 1]
[9, 5, 12, 6, 2]
[11, 3, 0, 6, 12]
[6, 13, 0, 12, 9]
[5, 0, 9, 4, 8]
[5, 4, 9, 13, 3]
[2, 3, 6, 5, 13]
[3, 1, 13, 12, 4]
[14, 0, 13, 9, 8]
[10, 0, 7, 5, 12]
[1, 11, 9, 6, 14]
[2, 4, 13, 12, 8]
[10, 9, 6, 4, 0]
[3, 1, 7, 0, 12]
[12, 0, 8, 5, 1]
[7, 1, 2, 13, 5]
[1, 12, 8, 2, 3]
[4, 2, 7, 6, 1]
[10, 1, 2, 3, 4]
[2, 14, 11, 9, 10]
[11, 13, 5, 10, 12]
[5, 12, 4, 1, 13]
[3, 13, 5, 7, 0]
[10, 7, 5, 12, 9]
[4, 12, 8, 9, 0]
[14, 6, 0, 4, 1]
[11, 14, 10, 1, 8]
[11, 9, 1, 8, 0]
[10, 8, 13, 2, 3]
[5, 1, 7, 3, 8]
[8, 5, 12, 6, 9]
[9, 11, 4, 8, 7]
[4, 12, 8, 3, 6]
[1, 5, 4, 10, 2]
[4, 11, 10, 0, 1]
[0, 2, 6, 3, 11]
[14, 1, 10, 4, 9]
[6, 14, 7, 11, 4]
[0, 1, 10, 11, 4]
[3, 8, 12, 6, 10]
[11, 6, 2, 0, 3]
[4, 0, 5, 2, 6]
[0, 8, 2, 4, 10]
[4, 2, 7, 13, 6]
[10, 12, 5, 14, 2]
[7, 6, 10, 4, 8]
[8, 13, 14, 4, 5]
[6, 8, 13, 4, 9]
[1, 13, 11, 3, 5]
[13, 1, 14, 9, 10]
[5, 8, 7, 12, 6]
[10, 2, 1, 9, 7]
[2, 9, 6, 8, 0]
[1, 5, 7, 0, 4]
[6, 2, 14, 4, 7]
[14, 7, 5, 8, 9]
[0, 13, 1, 8, 2]
[14, 3, 13, 7, 12]
[4, 6, 3, 0, 1]
[14, 6, 13, 3, 2]
[14, 6, 8, 2, 9]
[8, 11, 6, 7, 14]
[7, 4, 0, 14, 6]
[6, 8, 11, 3, 1]
[12, 11, 14, 9, 0]
[12, 6, 2, 4, 0]
[3, 10, 1, 8, 5]
[4, 9, 13, 1, 10]
[6, 4, 12, 5, 9]
[14, 5, 7, 2, 11]
[7, 11, 9, 8, 5]
[1, 4, 9, 7, 6]
[11, 12, 3, 4, 1]
[6, 8, 4, 11, 5]
[4, 1, 3, 12, 13]
[7, 4, 10, 12, 0]
[14, 2, 12, 10, 9]
[1, 9, 12, 8, 10]
[8, 10, 2, 9, 13]
[3, 11, 6, 7, 9]
[5, 6, 3, 12, 9]
[14, 0, 11, 2, 1]
[2, 9, 11, 5, 0]
[2, 3, 11, 5, 13]
[14, 2, 8, 5, 13]
[6, 12, 7, 4, 0]
[14, 2, 0, 12, 8]
[5, 10, 8, 9, 6]
[3, 5, 4, 12, 6]
[5, 9, 7, 10, 6]
[4, 8, 6, 3, 14]
[3, 5, 11, 12, 14]
[7, 4, 6, 2, 5]
[12, 6, 2, 0, 14]
[5, 0, 10, 12, 11]
[4, 10, 8, 2, 1]
[3, 2, 14, 0, 5]
[1, 9, 0, 14, 12]
[10, 12, 13, 7, 9]
[7, 8, 5, 1, 3]
[10, 9, 1, 14, 2]
[9, 7, 0, 10, 4]
[0, 8, 14, 11, 6]
[1, 14, 11, 3, 9]
