P1,P2,...,Pn
[3, 4, 10, 12, 8]
[1, 13, 2, 4, 7]
[8, 4, 11, 6, 3]
[8, 0, 10, 2, 11]
[5, 0, 6, 10, 12]
[4, 5, 0, 12, 9]
[7, 13, 1, 6, 10]
[2, 14, 8, 1, 6]
[4, 12, 3, 11, 6]
[3, 1, 4, 0, 8]
[14, 13, 8, 9, 6]
[8, 0, 2, 12, 6]
[1, 11, 10, 9, 4]
[12, 5, 1, 3, 6]
[5, 8, 13, 3, 4]
[6, 5, 8, 2, 11]
[8, 1, 14, 4, 9]
[1, 5, 11, 12, 2]
[7, 2, 1, 8, 3]
[0, 4, 10, 5, 2]
[8, 6, 11, 13, 5]
[9, 13, 8, 0, 5]
[5, 12, 6, 13, 0]
[9, 8, 10, 14, 1]
[8, 10, 0, 13, 14]
[11, 13, 0, 6, 12]
[13, 1, 14, 2, 5]
[7, 11, 5, 4, 2]
[7, 4, 10, 14, 1]
[0, 9, 14, 3, 4]
[6, 4, 10, 7, 12]
[10, 12, 14, 6, 2]
[7, 6, 3, 8, 0]
[6, 10, 9, 13, 4]
[4, 9, 11, 10, 0]
[14, 9, 8, 10, 3]
[2, 14, 10, 11, 13]
[4, 14, 6, 13, 1]
[6, 0, 8, 5, 7]
[6, 12, 1, 3, 9]
[9, 1, 14, 5, 3]
[2, 13, 7, 9, 0]
[12, 8, 4, 7, 5]
[11, 4, 13, 3, 0]
[11, 6, 9, 12, 5]
[7, 12, 0, 4, 9]
[12, 11, 9, 4, 1]
[2, 13, 4, 12, 5]
[11, 5, 13, 9, 4]
[10, 13, 9, 3, 0]
[6, 0, 2, 13, 14]
[1, 8, 4, 3, 7]
[11, 4, 5, 2, 14]
[1, 12, 0, 4, 2]
[6, 5, 1, 10, 4]
[1, 7, 9, 10, 11]
[1, 7, 3, 10, 5]
[5, 8, 9, 6, 13]
[12, 5, 8, 13, 0]
[12, 2, 10, 11, 4]
[5, 11, 10, 14, 0]
[2, 9, 4, 13, 6]
[5, 12, 1, 11, 7]
[13, 14, 6, 1, 2]
[9, 3, 1, 6, 7]
[7, 12, 0, 4, 5]
[3, 10, 4, 8, 5]
[14, 12, 2, 6, 5]
[3, 1, 6, 8, 14]
[12, 4, 11, 10, 13]
[5, 2, 14, 12, 1]
[10, 11, 7, 12, 5]
[13, 9, 0, 1, 14]
[7, 3, 0, 9, 6]
[5, 12, 4, 10, 13]
[14, 11, 7, 9, 12]
[11, 9, 6, 5, 7]
[3, 9, 11, 1, 4]
[0, 11, 1, 2, 6]
[12, 14, 8, 11, 9]
[10, 0, 7, 6, 3]
[7, 11, 4, 13, 6]
[6, 2, 12, 8, 10]
[13, 14, 12, 0, 11]
[1, 9, 13, 0, 2]
[10, 0, 4, 2, 5]
[12, 11, 13, 14, 4]
[4, 9, 7, 13, 2]
[4, 2, 6, 11, 14]
[1, 14, 0, 2, 10]
