P1,P2,...,Pn
[11, 5, 0, 1, 12]
[6, 9, 12, 4, 2]
[9, 10, 7, 5, 0]
[1, 7, 11, 13, 4]
[9, 3, 13, 12, 1]
[9, 0, 3, 5, 14]
[8, 0, 6, 1, 9]
[8, 5, 7, 13, 4]
[13, 0, 9, 8, 4]
[9, 4, 11, 5, 3]
[9, 4, 13, 0, 8]
[12, 4, 0, 13, 7]
[13, 1, 2, 11, 9]
[3, 8, 5, 11, 10]
[0, 2, 8, 11, 10]
[12, 2, 11, 6, 10]
[2, 4, 3, 0, 11]
[2, 13, 3, 9, 14]
[9, 13, 3, 12, 5]
[0, 1, 11, 2, 5]
[6, 2, 0, 3, 9]
[8, 4, 0, 6, 11]
[0, 12, 7, 9, 4]
[11, 8, 12, 6, 4]
[12, 9, 1, 14, 7]
[9, 7, 2, 11, 4]
[2, 14, 12, 10, 8]
[10, 12, 4, 1, 0]
[1, 8, 14, 6, 7]
[9, 2, 11, 14, 1]
[10, 7, 13, 8, 9]
[6, 10, 5, 3, 4]
[4, 14, 8, 10, 2]
[8, 3, 11, 14, 4]
[14, 4, 6, 3, 12]
[4, 1, 8, 10, 3]
[0, 11, 6, 12, 1]
[9, 2, 12, 10, 4]
[1, 8, 9, 4, 10]
[3, 5, 7, 6, 10]
[12, 8, 14, 10, 0]
[13, 2, 3, 14, 5]
[5, 7, 11, 9, 4]
[8, 11, 12, 10, 4]
[13, 5, 6, 8, 12]
[6, 7, 4, 11, 9]
[12, 4, 13, 7, 3]
[0, 13, 4, 9, 1]
[12, 6, 9, 1, 11]
[10, 7, 11, 9, 0]
[12, 1, 10, 0, 7]
[9, 10, 6, 14, 11]
[1, 10, 14, 11, 0]
[14, 8, 2, 6, 12]
[10, 4, 14, 8, 0]
[6, 8, 2, 14, 10]
[14, 8, 5, 13, 0]
[0, 12, 6, 14, 13]
[1, 3, 14, 11, 8]
[1, 4, 3, 13, 10]
[13, 8, 0, 2, 10]
[13, 3, 6, 2, 8]
[7, 3, 1, 12, 5]
[4, 9, 10, 7, 14]
[5, 11, 10, 6, 2]
[1, 13, 6, 7, 2]
[12, 11, 13, 14, 10]
[9, 3, 14, 1, 5]
[4, 3, 12, 5, 8]
[9, 3, 14, 4, 8]
[11, 8, 1, 10, 14]
[6, 0, 8, 7, 1]
[5, 3, 6, 14, 13]
[2, 1, 11, 14, 7]
[6, 8, 2, 10, 1]
[0, 2, 8, 14, 7]
[9, 13, 4, 12, 11]
[10, 8, 2, 1, 3]
[0, 14, 11, 7, 8]
[0, 6, 10, 7, 8]
[6, 10, 4, 12, 1]
