P1,P2,...,Pn
[3, 11, 13, 0]
[13, 0, 12, 8]
[7, 1, 9, 13]
[9, 3, 1, 11]
[0, 9, 11, 8]
[12, 5, 9, 8]
[7, 11, 5, 13]
[4, 11, 9, 14]
[0, 7, 12, 2]
[3, 6, 2, 13]
[10, 6, 3, 11]
[2, 9, 1, 6]
[14, 10, 13, 6]
[14, 0, 4, 5]
[5, 7, 4, 12]
[6, 10, 7, 12]
[7, 6, 0, 10]
[2, 10, 6, 13]
[12, 8, 7, 10]
[12, 11, 4, 0]
[13, 5, 9, 3]
[3, 5, 11, 2]
[4, 2, 5, 13]
[3, 10, 13, 0]
[0, 7, 10, 1]
[9, 1, 12, 14]
[14, 9, 13, 0]
[2, 4, 0, 8]
[12, 10, 2, 14]
[5, 13, 1, 12]
[1, 3, 6, 4]
[11, 1, 3, 14]
[5, 8, 13, 12]
[3, 0, 1, 13]
[3, 13, 2, 12]
[7, 1, 0, 5]
[2, 5, 6, 8]
[3, 5, 14, 6]
[14, 5, 1, 7]
[7, 8, 1, 11]
[4, 6, 3, 10]
[14, 9, 6, 11]
[7, 2, 6, 12]
[13, 4, 1, 14]
[4, 12, 3, 7]
[7, 2, 9, 10]
[6, 3, 11, 13]
[11, 3, 0, 7]
[10, 4, 0, 7]
[4, 1, 7, 2]
[1, 13, 0, 11]
[0, 3, 4, 14]
[7, 8, 11, 0]
[8, 1, 11, 10]
[12, 10, 0, 14]
[13, 11, 0, 1]
[6, 8, 7, 2]
[6, 7, 3, 14]
[9, 2, 14, 8]
[5, 4, 11, 14]
[13, 3, 11, 5]
[13, 7, 1, 5]
[11, 5, 13, 3]
[7, 4, 10, 8]
[0, 5, 13, 4]
[7, 11, 13, 9]
[1, 5, 9, 2]
[8, 10, 13, 0]
[8, 7, 14, 5]
[14, 5, 0, 11]
[9, 5, 13, 2]
[8, 11, 12, 3]
[13, 8, 11, 0]
[7, 9, 14, 11]
[4, 10, 7, 13]
[14, 0, 11, 13]
[4, 8, 7, 3]
[13, 12, 7, 1]
[4, 7, 8, 10]
[2, 3, 6, 8]
[0, 5, 12, 14]
[13, 5, 6, 4]
[1, 6, 8, 10]
[7, 10, 9, 12]
[5, 2, 3, 4]
[4, 9, 1, 13]
[14, 9, 11, 7]
[13, 3, 9, 5]
[5, 11, 8, 14]
[8, 9, 2, 13]
[0, 12, 3, 14]
[6, 12, 13, 1]
[7, 11, 3, 4]
[8, 2, 6, 0]
[8, 12, 14, 0]
[14, 0, 7, 1]
[8, 2, 1, 6]
[1, 4, 9, 7]
[7, 5, 2, 8]
[14, 12, 1, 8]
[13, 14, 6, 10]
[13, 14, 0, 9]
[12, 9, 11, 4]
[6, 0, 13, 11]
[7, 1, 9, 5]
[10, 2, 6, 7]
[1, 6, 3, 11]
[11, 6, 10, 12]
[12, 3, 5, 11]
[6, 12, 11, 14]
[4, 3, 11, 1]
[7, 9, 13, 11]
[7, 8, 10, 1]
[2, 9, 13, 0]
[10, 14, 4, 12]
[10, 12, 9, 3]
[2, 9, 10, 14]
[12, 1, 10, 6]
[13, 2, 12, 6]
[9, 7, 3, 4]
[5, 14, 11, 0]
[12, 0, 7, 1]
[13, 0, 8, 7]
[8, 12, 5, 13]
[8, 3, 9, 14]
[14, 12, 1, 4]
[4, 0, 11, 8]
[13, 6, 10, 7]
[8, 11, 5, 10]
[4, 2, 10, 3]
[7, 2, 8, 5]
[5, 13, 3, 6]
[7, 8, 4, 9]
[7, 5, 10, 6]
[11, 6, 2, 5]
[14, 5, 6, 3]
[1, 10, 3, 9]
[4, 9, 5, 1]
[0, 6, 1, 14]
[3, 6, 10, 4]
[2, 13, 4, 12]
[7, 8, 11, 0]
[11, 3, 0, 5]
[5, 14, 3, 4]
[12, 5, 7, 8]
[6, 11, 8, 1]
[10, 7, 13, 9]
[13, 4, 11, 10]
[2, 1, 9, 13]
[7, 5, 2, 3]
[10, 14, 8, 2]
[10, 2, 3, 9]
[6, 7, 2, 1]
[13, 2, 0, 11]
[9, 0, 6, 13]
[2, 12, 9, 5]
[7, 13, 5, 12]
[5, 10, 7, 2]
[12, 1, 0, 4]
[13, 9, 3, 2]
[6, 4, 1, 7]
[8, 10, 14, 12]
[3, 6, 8, 13]
[13, 11, 5, 2]
[14, 7, 8, 11]
[3, 2, 4, 14]
[13, 12, 4, 5]
[0, 14, 1, 2]
[6, 9, 7, 10]
[0, 9, 5, 7]
[8, 10, 1, 0]
