P1,P2,...,Pn
[12, 5, 0, 8, 11]
[4, 13, 2, 14, 3]
[8, 0, 1, 5, 13]
[12, 8, 13, 11, 14]
[8, 13, 12, 10, 14]
[13, 11, 4, 3, 9]
[4, 10, 5, 12, 6]
[7, 12, 11, 4, 1]
[6, 5, 9, 0, 4]
[7, 4, 3, 1, 9]
[12, 10, 1, 5, 6]
[12, 9, 0, 11, 10]
[10, 14, 6, 2, 12]
[8, 11, 9, 7, 5]
[8, 2, 13, 9, 10]
[8, 7, 1, 6, 11]
[3, 5, 2, 1, 9]
[6, 7, 1, 5, 3]
[13, 8, 12, 7, 0]
[14, 3, 4, 8, 12]
[6, 7, 13, 14, 0]
[2, 3, 5, 11, 13]
[10, 3, 11, 1, 14]
[2, 13, 12, 11, 9]
[5, 4, 12, 3, 13]
[12, 2, 0, 11, 8]
[2, 7, 6, 14, 8]
[13, 9, 1, 12, 10]
[10, 7, 9, 2, 1]
[7, 5, 0, 11, 8]
[4, 11, 14, 0, 13]
[10, 13, 11, 12, 2]
[12, 11, 7, 2, 8]
[3, 5, 14, 12, 4]
[7, 11, 10, 9, 1]
[3, 0, 9, 4, 5]
[14, 10, 5, 4, 8]
[2, 11, 13, 10, 5]
[3, 11, 0, 5, 9]
[4, 2, 1, 8, 10]
[8, 5, 9, 1, 4]
[6, 5, 10, 2, 14]
[10, 8, 0, 12, 1]
[0, 9, 8, 10, 13]
[1, 4, 6, 12, 3]
[6, 1, 9, 3, 10]
[1, 4, 12, 13, 2]
[2, 6, 7, 9, 0]
[7, 12, 9, 5, 14]
[8, 4, 2, 1, 3]
[7, 3, 12, 11, 8]
[2, 9, 7, 0, 11]
[6, 9, 7, 1, 12]
[12, 14, 10, 4, 9]
[1, 3, 11, 7, 6]
[2, 6, 3, 13, 12]
[13, 14, 0, 12, 4]
[9, 0, 10, 7, 14]
[4, 13, 3, 11, 8]
[3, 14, 2, 8, 10]
[2, 4, 11, 8, 14]
[1, 10, 8, 5, 12]
[9, 13, 7, 10, 2]
[11, 9, 14, 6, 13]
[14, 6, 11, 12, 5]
[12, 5, 9, 2, 8]
[13, 11, 9, 1, 12]
[6, 3, 12, 5, 0]
[14, 8, 9, 5, 2]
[3, 14, 0, 1, 8]
[1, 5, 3, 11, 10]
[9, 12, 6, 0, 7]
[7, 6, 10, 5, 2]
[8, 12, 7, 11, 2]
[10, 11, 12, 8, 6]
[8, 10, 14, 12, 5]
[12, 4, 10, 5, 11]
[14, 7, 13, 6, 3]
[8, 1, 0, 3, 5]
[7, 5, 13, 10, 6]
[6, 14, 7, 12, 5]
[8, 5, 0, 6, 3]
[3, 8, 7, 11, 6]
[8, 0, 9, 11, 13]
[14, 7, 8, 13, 5]
[9, 6, 0, 10, 7]
[5, 3, 14, 0, 7]
[10, 3, 7, 5, 0]
[4, 6, 7, 0, 1]
[1, 11, 2, 13, 9]
[5, 0, 9, 13, 10]
[8, 5, 6, 0, 11]
[13, 3, 0, 9, 5]
[13, 1, 7, 3, 14]
[11, 2, 4, 9, 13]
[14, 8, 5, 2, 0]
[6, 0, 9, 11, 8]
[0, 12, 10, 9, 5]
[3, 6, 8, 12, 7]
[13, 9, 8, 5, 11]
[11, 7, 5, 1, 0]
[0, 5, 8, 7, 12]
[1, 3, 6, 11, 9]
[1, 8, 13, 2, 7]
[3, 0, 5, 14, 10]
[11, 5, 0, 9, 13]
[10, 4, 7, 1, 14]
[13, 4, 0, 11, 1]
[8, 9, 12, 6, 13]
[11, 4, 2, 1, 5]
[10, 11, 1, 13, 5]
[0, 3, 5, 6, 11]
[8, 12, 0, 14, 10]
[2, 4, 14, 5, 7]
[12, 14, 4, 0, 13]
[12, 3, 8, 10, 2]
[13, 7, 8, 5, 4]
[11, 8, 6, 3, 12]
[9, 8, 12, 4, 3]
[0, 2, 3, 14, 9]
