P1,P2,...,Pn
[1, 8, 9, 14]
[14, 4, 12, 3]
[14, 13, 3, 10]
[1, 3, 11, 8]
[7, 0, 8, 1]
[8, 10, 1, 0]
[11, 0, 10, 9]
[13, 5, 11, 2]
[2, 8, 14, 0]
[1, 12, 14, 9]
[10, 12, 11, 8]
[7, 2, 13, 6]
[8, 14, 12, 0]
[3, 11, 6, 9]
[6, 11, 5, 12]
[4, 2, 5, 0]
[0, 10, 4, 9]
[2, 14, 11, 9]
[3, 7, 9, 14]
[12, 9, 8, 2]
[10, 1, 2, 3]
[14, 2, 11, 10]
[3, 4, 2, 11]
[10, 12, 9, 4]
[11, 9, 13, 10]
[7, 3, 5, 2]
[3, 14, 13, 7]
[13, 8, 12, 2]
[2, 8, 3, 14]
[2, 3, 14, 10]
[5, 4, 6, 2]
[7, 4, 5, 1]
[12, 3, 10, 2]
[8, 4, 9, 2]
[1, 5, 8, 11]
[10, 4, 8, 7]
[6, 1, 8, 12]
[8, 0, 3, 13]
[10, 8, 12, 4]
[9, 14, 13, 6]
[12, 14, 6, 1]
[12, 4, 3, 14]
[6, 2, 7, 9]
[1, 3, 7, 11]
[10, 6, 2, 7]
[9, 4, 14, 8]
[1, 5, 11, 10]
[14, 8, 13, 2]
[11, 2, 13, 7]
[3, 14, 9, 0]
[9, 8, 7, 5]
[3, 8, 14, 7]
[10, 7, 5, 11]
[9, 6, 4, 14]
[6, 2, 14, 3]
[13, 1, 2, 0]
[10, 1, 4, 11]
[11, 1, 10, 14]
[9, 0, 3, 2]
[8, 5, 7, 13]
[2, 5, 1, 4]
[3, 2, 1, 14]
[3, 5, 1, 9]
[9, 7, 8, 13]
[0, 14, 11, 13]
[0, 1, 10, 4]
[0, 5, 6, 14]
[13, 3, 2, 14]
[7, 14, 8, 5]
[2, 6, 10, 5]
[8, 5, 4, 0]
