P1,P2,...,Pn
[9, 7, 0, 11, 3]
[0, 3, 6, 13, 1]
[11, 1, 0, 3, 12]
[4, 10, 6, 14, 12]
[12, 14, 1, 2, 6]
[2, 14, 4, 8, 1]
[13, 1, 5, 4, 0]
[5, 10, 14, 1, 12]
[2, 1, 12, 14, 7]
[0, 5, 11, 7, 4]
[2, 14, 13, 12, 0]
[4, 10, 13, 1, 2]
[13, 1, 3, 2, 14]
[2, 10, 6, 9, 14]
[14, 10, 1, 11, 2]
[13, 11, 0, 14, 5]
[14, 13, 6, 1, 12]
[2, 12, 3, 4, 0]
[11, 9, 0, 4, 1]
[6, 0, 4, 3, 2]
[2, 0, 13, 1, 3]
[13, 8, 4, 9, 14]
[12, 9, 6, 1, 2]
[2, 1, 0, 8, 10]
[12, 11, 6, 0, 4]
[13, 2, 10, 7, 9]
[4, 3, 2, 11, 10]
[4, 5, 1, 6, 9]
[0, 4, 5, 7, 14]
[6, 11, 2, 8, 0]
[3, 5, 2, 0, 6]
[9, 6, 3, 4, 11]
[9, 6, 5, 11, 14]
[4, 12, 11, 9, 5]
[6, 9, 8, 12, 3]
[12, 5, 8, 1, 0]
[6, 5, 7, 9, 14]
[6, 1, 9, 3, 11]
[2, 1, 9, 8, 6]
[9, 2, 8, 1, 5]
[1, 5, 10, 2, 9]
[12, 3, 9, 14, 7]
[14, 0, 13, 4, 11]
[8, 5, 3, 12, 11]
[0, 4, 8, 6, 2]
[3, 4, 6, 8, 7]
[14, 7, 4, 6, 5]
[12, 8, 5, 14, 4]
[5, 10, 1, 2, 11]
[7, 0, 14, 6, 1]
[8, 5, 0, 9, 1]
[14, 2, 4, 3, 9]
[2, 12, 5, 10, 14]
[10, 4, 12, 6, 9]
[13, 11, 8, 2, 14]
[11, 7, 4, 8, 2]
[14, 11, 10, 9, 0]
[8, 12, 2, 10, 7]
[5, 0, 3, 9, 14]
[11, 7, 3, 1, 14]
[6, 7, 10, 0, 3]
[1, 6, 9, 3, 2]
[13, 4, 10, 9, 1]
[9, 3, 10, 0, 4]
[7, 0, 8, 1, 11]
[0, 10, 4, 12, 2]
[12, 5, 14, 4, 2]
[14, 3, 1, 5, 11]
[3, 10, 4, 6, 7]
[4, 7, 13, 14, 8]
[2, 8, 7, 10, 3]
[8, 10, 7, 4, 14]
[6, 14, 10, 9, 4]
[13, 10, 11, 0, 5]
[12, 14, 13, 8, 11]
[9, 2, 12, 11, 4]
[8, 7, 10, 14, 2]
[12, 9, 0, 3, 1]
[11, 7, 13, 2, 9]
[9, 7, 12, 4, 6]
[13, 1, 11, 0, 4]
[12, 4, 0, 10, 3]
[14, 8, 1, 5, 4]
[3, 11, 5, 6, 1]
[7, 10, 13, 12, 2]
[10, 0, 9, 1, 7]
[4, 3, 10, 8, 14]
[2, 14, 12, 5, 1]
[13, 2, 9, 3, 6]
[1, 14, 5, 13, 6]
[12, 10, 7, 2, 0]
[12, 1, 13, 6, 10]
[7, 4, 14, 2, 11]
