P1,P2,...,Pn
[9, 6, 1, 10]
[10, 11, 5, 0]
[9, 13, 6, 4]
[0, 5, 4, 6]
[14, 4, 0, 7]
[14, 6, 11, 3]
[5, 0, 2, 10]
[6, 5, 11, 8]
[5, 8, 2, 14]
[8, 7, 14, 9]
[12, 6, 8, 4]
[13, 9, 3, 14]
[14, 3, 12, 11]
[11, 5, 1, 4]
[9, 11, 12, 5]
[13, 10, 1, 0]
[14, 4, 2, 1]
[5, 0, 14, 12]
[5, 11, 6, 7]
[14, 13, 6, 5]
[5, 10, 14, 13]
[9, 12, 5, 2]
[8, 10, 14, 6]
[1, 12, 5, 7]
[7, 0, 2, 1]
[8, 2, 14, 7]
[0, 5, 2, 3]
[9, 1, 12, 2]
[8, 2, 1, 3]
[8, 0, 5, 10]
[0, 4, 1, 10]
[11, 3, 6, 8]
[11, 13, 3, 0]
[7, 5, 6, 2]
[9, 3, 14, 0]
[9, 5, 0, 8]
[7, 12, 11, 9]
[10, 14, 12, 13]
[5, 12, 7, 14]
[3, 14, 6, 4]
[3, 5, 9, 6]
[6, 10, 1, 2]
[1, 6, 12, 3]
[3, 6, 7, 14]
[3, 8, 13, 10]
[14, 6, 12, 10]
[4, 11, 14, 10]
[4, 12, 9, 11]
[4, 0, 9, 11]
[9, 14, 7, 6]
[0, 4, 3, 10]
[10, 0, 3, 8]
[2, 4, 0, 11]
[4, 1, 7, 0]
[8, 0, 13, 5]
[5, 12, 10, 7]
[3, 4, 8, 2]
[1, 2, 10, 13]
[10, 3, 8, 1]
[8, 13, 9, 10]
[0, 11, 7, 4]
[0, 12, 4, 6]
[8, 10, 4, 9]
[11, 3, 7, 12]
[9, 6, 14, 13]
[2, 3, 10, 14]
[2, 0, 14, 5]
[2, 1, 4, 6]
[3, 4, 14, 11]
[5, 6, 9, 2]
[10, 13, 4, 9]
[5, 10, 2, 4]
[3, 0, 2, 14]
[3, 8, 5, 1]
[7, 3, 5, 4]
[2, 4, 11, 10]
[5, 6, 3, 10]
[0, 4, 1, 6]
[3, 0, 4, 8]
[7, 5, 0, 13]
[12, 3, 6, 13]
[7, 11, 6, 5]
[6, 12, 5, 8]
[10, 4, 3, 14]
[4, 9, 6, 11]
[6, 13, 2, 9]
[1, 13, 10, 7]
[5, 9, 0, 4]
[11, 8, 1, 13]
[12, 0, 6, 9]
[3, 14, 13, 2]
[11, 9, 12, 14]
[3, 14, 10, 6]
[14, 12, 7, 5]
[5, 9, 3, 13]
[14, 9, 5, 6]
[4, 1, 14, 3]
[6, 4, 2, 13]
[4, 7, 2, 6]
[2, 9, 3, 11]
[0, 2, 13, 1]
[2, 3, 5, 7]
[6, 11, 12, 7]
[5, 13, 14, 6]
[5, 6, 11, 4]
[7, 6, 14, 12]
[3, 14, 1, 9]
[5, 11, 10, 3]
[1, 9, 0, 11]
[1, 6, 8, 3]
[10, 8, 13, 4]
[12, 8, 10, 4]
[11, 13, 5, 14]
[7, 14, 1, 0]
[0, 2, 9, 14]
[7, 10, 2, 4]
[2, 13, 14, 5]
[12, 8, 5, 11]
[9, 14, 0, 12]
