P1,P2,...,Pn
[13, 8, 10, 3]
[2, 10, 12, 1]
[13, 3, 1, 10]
[11, 8, 9, 0]
[11, 7, 0, 10]
[9, 8, 1, 6]
[4, 12, 13, 14]
[2, 0, 5, 9]
[13, 12, 11, 7]
[1, 0, 8, 13]
[6, 9, 3, 11]
[11, 6, 0, 8]
[8, 5, 7, 12]
[3, 14, 7, 0]
[4, 6, 1, 0]
[11, 8, 10, 1]
[11, 5, 10, 0]
[10, 11, 1, 9]
[6, 0, 9, 7]
[2, 0, 4, 11]
[13, 11, 1, 0]
[4, 8, 14, 10]
[5, 11, 6, 7]
[13, 11, 0, 8]
[14, 1, 6, 12]
[11, 12, 3, 10]
[5, 10, 7, 9]
[14, 4, 3, 1]
[11, 13, 4, 9]
[13, 11, 5, 12]
[2, 0, 14, 13]
[0, 12, 5, 10]
[1, 0, 6, 13]
[11, 8, 0, 14]
[12, 14, 3, 4]
[13, 14, 9, 0]
[5, 0, 9, 13]
[7, 6, 0, 13]
[12, 9, 0, 3]
[7, 14, 12, 3]
[14, 9, 3, 13]
[9, 11, 7, 2]
[4, 9, 12, 3]
[3, 10, 7, 1]
[1, 8, 11, 7]
[3, 6, 8, 1]
[0, 10, 13, 4]
[9, 2, 10, 1]
[13, 6, 0, 1]
[2, 9, 12, 14]
[12, 5, 13, 0]
[3, 6, 8, 10]
[13, 12, 5, 14]
[9, 2, 10, 0]
[10, 9, 12, 4]
[3, 11, 4, 14]
[7, 5, 3, 13]
[4, 8, 13, 9]
[2, 11, 9, 10]
[8, 6, 5, 9]
[6, 11, 1, 13]
[7, 9, 6, 10]
[14, 5, 6, 3]
[12, 7, 14, 1]
[11, 10, 2, 0]
[6, 12, 11, 8]
[14, 10, 13, 9]
[9, 0, 12, 6]
[10, 0, 13, 14]
[14, 6, 0, 5]
[12, 13, 8, 2]
[4, 14, 10, 11]
[7, 4, 11, 1]
[5, 12, 3, 9]
[8, 9, 6, 10]
[9, 10, 5, 6]
[7, 4, 1, 2]
[8, 13, 12, 14]
[9, 12, 7, 14]
[8, 2, 10, 11]
[8, 2, 6, 11]
[11, 8, 14, 5]
[10, 13, 3, 4]
[11, 2, 1, 7]
[9, 3, 2, 12]
[5, 14, 11, 8]
[11, 0, 3, 14]
[9, 4, 3, 8]
[13, 8, 9, 14]
[2, 3, 9, 5]
[5, 8, 2, 13]
[13, 14, 9, 7]
[8, 0, 12, 3]
[10, 3, 0, 14]
[2, 4, 1, 7]
[9, 6, 0, 1]
[0, 7, 6, 14]
[4, 2, 14, 12]
[5, 11, 8, 2]
[14, 5, 11, 0]
[14, 8, 2, 9]
[3, 9, 11, 4]
[11, 8, 12, 6]
[11, 13, 0, 9]
[3, 6, 5, 8]
[1, 4, 7, 13]
[9, 7, 1, 3]
[3, 12, 2, 9]
[10, 5, 13, 14]
[9, 1, 0, 8]
[8, 4, 0, 12]
[7, 1, 6, 5]
[5, 4, 10, 7]
[4, 0, 11, 10]
[4, 0, 7, 5]
[11, 10, 1, 6]
[10, 5, 11, 13]
[0, 6, 9, 8]
[0, 6, 5, 1]
[3, 4, 1, 7]
[10, 11, 9, 1]
[9, 2, 3, 1]
[3, 12, 1, 0]
[13, 10, 4, 8]
[14, 11, 10, 2]
[8, 3, 5, 13]
[4, 7, 11, 10]
[4, 5, 14, 7]
[0, 7, 11, 5]
[1, 3, 9, 13]
[14, 5, 0, 7]
[11, 13, 7, 2]
[7, 5, 4, 9]
[8, 12, 6, 3]
[14, 1, 2, 9]
[12, 2, 4, 7]
[5, 4, 13, 2]
[10, 14, 4, 8]
[7, 8, 1, 9]
[8, 7, 9, 3]
[1, 12, 13, 11]
[5, 13, 14, 9]
[5, 8, 13, 1]
[5, 7, 3, 11]
[4, 6, 5, 2]
[1, 6, 8, 2]
[9, 12, 13, 5]
[12, 7, 8, 3]
[11, 13, 9, 8]
[1, 5, 6, 3]
[8, 9, 1, 4]
[14, 12, 5, 0]
[14, 2, 0, 5]
[0, 13, 3, 5]
[14, 8, 1, 4]
[5, 13, 2, 11]
[4, 7, 3, 8]
[11, 10, 5, 3]
[0, 5, 11, 8]
[6, 8, 10, 3]
[6, 5, 10, 13]
[5, 3, 2, 10]
[3, 11, 7, 2]
[12, 5, 13, 3]
[12, 11, 7, 2]
[13, 3, 7, 0]
[3, 12, 10, 13]
[14, 11, 0, 9]
[0, 2, 13, 8]
[7, 13, 9, 4]
[9, 12, 3, 0]
[8, 9, 13, 1]
[6, 2, 8, 9]
[12, 2, 0, 13]
[7, 9, 14, 13]
[3, 6, 2, 9]
[9, 2, 12, 8]
[6, 2, 12, 9]
[4, 8, 9, 1]
[5, 4, 0, 6]
[0, 9, 3, 11]
[5, 8, 3, 11]
[0, 4, 12, 7]
[0, 2, 12, 5]
[7, 0, 12, 14]
[3, 7, 6, 12]
[14, 7, 12, 13]
[10, 6, 8, 5]
[4, 2, 0, 7]
[11, 5, 0, 14]
[13, 14, 4, 0]
[8, 11, 10, 0]
[7, 12, 4, 14]
[6, 8, 3, 2]
[7, 0, 8, 11]
[1, 7, 10, 6]
[10, 1, 9, 13]
[8, 7, 12, 1]
[12, 4, 5, 13]
[2, 1, 13, 7]
[1, 12, 5, 0]
[14, 8, 0, 9]
[9, 6, 7, 8]
[11, 7, 0, 3]
[3, 7, 8, 10]
[8, 0, 10, 6]
[6, 2, 8, 5]
[11, 5, 3, 8]
[4, 11, 7, 8]
[12, 5, 8, 14]
[12, 9, 0, 4]
[6, 0, 7, 8]
[3, 12, 5, 7]
[3, 11, 4, 8]
[11, 5, 4, 12]
[4, 2, 1, 11]
[9, 1, 14, 4]
[13, 6, 8, 12]
[0, 14, 13, 7]
[11, 6, 7, 5]
[9, 0, 3, 5]
[11, 8, 0, 13]
[0, 12, 2, 13]
