P1,P2,...,Pn
[8, 0, 14, 1]
[14, 13, 7, 9]
[6, 7, 10, 9]
[7, 9, 6, 12]
[12, 6, 2, 13]
[9, 1, 11, 14]
[12, 4, 8, 7]
[7, 10, 5, 0]
[11, 0, 8, 5]
[1, 9, 4, 5]
[5, 14, 0, 7]
[5, 11, 1, 10]
[8, 12, 13, 5]
[4, 0, 8, 11]
[7, 9, 2, 10]
[6, 0, 8, 11]
[6, 13, 11, 2]
[10, 6, 14, 11]
[6, 7, 3, 2]
[1, 12, 7, 3]
[2, 0, 10, 9]
[0, 11, 1, 10]
[9, 2, 7, 14]
[6, 9, 2, 7]
[11, 13, 5, 1]
[7, 2, 10, 12]
[4, 7, 2, 12]
[11, 4, 2, 13]
[5, 13, 3, 7]
[10, 5, 0, 3]
[0, 10, 13, 9]
[2, 11, 0, 6]
[0, 7, 14, 8]
[14, 5, 0, 4]
[3, 8, 0, 2]
[7, 13, 6, 11]
[11, 1, 7, 5]
[8, 5, 4, 10]
[9, 7, 11, 10]
[3, 0, 11, 13]
[10, 7, 9, 14]
[6, 5, 7, 8]
[2, 6, 4, 1]
[9, 3, 11, 14]
[1, 14, 13, 2]
[6, 0, 12, 11]
[11, 5, 13, 2]
[4, 14, 0, 6]
[12, 2, 11, 14]
[0, 6, 13, 7]
[3, 12, 14, 9]
[5, 1, 6, 3]
[0, 13, 2, 11]
[10, 13, 14, 6]
[4, 12, 14, 9]
[6, 0, 11, 8]
[11, 14, 13, 8]
[14, 9, 6, 3]
[10, 5, 9, 12]
[11, 10, 7, 14]
[13, 12, 9, 10]
[9, 7, 5, 11]
[10, 5, 13, 14]
[13, 0, 1, 14]
[6, 5, 12, 8]
[14, 11, 13, 5]
[13, 8, 2, 1]
[12, 6, 11, 13]
[8, 11, 0, 4]
[12, 8, 4, 1]
[7, 10, 14, 9]
[3, 6, 10, 5]
[0, 3, 14, 8]
[14, 10, 1, 7]
[2, 9, 12, 6]
[5, 2, 6, 14]
[10, 8, 13, 5]
[5, 9, 6, 12]
[3, 9, 13, 4]
[4, 2, 0, 9]
[6, 11, 1, 12]
[0, 10, 4, 13]
[6, 1, 0, 13]
[0, 5, 11, 9]
[7, 4, 6, 9]
[4, 5, 3, 7]
[11, 2, 12, 9]
[3, 7, 12, 8]
[4, 3, 10, 9]
[14, 13, 1, 12]
[12, 14, 2, 5]
[13, 3, 5, 14]
[8, 12, 1, 10]
[9, 2, 11, 10]
[14, 5, 8, 7]
[14, 13, 11, 2]
[9, 7, 1, 10]
[8, 2, 10, 5]
[4, 9, 1, 5]
[6, 8, 5, 10]
[10, 4, 3, 5]
[7, 3, 9, 5]
[13, 14, 4, 2]
[14, 7, 9, 3]
[6, 1, 8, 10]
[3, 5, 2, 11]
[6, 12, 8, 11]
[8, 9, 4, 5]
[7, 2, 0, 4]
[5, 10, 2, 14]
[6, 13, 0, 12]
[13, 14, 6, 10]
[0, 9, 12, 4]
[9, 0, 10, 12]
[3, 0, 9, 10]
[11, 7, 9, 13]
[2, 3, 11, 6]
[11, 6, 8, 5]
[3, 8, 7, 9]
[6, 0, 8, 10]
[10, 2, 9, 1]
[12, 7, 1, 14]
[0, 14, 10, 13]
[2, 11, 0, 3]
[1, 8, 5, 4]
[12, 7, 13, 5]
[14, 2, 13, 0]
[13, 9, 12, 1]
[14, 3, 5, 2]
[5, 10, 14, 11]
[4, 2, 12, 3]
[8, 12, 6, 4]
[8, 3, 9, 4]
[14, 12, 1, 0]
[9, 14, 12, 0]
[13, 6, 4, 10]
[14, 5, 13, 7]
[11, 14, 10, 4]
[3, 8, 4, 6]
[10, 3, 6, 14]
[2, 8, 5, 7]
[12, 6, 3, 8]
[3, 8, 6, 1]
[7, 2, 13, 0]
[7, 10, 2, 9]
[10, 13, 4, 0]
[5, 12, 14, 4]
[10, 0, 2, 14]
[7, 10, 13, 3]
[10, 9, 7, 11]
[10, 9, 7, 12]
[3, 9, 5, 14]
[12, 11, 10, 3]
[14, 7, 6, 9]
[4, 12, 14, 0]
[4, 9, 6, 3]
[7, 4, 3, 1]
[0, 12, 8, 3]
[6, 7, 1, 4]
[4, 14, 10, 13]
[12, 3, 2, 4]
[5, 3, 11, 9]
[2, 6, 7, 12]
[13, 2, 7, 4]
[3, 8, 1, 7]
[5, 9, 14, 2]
[10, 9, 11, 6]
[0, 12, 1, 4]
[13, 0, 12, 8]
[6, 5, 12, 11]
[5, 2, 13, 14]
[7, 8, 14, 12]
[9, 14, 12, 2]
[2, 1, 3, 5]
[13, 2, 10, 11]
[10, 2, 11, 0]
[4, 14, 8, 9]
[9, 14, 2, 10]
[12, 14, 0, 9]
[2, 5, 14, 13]
[14, 6, 0, 13]
[1, 12, 7, 6]
[8, 5, 0, 13]
[3, 4, 8, 13]
[13, 12, 2, 10]
