P1,P2,...,Pn
[9, 1, 7, 5]
[14, 6, 10, 13]
[9, 3, 7, 13]
[7, 5, 9, 13]
[1, 2, 8, 7]
[4, 13, 6, 7]
[14, 5, 9, 0]
[10, 12, 5, 1]
[6, 8, 9, 11]
[13, 14, 6, 8]
[2, 14, 11, 12]
[1, 11, 0, 4]
[3, 8, 6, 0]
[0, 4, 2, 9]
[3, 9, 5, 13]
[9, 13, 4, 2]
[14, 10, 8, 9]
[1, 14, 3, 8]
[5, 4, 7, 6]
[9, 7, 3, 5]
[4, 5, 6, 12]
[8, 6, 7, 0]
[5, 10, 1, 12]
[5, 11, 4, 12]
[3, 9, 10, 2]
[2, 1, 10, 8]
[3, 12, 0, 5]
[10, 6, 13, 1]
[2, 6, 8, 11]
[12, 6, 9, 11]
[12, 2, 1, 5]
[0, 2, 11, 10]
[13, 3, 7, 8]
[2, 0, 9, 7]
[12, 5, 3, 9]
[6, 7, 1, 4]
[2, 4, 14, 6]
[14, 6, 13, 9]
[6, 9, 10, 8]
[8, 5, 14, 9]
[6, 1, 7, 0]
[12, 5, 14, 7]
[12, 7, 0, 2]
[8, 11, 3, 0]
[11, 6, 9, 1]
[12, 11, 3, 14]
[3, 9, 8, 14]
[11, 14, 13, 10]
[4, 12, 0, 9]
[1, 10, 11, 0]
[2, 13, 11, 8]
[5, 10, 1, 3]
[0, 11, 13, 5]
[7, 10, 13, 8]
[8, 3, 9, 5]
[1, 13, 0, 12]
[7, 4, 1, 0]
[7, 6, 14, 11]
[13, 10, 14, 1]
[0, 13, 14, 10]
[4, 3, 1, 7]
[4, 2, 0, 11]
[3, 9, 12, 10]
[0, 10, 3, 9]
[6, 12, 1, 11]
[11, 4, 12, 6]
[8, 4, 11, 0]
[10, 4, 5, 7]
[12, 0, 10, 7]
[8, 1, 9, 13]
[2, 0, 12, 5]
[13, 2, 11, 1]
[4, 8, 2, 14]
[9, 12, 0, 6]
[7, 13, 5, 0]
[8, 5, 11, 14]
[8, 9, 14, 13]
[5, 14, 7, 9]
[10, 5, 3, 12]
[13, 14, 10, 4]
[14, 1, 7, 5]
[5, 8, 3, 10]
[13, 0, 9, 3]
[9, 11, 2, 3]
[13, 0, 2, 12]
[6, 0, 4, 1]
[12, 7, 4, 14]
[5, 9, 8, 11]
[4, 8, 3, 11]
[6, 13, 8, 4]
[14, 1, 13, 6]
[5, 0, 9, 6]
[9, 10, 7, 1]
[6, 8, 1, 10]
[3, 7, 1, 10]
[3, 2, 10, 7]
[0, 11, 9, 2]
[1, 13, 12, 3]
[14, 1, 4, 13]
[1, 13, 8, 9]
[13, 14, 5, 3]
[0, 2, 14, 5]
[10, 7, 11, 0]
[12, 1, 9, 11]
[14, 11, 10, 4]
[7, 8, 10, 4]
[5, 0, 14, 9]
[7, 0, 9, 2]
