P1,P2,...,Pn
[8, 3, 12, 7, 5]
[11, 12, 7, 8, 1]
[7, 14, 1, 9, 3]
[3, 11, 4, 13, 10]
[10, 8, 6, 11, 9]
[10, 12, 3, 0, 2]
[9, 13, 10, 3, 12]
[14, 11, 3, 2, 12]
[5, 12, 4, 1, 10]
[0, 9, 4, 3, 6]
[13, 9, 7, 4, 8]
[13, 8, 7, 5, 6]
[3, 8, 11, 14, 4]
[11, 8, 9, 6, 13]
[2, 5, 12, 13, 11]
[1, 13, 7, 11, 12]
[11, 3, 4, 12, 14]
[3, 9, 11, 2, 8]
[1, 0, 6, 8, 9]
[4, 9, 0, 8, 2]
[8, 10, 6, 14, 3]
[12, 3, 10, 8, 14]
[5, 14, 3, 13, 1]
[4, 12, 11, 8, 1]
[3, 9, 11, 13, 8]
[8, 6, 13, 3, 1]
[5, 12, 6, 9, 7]
[11, 12, 7, 10, 3]
[8, 5, 10, 13, 12]
[3, 8, 0, 1, 4]
[9, 14, 12, 1, 0]
[14, 9, 0, 6, 2]
[14, 12, 11, 1, 7]
[5, 4, 6, 1, 7]
[10, 2, 14, 3, 0]
[3, 4, 5, 6, 10]
[11, 9, 2, 10, 7]
[9, 8, 5, 12, 3]
[1, 14, 0, 3, 12]
[11, 14, 5, 10, 0]
[5, 7, 3, 9, 6]
[10, 12, 13, 14, 11]
[1, 11, 14, 5, 8]
[4, 8, 7, 14, 13]
[11, 13, 5, 3, 0]
[10, 1, 6, 11, 14]
[5, 10, 1, 13, 6]
[10, 12, 7, 1, 6]
[4, 12, 3, 9, 8]
[11, 2, 10, 14, 3]
[4, 12, 11, 6, 0]
[8, 1, 0, 4, 13]
[14, 2, 0, 9, 12]
[9, 11, 5, 8, 7]
[12, 6, 3, 7, 14]
[11, 8, 14, 13, 9]
[0, 4, 6, 9, 10]
[14, 4, 11, 3, 10]
[4, 2, 3, 12, 7]
[10, 6, 8, 3, 1]
[5, 10, 13, 12, 0]
[1, 3, 13, 14, 6]
[4, 2, 8, 7, 3]
[4, 6, 1, 12, 3]
[8, 13, 4, 5, 0]
[14, 13, 1, 9, 10]
[2, 11, 9, 13, 4]
