P1,P2,...,Pn
[11, 6, 9, 5]
[13, 9, 14, 5]
[11, 6, 5, 10]
[8, 11, 3, 4]
[12, 6, 13, 2]
[11, 5, 8, 0]
[3, 14, 8, 7]
[11, 3, 14, 4]
[6, 5, 3, 9]
[7, 14, 1, 4]
[5, 9, 6, 3]
[10, 14, 7, 13]
[4, 14, 10, 5]
[11, 9, 5, 14]
[1, 5, 0, 2]
[11, 4, 0, 1]
[5, 4, 13, 6]
[0, 1, 12, 3]
[7, 10, 5, 9]
[11, 8, 7, 14]
[13, 10, 2, 5]
[9, 12, 8, 2]
[7, 1, 3, 9]
[14, 10, 4, 11]
[13, 14, 1, 3]
[14, 8, 1, 7]
[3, 6, 0, 11]
[5, 11, 4, 6]
[4, 2, 13, 8]
[4, 5, 1, 3]
[2, 14, 13, 12]
[7, 6, 10, 12]
[12, 4, 13, 2]
[5, 9, 1, 2]
[10, 2, 13, 14]
[10, 3, 11, 5]
[13, 9, 1, 8]
[14, 4, 10, 2]
[14, 4, 10, 6]
[3, 6, 0, 7]
[8, 9, 14, 7]
[1, 4, 14, 8]
[3, 12, 2, 6]
[10, 14, 0, 7]
[2, 0, 14, 7]
[11, 3, 12, 10]
[11, 7, 4, 14]
[14, 12, 3, 9]
[5, 6, 1, 0]
[11, 4, 9, 1]
[9, 2, 14, 3]
[4, 1, 8, 6]
[11, 13, 3, 7]
[8, 12, 13, 0]
[9, 6, 3, 14]
[2, 11, 8, 0]
[14, 4, 8, 3]
[9, 1, 13, 6]
[4, 14, 9, 7]
[3, 0, 2, 1]
[6, 8, 14, 7]
[5, 4, 13, 2]
[4, 5, 11, 1]
[10, 9, 6, 3]
[6, 10, 8, 3]
[11, 7, 8, 9]
[13, 8, 2, 6]
[12, 3, 4, 5]
[1, 3, 14, 6]
[12, 3, 8, 0]
[8, 9, 14, 10]
[9, 14, 5, 0]
[6, 5, 10, 4]
[13, 8, 12, 5]
[6, 8, 11, 7]
[13, 4, 11, 10]
[3, 2, 11, 12]
[1, 3, 6, 10]
[14, 5, 6, 11]
[7, 8, 4, 0]
[6, 8, 5, 0]
[5, 3, 1, 9]
[6, 2, 8, 10]
[4, 6, 7, 14]
[1, 4, 3, 13]
[12, 9, 8, 7]
[4, 14, 10, 3]
[12, 13, 14, 11]
[6, 12, 8, 7]
[8, 14, 6, 0]
[0, 12, 7, 3]
[10, 3, 13, 9]
[8, 13, 11, 14]
[3, 10, 13, 4]
[8, 4, 14, 9]
[4, 3, 8, 13]
[12, 6, 14, 7]
[6, 2, 10, 1]
[14, 5, 1, 9]
[14, 10, 6, 13]
[10, 4, 14, 8]
[1, 3, 0, 12]
[14, 8, 5, 2]
[4, 13, 6, 14]
[8, 4, 14, 3]
[9, 7, 2, 8]
[3, 7, 6, 4]
[10, 11, 7, 5]
[2, 7, 1, 3]
[12, 0, 3, 13]
[9, 2, 11, 1]
[3, 1, 13, 7]
[9, 1, 5, 10]
[14, 9, 1, 8]
[10, 9, 11, 7]
[8, 11, 1, 2]
[5, 9, 8, 2]
[8, 7, 4, 14]
[0, 10, 14, 12]
[7, 14, 6, 3]
[12, 7, 13, 10]
[9, 8, 12, 5]
[8, 6, 10, 5]
[11, 6, 2, 7]
[13, 5, 8, 10]
[14, 11, 6, 0]
[0, 7, 13, 11]
[12, 10, 14, 5]
[2, 9, 12, 4]
[3, 13, 2, 8]
[14, 6, 13, 11]
[4, 3, 9, 2]
[0, 5, 6, 1]
[3, 10, 4, 0]
[12, 9, 3, 4]
[7, 4, 9, 14]
[12, 4, 13, 5]
[9, 8, 6, 1]
[13, 14, 8, 9]
[4, 0, 2, 9]
[6, 10, 5, 12]
[3, 12, 14, 9]
[14, 12, 2, 7]
[13, 10, 8, 7]
[5, 4, 8, 6]
[5, 12, 8, 3]
[10, 14, 7, 2]
[6, 9, 4, 8]
[1, 10, 2, 14]
[8, 12, 6, 13]
[1, 2, 5, 7]
[7, 9, 5, 6]
[12, 0, 8, 9]
[2, 0, 9, 7]
[1, 10, 7, 2]
[14, 13, 4, 8]
[7, 0, 1, 9]
[9, 12, 0, 7]
[0, 5, 7, 4]
[9, 14, 11, 5]
[10, 2, 6, 12]
[12, 6, 5, 13]
[7, 12, 11, 13]
[14, 8, 5, 4]
[14, 1, 3, 11]
[4, 11, 0, 1]
[1, 3, 2, 6]
[0, 13, 2, 10]
[6, 14, 7, 13]
[11, 10, 13, 14]
[7, 12, 11, 13]
[11, 5, 9, 14]
[13, 1, 10, 7]
[13, 9, 1, 12]
[7, 4, 5, 3]
[11, 10, 5, 4]
[3, 2, 5, 8]
[6, 7, 13, 3]
[9, 5, 3, 2]
[2, 14, 12, 9]
[11, 8, 0, 6]
[3, 4, 14, 9]
[7, 3, 2, 5]
[10, 8, 5, 13]
[1, 13, 4, 5]
[7, 0, 13, 5]
[13, 11, 4, 0]
[8, 9, 10, 5]
[13, 10, 3, 11]
[6, 9, 12, 2]
[8, 1, 14, 4]
[6, 1, 7, 3]
[6, 10, 11, 4]
[8, 1, 12, 7]
[4, 9, 7, 2]
[3, 13, 11, 9]
[11, 12, 4, 0]
[2, 12, 0, 3]
[7, 10, 0, 2]
[2, 13, 10, 4]
[7, 10, 12, 14]
[1, 2, 3, 5]
[2, 11, 8, 4]
[11, 12, 2, 4]
[10, 14, 7, 6]
[11, 6, 13, 12]
[12, 9, 13, 5]
[13, 5, 10, 2]
[5, 10, 13, 11]
[11, 3, 13, 14]
[9, 6, 10, 4]
[2, 1, 13, 6]
[3, 9, 5, 2]
[9, 8, 1, 4]
[14, 4, 13, 8]
[7, 4, 6, 3]
[0, 5, 3, 9]
[1, 4, 6, 12]
[10, 5, 7, 11]
[6, 5, 10, 0]
[4, 11, 6, 8]
[4, 10, 5, 11]
[5, 7, 12, 8]
[7, 9, 11, 8]
[12, 10, 8, 11]
[10, 4, 11, 2]
[13, 8, 12, 5]
[4, 6, 3, 9]
