P1,P2,...,Pn
[11, 9, 8, 4, 6]
[2, 13, 12, 0, 14]
[7, 6, 10, 12, 0]
[10, 13, 11, 9, 0]
[0, 7, 13, 14, 9]
[9, 5, 14, 11, 0]
[8, 9, 3, 5, 11]
[13, 12, 4, 11, 3]
[4, 9, 2, 8, 7]
[5, 2, 4, 12, 8]
[13, 0, 4, 14, 5]
[3, 6, 2, 5, 10]
[2, 7, 9, 0, 12]
[10, 9, 3, 13, 5]
[12, 4, 14, 11, 10]
[7, 10, 14, 11, 4]
[12, 5, 11, 13, 2]
[6, 2, 13, 8, 11]
[12, 9, 10, 14, 1]
[12, 0, 1, 5, 2]
[2, 1, 3, 8, 5]
[11, 14, 6, 2, 13]
[13, 8, 3, 0, 6]
[0, 9, 3, 1, 10]
[13, 11, 12, 4, 14]
[0, 10, 4, 6, 5]
[12, 13, 5, 3, 8]
[4, 5, 12, 8, 11]
[3, 5, 7, 9, 14]
[8, 10, 6, 9, 5]
[5, 3, 11, 4, 8]
[1, 9, 8, 14, 4]
[3, 12, 1, 4, 0]
[5, 4, 13, 9, 1]
[10, 3, 11, 6, 13]
[6, 0, 3, 2, 14]
[1, 12, 10, 0, 13]
[14, 12, 7, 1, 0]
[1, 13, 9, 12, 3]
[10, 5, 8, 4, 7]
[5, 4, 8, 9, 11]
[14, 1, 10, 9, 0]
[5, 7, 9, 3, 8]
[11, 8, 14, 5, 9]
[13, 4, 10, 9, 1]
[5, 13, 1, 4, 3]
[14, 11, 13, 0, 3]
[11, 6, 9, 1, 4]
[13, 11, 14, 2, 0]
[7, 3, 11, 9, 10]
[12, 4, 14, 9, 11]
[6, 5, 4, 0, 1]
[10, 12, 2, 8, 9]
[4, 10, 9, 12, 3]
[3, 2, 9, 0, 7]
[13, 3, 8, 6, 4]
[14, 10, 4, 11, 5]
[14, 5, 9, 4, 0]
[3, 4, 14, 6, 12]
[12, 4, 8, 2, 14]
[11, 3, 12, 9, 2]
[10, 2, 8, 5, 3]
[3, 14, 6, 13, 1]
[8, 7, 10, 5, 1]
