P1,P2,...,Pn
[9, 3, 5, 11]
[9, 13, 12, 5]
[13, 14, 10, 9]
[11, 9, 2, 4]
[11, 5, 8, 13]
[0, 9, 6, 1]
[12, 13, 8, 3]
[3, 5, 1, 8]
[7, 4, 12, 1]
[1, 10, 8, 7]
[12, 9, 1, 2]
[0, 10, 11, 8]
[3, 5, 9, 8]
[4, 7, 1, 11]
[5, 9, 8, 14]
[9, 0, 6, 11]
[3, 14, 4, 9]
[12, 14, 1, 0]
[4, 14, 2, 5]
[12, 14, 1, 6]
[4, 14, 12, 13]
[0, 4, 14, 3]
[5, 3, 14, 7]
[11, 4, 2, 9]
[8, 14, 6, 2]
[3, 9, 5, 6]
[0, 14, 10, 5]
[1, 2, 10, 7]
[10, 7, 6, 8]
[9, 10, 1, 8]
[8, 7, 4, 6]
[4, 14, 7, 9]
[3, 0, 8, 4]
[2, 1, 10, 9]
[5, 12, 6, 10]
[11, 2, 10, 5]
[14, 7, 1, 3]
[11, 7, 1, 14]
[12, 7, 3, 11]
[10, 14, 11, 1]
[9, 11, 3, 4]
[4, 1, 9, 12]
[7, 4, 3, 8]
[3, 10, 2, 11]
[3, 1, 10, 6]
[5, 3, 7, 1]
[3, 10, 6, 5]
[11, 1, 7, 3]
[6, 8, 11, 3]
[4, 2, 3, 1]
[9, 6, 0, 4]
[3, 5, 6, 7]
[0, 9, 4, 13]
[14, 10, 5, 13]
[11, 2, 12, 5]
[6, 7, 11, 14]
[3, 6, 1, 10]
[12, 13, 3, 8]
[5, 3, 12, 2]
[3, 7, 10, 5]
[0, 14, 4, 10]
[0, 1, 5, 2]
[13, 12, 3, 10]
[9, 0, 6, 12]
[0, 11, 5, 8]
[9, 2, 5, 0]
[5, 9, 13, 12]
[3, 0, 13, 7]
[13, 2, 5, 4]
[6, 4, 0, 8]
[12, 5, 0, 2]
[10, 6, 5, 0]
[13, 11, 9, 6]
[11, 12, 6, 14]
[5, 4, 0, 6]
[13, 6, 5, 12]
[12, 13, 7, 3]
[13, 3, 6, 2]
[6, 10, 8, 1]
[4, 10, 14, 9]
[10, 0, 11, 2]
[14, 9, 3, 2]
[0, 7, 1, 8]
[14, 3, 0, 10]
[2, 1, 4, 10]
[0, 12, 1, 6]
[9, 7, 14, 8]
[6, 12, 13, 10]
[8, 2, 6, 1]
[13, 14, 0, 1]
[11, 9, 3, 5]
[0, 8, 10, 2]
[8, 3, 11, 10]
[3, 7, 5, 0]
[10, 1, 3, 7]
[10, 1, 12, 4]
[14, 0, 5, 1]
[8, 13, 12, 0]
[6, 13, 14, 5]
[13, 12, 8, 1]
[12, 0, 9, 3]
[9, 0, 1, 7]
[7, 14, 8, 10]
[10, 3, 11, 2]
[6, 3, 13, 14]
[10, 2, 14, 9]
[6, 4, 9, 2]
[0, 11, 12, 7]
[4, 7, 6, 12]
[4, 0, 1, 14]
[11, 13, 10, 7]
[0, 8, 13, 1]
[7, 14, 13, 9]
[7, 12, 10, 4]
[10, 5, 6, 0]
[1, 8, 0, 9]
[3, 5, 4, 9]
[3, 12, 11, 1]
[9, 1, 4, 12]
[10, 9, 14, 8]
[4, 6, 5, 12]
[9, 1, 0, 10]
