P1,P2,...,Pn
[6, 11, 3, 10, 1]
[8, 6, 11, 5, 9]
[8, 13, 12, 11, 14]
[12, 7, 1, 6, 14]
[9, 6, 5, 1, 7]
[12, 3, 7, 0, 9]
[11, 4, 7, 14, 9]
[1, 5, 9, 3, 6]
[7, 14, 2, 13, 8]
[4, 8, 9, 7, 6]
[4, 3, 5, 11, 1]
[2, 10, 0, 14, 12]
[13, 11, 12, 7, 0]
[5, 2, 4, 9, 0]
[6, 9, 14, 1, 11]
[4, 8, 14, 2, 1]
[4, 12, 5, 8, 2]
[1, 14, 10, 9, 0]
[6, 11, 13, 7, 14]
[11, 13, 2, 10, 1]
[2, 13, 10, 9, 12]
[3, 4, 13, 0, 12]
[6, 14, 3, 8, 13]
[0, 7, 2, 3, 13]
[9, 0, 4, 7, 3]
[0, 8, 11, 9, 14]
[7, 10, 5, 8, 14]
[1, 2, 9, 7, 10]
[5, 4, 6, 2, 8]
[9, 14, 8, 12, 1]
[3, 8, 7, 11, 2]
[2, 11, 1, 9, 12]
[7, 3, 8, 6, 12]
[4, 7, 1, 14, 11]
[0, 5, 13, 12, 6]
[14, 10, 2, 6, 12]
[9, 14, 4, 8, 7]
[7, 5, 11, 3, 1]
[8, 11, 4, 13, 2]
[1, 3, 14, 11, 9]
[2, 14, 9, 1, 13]
[6, 14, 0, 3, 12]
[10, 9, 7, 0, 2]
[1, 5, 3, 9, 10]
[12, 5, 11, 1, 7]
[4, 9, 0, 8, 12]
[13, 12, 7, 3, 6]
[14, 2, 5, 4, 6]
[3, 0, 13, 10, 7]
[6, 11, 9, 13, 1]
[8, 2, 9, 6, 1]
[5, 4, 13, 12, 6]
[4, 12, 1, 7, 13]
[6, 8, 12, 1, 11]
[11, 13, 4, 5, 2]
[11, 14, 0, 4, 2]
[10, 13, 8, 1, 7]
[6, 9, 13, 7, 0]
[4, 13, 0, 1, 9]
[7, 1, 11, 3, 5]
[5, 11, 10, 1, 13]
[10, 14, 9, 1, 11]
[7, 10, 9, 13, 2]
[1, 14, 3, 4, 7]
[4, 3, 1, 13, 11]
[6, 14, 4, 12, 11]
[0, 4, 2, 5, 13]
[11, 1, 14, 5, 12]
[9, 1, 11, 3, 14]
[4, 13, 7, 9, 10]
[9, 6, 3, 13, 12]
[4, 5, 13, 3, 11]
[8, 2, 10, 5, 14]
[3, 13, 4, 9, 11]
[8, 11, 1, 13, 2]
[8, 14, 5, 6, 7]
[9, 0, 10, 11, 12]
[9, 10, 12, 13, 0]
[10, 14, 7, 8, 11]
[12, 1, 9, 3, 5]
[5, 8, 10, 6, 1]
[0, 8, 13, 6, 12]
[1, 14, 5, 4, 2]
[5, 7, 12, 10, 11]
[4, 2, 5, 6, 9]
[3, 2, 11, 9, 1]
[5, 4, 1, 7, 8]
[9, 5, 11, 8, 13]
[13, 1, 7, 11, 14]
[4, 13, 1, 6, 2]
[0, 12, 3, 4, 8]
[8, 4, 9, 7, 3]
[6, 7, 4, 12, 14]
[5, 10, 14, 12, 9]
[2, 12, 13, 7, 3]
[9, 3, 1, 11, 0]
[1, 2, 10, 14, 12]
[9, 14, 12, 7, 3]
[9, 0, 12, 2, 1]
[14, 1, 6, 5, 2]
[7, 11, 5, 4, 3]
[6, 8, 9, 14, 5]
[1, 7, 2, 12, 5]
[2, 3, 10, 7, 9]
[13, 5, 2, 12, 4]
[0, 10, 4, 5, 13]
[3, 9, 13, 4, 14]
[2, 12, 5, 10, 8]
[6, 14, 8, 10, 13]
[5, 2, 4, 8, 13]
[10, 2, 0, 1, 9]
[4, 8, 9, 6, 7]
[0, 10, 5, 9, 4]
[0, 8, 10, 2, 7]
[11, 9, 12, 8, 6]
[12, 3, 11, 1, 8]
[3, 5, 9, 7, 1]
[0, 9, 4, 13, 1]
[12, 2, 9, 4, 1]
[5, 12, 7, 4, 9]
[10, 12, 8, 2, 5]
[13, 7, 8, 9, 2]
[6, 10, 3, 11, 2]
[12, 14, 11, 10, 9]
[5, 4, 11, 8, 9]
[3, 9, 8, 1, 5]
[6, 8, 12, 11, 9]
[2, 0, 5, 9, 14]
[6, 2, 8, 10, 4]
[5, 6, 14, 8, 7]
[11, 4, 0, 10, 3]
[8, 2, 4, 3, 6]
[3, 8, 4, 11, 0]
[0, 11, 5, 13, 7]
[7, 6, 1, 13, 0]
[2, 14, 1, 12, 7]
[6, 12, 3, 13, 11]
[6, 5, 7, 12, 13]
[8, 14, 1, 3, 0]
[3, 13, 14, 6, 1]
[0, 4, 10, 5, 13]
[1, 11, 4, 0, 9]
[6, 12, 2, 4, 9]
[13, 7, 10, 2, 14]
[1, 2, 3, 14, 0]
[0, 4, 2, 5, 9]
[12, 8, 7, 5, 13]
[1, 7, 10, 3, 13]
[2, 10, 6, 13, 12]
[1, 8, 3, 6, 2]
[5, 0, 12, 3, 7]
[4, 0, 12, 6, 10]
[13, 6, 12, 1, 9]
[9, 12, 14, 10, 3]
[5, 14, 6, 13, 0]
[1, 7, 8, 2, 12]
[3, 9, 11, 12, 4]
