P1,P2,...,Pn
[7, 10, 9, 1, 13]
[11, 10, 13, 3, 12]
[4, 2, 0, 12, 3]
[6, 13, 10, 11, 14]
[6, 7, 5, 14, 8]
[0, 13, 10, 3, 9]
[13, 7, 3, 11, 9]
[9, 6, 7, 3, 1]
[9, 0, 3, 5, 10]
[0, 3, 9, 5, 14]
[2, 10, 6, 5, 3]
[2, 8, 5, 14, 13]
[2, 3, 10, 7, 6]
[3, 5, 10, 0, 7]
[7, 9, 14, 0, 5]
[3, 1, 9, 2, 14]
[1, 12, 8, 14, 9]
[8, 3, 6, 13, 14]
[11, 0, 14, 4, 6]
[2, 1, 14, 6, 9]
[7, 4, 14, 8, 3]
[8, 0, 2, 6, 13]
[6, 13, 1, 2, 3]
[7, 2, 5, 8, 12]
[11, 13, 2, 4, 14]
[13, 7, 2, 1, 8]
[12, 14, 2, 5, 7]
[0, 1, 5, 7, 14]
[12, 6, 11, 14, 5]
[13, 11, 6, 1, 5]
[7, 12, 13, 2, 0]
[1, 9, 0, 2, 3]
[1, 2, 5, 7, 6]
[4, 12, 3, 14, 9]
[9, 11, 10, 5, 4]
[12, 4, 3, 0, 10]
[7, 5, 10, 6, 2]
[4, 3, 9, 12, 7]
[4, 12, 8, 10, 0]
[10, 14, 6, 0, 2]
[6, 7, 4, 3, 0]
[14, 10, 13, 9, 0]
[14, 9, 7, 3, 10]
[12, 5, 0, 6, 10]
[0, 5, 13, 9, 12]
[4, 1, 2, 0, 14]
[7, 5, 10, 12, 4]
[14, 13, 4, 5, 8]
[10, 3, 8, 5, 9]
[8, 4, 2, 13, 5]
[2, 5, 12, 3, 10]
[11, 4, 3, 10, 0]
[13, 9, 6, 4, 7]
[0, 8, 3, 4, 11]
[4, 6, 13, 1, 2]
[10, 12, 6, 7, 14]
[5, 8, 10, 1, 6]
[7, 11, 10, 9, 5]
[2, 1, 8, 4, 0]
[12, 8, 6, 10, 5]
[7, 0, 10, 4, 1]
[13, 14, 3, 4, 1]
[13, 4, 3, 11, 7]
[11, 7, 8, 1, 4]
[14, 6, 9, 4, 13]
[2, 6, 14, 0, 9]
[12, 3, 11, 6, 0]
[0, 14, 6, 5, 1]
[10, 13, 3, 14, 6]
[14, 4, 9, 12, 1]
[13, 6, 10, 8, 7]
[3, 10, 0, 7, 11]
[8, 0, 13, 1, 10]
[9, 11, 7, 6, 2]
[1, 10, 7, 9, 6]
[2, 10, 5, 11, 7]
[2, 7, 1, 6, 12]
[5, 8, 3, 10, 0]
[0, 12, 11, 14, 3]
[9, 14, 13, 0, 2]
[4, 5, 14, 1, 10]
[6, 1, 5, 2, 14]
