P1,P2,...,Pn
[6, 11, 13, 0, 5]
[9, 2, 8, 14, 4]
[1, 14, 12, 2, 13]
[10, 12, 14, 4, 13]
[13, 3, 11, 12, 6]
[5, 12, 4, 0, 11]
[14, 11, 13, 7, 8]
[0, 2, 5, 10, 11]
[0, 8, 4, 7, 6]
[1, 10, 12, 7, 6]
[4, 1, 0, 13, 11]
[6, 11, 8, 10, 3]
[11, 9, 5, 14, 13]
[2, 8, 10, 6, 12]
[0, 1, 10, 3, 9]
[8, 1, 10, 13, 11]
[7, 11, 14, 12, 5]
[6, 7, 2, 1, 4]
[6, 5, 0, 7, 4]
[10, 0, 14, 2, 9]
[5, 3, 8, 9, 14]
[0, 6, 7, 3, 13]
[0, 5, 12, 1, 4]
[7, 13, 2, 4, 10]
[5, 1, 4, 3, 8]
[7, 4, 6, 5, 13]
[10, 3, 9, 14, 12]
[3, 11, 7, 5, 12]
[12, 0, 6, 2, 1]
[12, 6, 4, 9, 8]
[14, 12, 8, 0, 3]
[8, 10, 7, 9, 1]
[0, 9, 7, 6, 4]
[10, 6, 8, 7, 5]
[10, 14, 6, 9, 0]
[4, 14, 10, 5, 6]
[6, 9, 7, 13, 14]
[4, 0, 8, 9, 5]
[10, 12, 1, 2, 3]
[6, 11, 14, 4, 10]
[3, 14, 4, 8, 1]
[4, 7, 3, 10, 2]
[1, 3, 0, 4, 11]
[1, 5, 12, 3, 13]
[3, 0, 12, 1, 4]
[7, 0, 8, 4, 14]
[6, 5, 10, 14, 12]
[5, 11, 9, 7, 10]
[13, 12, 10, 4, 1]
[13, 1, 8, 9, 2]
[0, 5, 12, 9, 2]
[4, 14, 0, 6, 12]
[2, 12, 13, 14, 0]
[9, 6, 12, 14, 13]
[5, 8, 3, 11, 13]
[8, 9, 11, 2, 6]
[8, 9, 7, 13, 6]
[0, 1, 2, 11, 3]
[4, 2, 13, 12, 5]
[12, 10, 9, 11, 14]
[8, 14, 2, 7, 5]
[12, 8, 10, 1, 11]
[12, 11, 8, 1, 14]
[14, 4, 11, 12, 1]
[11, 12, 1, 5, 7]
[11, 3, 9, 6, 13]
[7, 12, 5, 14, 9]
[1, 14, 4, 13, 0]
[7, 6, 12, 11, 3]
[7, 2, 10, 6, 11]
[3, 10, 1, 6, 0]
[13, 6, 2, 3, 0]
[1, 9, 3, 12, 0]
[7, 6, 0, 8, 1]
[6, 1, 2, 13, 8]
[3, 1, 9, 8, 5]
[3, 13, 8, 4, 9]
[8, 1, 11, 7, 14]
[0, 5, 14, 2, 7]
[12, 11, 8, 1, 7]
[13, 7, 0, 4, 9]
[3, 8, 7, 0, 4]
[0, 13, 9, 7, 11]
[12, 1, 0, 8, 3]
[12, 7, 0, 2, 9]
[0, 10, 6, 14, 5]
[9, 4, 1, 7, 5]
[12, 11, 14, 3, 6]
[4, 13, 12, 8, 7]
[11, 14, 3, 2, 4]
[12, 11, 5, 14, 4]
[7, 9, 6, 4, 13]
[7, 11, 9, 2, 14]
[12, 3, 4, 13, 6]
[13, 8, 4, 3, 0]
[8, 14, 0, 2, 7]
[2, 6, 5, 14, 8]
[7, 14, 8, 3, 2]
[3, 5, 10, 8, 1]
[14, 8, 9, 4, 2]
[13, 11, 7, 5, 1]
[7, 3, 14, 8, 9]
[6, 8, 14, 5, 11]
[8, 4, 1, 9, 10]
[4, 8, 3, 5, 13]
[2, 5, 0, 3, 6]
[1, 12, 10, 5, 4]
[13, 6, 0, 10, 2]
[13, 11, 2, 8, 6]
[6, 4, 12, 7, 14]
[12, 9, 5, 6, 0]
[5, 13, 4, 1, 0]
[9, 4, 3, 14, 2]
[1, 11, 5, 7, 8]
[4, 11, 8, 14, 0]
[13, 2, 12, 14, 4]
[10, 13, 1, 12, 7]
[6, 9, 11, 14, 0]
[5, 12, 4, 8, 0]
[5, 9, 4, 3, 2]
[8, 3, 9, 14, 0]
