P1,P2,...,Pn
[5, 13, 10, 1]
[14, 9, 5, 0]
[14, 8, 2, 6]
[2, 4, 1, 8]
[6, 1, 7, 4]
[11, 13, 5, 2]
[5, 6, 3, 4]
[14, 7, 3, 1]
[10, 2, 6, 5]
[8, 11, 14, 7]
[0, 13, 10, 5]
[8, 14, 13, 12]
[9, 8, 10, 13]
[5, 4, 13, 11]
[14, 8, 7, 10]
[3, 1, 2, 4]
[5, 0, 7, 10]
[8, 1, 2, 5]
[6, 5, 10, 2]
[4, 9, 12, 2]
[6, 7, 11, 8]
[1, 6, 4, 11]
[10, 12, 0, 14]
[9, 11, 6, 10]
[11, 1, 12, 14]
[4, 8, 7, 12]
[12, 13, 2, 7]
[12, 8, 11, 10]
[9, 5, 4, 6]
[13, 10, 6, 8]
[12, 3, 10, 14]
[0, 1, 13, 11]
[4, 3, 12, 11]
[8, 12, 10, 3]
[12, 14, 4, 9]
[8, 0, 10, 6]
[8, 10, 0, 5]
[0, 14, 11, 6]
[12, 14, 2, 3]
[12, 1, 8, 7]
[6, 0, 7, 1]
[6, 7, 4, 1]
[2, 13, 14, 12]
[1, 8, 9, 12]
[0, 8, 3, 9]
[3, 14, 13, 8]
[0, 4, 5, 9]
[3, 12, 14, 9]
[8, 4, 5, 2]
[0, 8, 4, 14]
[5, 10, 2, 6]
[12, 7, 14, 10]
[3, 1, 10, 14]
[12, 13, 7, 4]
[4, 11, 1, 10]
[8, 13, 4, 10]
[12, 11, 5, 10]
[14, 2, 13, 8]
[0, 11, 9, 5]
[9, 8, 11, 12]
[10, 6, 12, 11]
[3, 7, 9, 11]
[11, 12, 0, 1]
[6, 9, 11, 12]
[8, 7, 4, 2]
[8, 12, 4, 2]
[9, 13, 14, 12]
[14, 1, 2, 13]
[5, 10, 1, 9]
[6, 3, 11, 7]
[1, 6, 7, 10]
[10, 9, 3, 7]
[7, 13, 10, 14]
[3, 2, 5, 6]
[5, 10, 3, 4]
[0, 5, 14, 2]
[0, 2, 14, 9]
[9, 14, 6, 10]
[12, 8, 0, 7]
[5, 4, 12, 1]
[9, 13, 4, 6]
[3, 0, 8, 14]
[11, 8, 4, 12]
[3, 2, 1, 14]
[12, 11, 10, 7]
[8, 9, 14, 13]
[12, 10, 13, 1]
[8, 7, 13, 5]
[0, 12, 10, 11]
[4, 13, 8, 11]
[3, 2, 9, 6]
[5, 4, 1, 13]
[8, 13, 7, 1]
[0, 3, 5, 14]
[5, 6, 2, 13]
[7, 13, 9, 1]
[5, 1, 7, 6]
[10, 5, 3, 11]
[12, 14, 0, 1]
[6, 10, 8, 14]
[11, 3, 4, 7]
[13, 14, 3, 10]
[9, 2, 1, 6]
[2, 4, 11, 1]
[11, 4, 8, 14]
[14, 9, 7, 11]
[0, 10, 5, 6]
[8, 7, 12, 9]
[11, 3, 12, 4]
[8, 1, 10, 2]
[5, 8, 10, 3]
[12, 11, 1, 13]
[10, 8, 14, 3]
[1, 3, 2, 6]
[0, 13, 11, 3]
[14, 9, 6, 11]
[14, 9, 0, 11]
[6, 10, 2, 0]
[12, 9, 10, 14]
[10, 7, 5, 4]
[11, 7, 6, 10]
[13, 9, 3, 0]
[3, 10, 14, 6]
[5, 0, 11, 9]
[11, 5, 1, 12]
[6, 3, 4, 0]
[6, 3, 9, 14]
[1, 10, 8, 5]
[5, 2, 0, 7]
[4, 12, 8, 14]
[10, 13, 4, 5]
[8, 4, 5, 11]
[0, 7, 3, 14]
[1, 8, 14, 9]
[8, 11, 2, 5]
[5, 13, 9, 6]
[12, 0, 9, 6]
[6, 10, 1, 5]
[10, 9, 5, 8]
[1, 12, 5, 2]
[9, 2, 13, 11]
[13, 1, 0, 2]
[13, 4, 5, 7]
[14, 6, 9, 11]
[3, 12, 4, 2]
[0, 10, 2, 8]
[10, 2, 8, 1]
[13, 8, 6, 3]
[12, 4, 14, 9]
[7, 1, 9, 5]
[14, 6, 5, 4]
[3, 13, 2, 6]
[2, 8, 4, 12]
[7, 2, 10, 12]
[5, 10, 9, 4]
[14, 7, 4, 9]
[7, 1, 14, 6]
[8, 3, 2, 6]
[9, 1, 0, 14]
[12, 11, 1, 5]
[4, 0, 1, 10]
[1, 9, 2, 12]
[1, 6, 5, 12]
[12, 2, 4, 0]
[12, 0, 11, 9]
[5, 4, 13, 7]
[0, 11, 13, 1]
[12, 8, 9, 2]
[14, 6, 0, 3]
[14, 4, 9, 11]
[11, 7, 1, 14]
[7, 0, 8, 9]
[11, 9, 2, 4]
[14, 4, 13, 3]
[8, 4, 6, 5]
[3, 7, 6, 11]
[1, 0, 12, 13]
[5, 0, 3, 7]
[4, 12, 14, 13]
[10, 3, 5, 7]
[7, 1, 5, 0]
[11, 6, 13, 5]
[0, 7, 6, 4]
[12, 7, 4, 1]
[4, 0, 8, 1]
[12, 4, 7, 6]
[6, 14, 1, 4]
[10, 11, 6, 7]
[1, 13, 10, 4]
[4, 1, 11, 3]
[8, 3, 11, 1]
[14, 6, 13, 2]
[10, 13, 2, 11]
[9, 4, 0, 14]
[1, 5, 2, 11]
[0, 9, 10, 12]
[10, 4, 7, 1]
[2, 11, 3, 6]
[0, 2, 6, 10]
[14, 1, 6, 11]
[0, 2, 3, 13]
[0, 9, 2, 1]
[1, 14, 12, 11]
[7, 12, 14, 8]
[12, 5, 0, 11]
[4, 8, 1, 5]
[0, 6, 13, 3]
[8, 5, 13, 6]
[12, 4, 7, 11]
[10, 4, 7, 13]
[2, 0, 12, 10]
[5, 10, 6, 7]
[3, 12, 13, 8]
[14, 12, 7, 9]
[4, 14, 7, 8]
[5, 1, 3, 13]
[0, 1, 5, 12]
[5, 2, 8, 13]
[10, 7, 2, 5]
[12, 11, 1, 5]
[0, 4, 10, 13]
[5, 1, 11, 7]
[14, 1, 6, 12]
[6, 0, 5, 1]
[0, 3, 9, 8]
[0, 6, 8, 4]
[0, 3, 1, 4]
[3, 8, 1, 14]
[14, 2, 13, 10]
[13, 6, 7, 2]
[2, 9, 7, 12]
[11, 1, 6, 3]
[7, 9, 13, 8]
[10, 4, 3, 1]
[10, 7, 14, 11]
[13, 6, 2, 5]
[11, 5, 3, 9]
[2, 13, 0, 3]
[11, 1, 6, 5]
[12, 11, 3, 14]
[0, 2, 8, 3]
[8, 13, 12, 2]
[12, 3, 11, 6]
[14, 4, 10, 2]
[0, 2, 9, 5]
[4, 0, 8, 12]
[9, 11, 14, 1]
[11, 2, 6, 8]
[12, 14, 2, 0]
[8, 11, 7, 2]
[5, 3, 13, 8]
[2, 12, 8, 13]
[10, 14, 8, 2]
[4, 10, 9, 8]
[11, 2, 1, 0]
[1, 2, 10, 8]
[11, 6, 8, 4]
[3, 8, 5, 1]
[8, 11, 5, 10]
[12, 11, 7, 5]
[9, 0, 12, 2]
[2, 7, 4, 9]
[6, 12, 4, 2]
[12, 2, 14, 3]
[9, 10, 0, 7]
[1, 2, 13, 0]
[9, 10, 2, 0]
[8, 0, 5, 1]
[7, 3, 9, 6]
[10, 9, 13, 1]
[0, 4, 8, 9]
[1, 7, 3, 6]
[3, 2, 11, 14]
[0, 13, 2, 11]
[4, 6, 2, 7]
[2, 11, 7, 12]
[13, 2, 0, 9]
[11, 5, 12, 2]
[10, 6, 12, 14]
[5, 11, 14, 12]
[3, 5, 13, 4]
[6, 8, 10, 7]
[10, 9, 14, 4]
[13, 2, 3, 5]
[8, 12, 7, 0]
[13, 6, 2, 1]
[0, 12, 1, 4]
[5, 6, 14, 2]
[4, 5, 11, 6]
[14, 6, 1, 10]
[2, 12, 8, 6]
[2, 9, 8, 10]
[0, 12, 9, 2]
[1, 0, 9, 14]
[12, 9, 5, 14]
[10, 5, 1, 14]
[4, 11, 7, 0]
[2, 11, 1, 7]
[0, 11, 3, 6]
[11, 2, 5, 14]
[4, 0, 8, 5]
[13, 12, 11, 0]
