P1,P2,...,Pn
[8, 12, 13, 7]
[0, 5, 6, 11]
[11, 5, 4, 13]
[12, 0, 5, 11]
[9, 4, 0, 8]
[13, 3, 9, 14]
[1, 8, 6, 13]
[3, 7, 6, 13]
[3, 5, 8, 11]
[12, 5, 6, 13]
[8, 3, 13, 1]
[14, 13, 5, 10]
[3, 8, 12, 7]
[5, 0, 6, 4]
[5, 14, 7, 13]
[7, 2, 6, 1]
[1, 5, 7, 11]
[12, 4, 0, 3]
[14, 8, 6, 9]
[9, 7, 8, 10]
[13, 8, 2, 1]
[14, 12, 4, 9]
[2, 13, 10, 8]
[10, 6, 7, 0]
[7, 3, 8, 12]
[13, 2, 4, 12]
[5, 6, 10, 1]
[13, 9, 2, 7]
[5, 10, 6, 13]
[8, 0, 1, 11]
[0, 1, 14, 8]
[7, 11, 3, 12]
[2, 3, 9, 10]
[7, 2, 4, 10]
[12, 14, 13, 8]
[11, 10, 14, 0]
[7, 8, 14, 2]
[5, 7, 9, 12]
[5, 12, 1, 14]
[5, 12, 0, 9]
[13, 8, 12, 0]
[7, 13, 9, 4]
[6, 9, 8, 4]
[10, 12, 0, 3]
[11, 13, 2, 14]
[1, 5, 13, 7]
[8, 10, 3, 5]
[7, 6, 13, 11]
[1, 2, 14, 11]
[7, 10, 11, 4]
[13, 11, 1, 2]
[13, 5, 3, 4]
[12, 11, 6, 3]
[14, 12, 7, 13]
[11, 10, 4, 12]
[12, 1, 5, 0]
[3, 4, 14, 13]
[7, 8, 12, 5]
[6, 0, 11, 12]
[4, 2, 14, 1]
[4, 14, 13, 12]
[14, 4, 9, 1]
[2, 14, 6, 8]
[9, 12, 3, 7]
[14, 12, 5, 10]
[8, 12, 7, 5]
[6, 11, 8, 10]
[2, 8, 12, 6]
[5, 3, 7, 11]
[10, 13, 7, 4]
[9, 10, 0, 6]
[4, 0, 1, 5]
[6, 11, 4, 14]
[13, 3, 9, 4]
[4, 10, 2, 11]
[10, 0, 5, 8]
[13, 14, 8, 9]
[10, 2, 4, 0]
[12, 5, 10, 2]
[12, 7, 13, 3]
[7, 9, 8, 11]
[3, 4, 0, 11]
[7, 8, 5, 12]
[3, 5, 8, 9]
[8, 3, 4, 13]
[9, 3, 4, 2]
[10, 8, 2, 4]
[14, 3, 4, 2]
[2, 6, 10, 8]
[10, 9, 3, 14]
[0, 6, 7, 5]
[2, 5, 0, 1]
[7, 14, 4, 13]
[5, 0, 4, 6]
[14, 11, 6, 13]
[9, 4, 10, 11]
[11, 13, 8, 9]
[3, 6, 9, 11]
[10, 6, 1, 4]
[1, 7, 8, 13]
[9, 4, 14, 5]
[0, 12, 7, 5]
[14, 9, 6, 13]
[8, 2, 5, 12]
