P1,P2,...,Pn
[5, 9, 8, 14, 13]
[4, 2, 3, 12, 1]
[2, 4, 8, 0, 13]
[0, 4, 1, 13, 5]
[0, 12, 5, 6, 8]
[3, 0, 1, 13, 14]
[13, 1, 9, 4, 10]
[11, 10, 2, 12, 0]
[5, 9, 11, 12, 4]
[10, 1, 0, 8, 7]
[11, 9, 0, 3, 4]
[5, 0, 8, 9, 11]
[11, 1, 14, 8, 0]
[14, 0, 2, 7, 10]
[8, 12, 10, 5, 9]
[7, 2, 5, 10, 0]
[10, 5, 1, 3, 7]
[5, 10, 1, 13, 12]
[13, 3, 14, 12, 7]
[12, 14, 11, 13, 4]
[6, 14, 13, 4, 9]
[10, 5, 7, 0, 3]
[13, 2, 9, 5, 4]
[0, 11, 10, 12, 6]
[7, 14, 10, 11, 6]
[10, 6, 5, 1, 11]
[0, 6, 2, 14, 11]
[1, 9, 11, 8, 4]
[8, 14, 10, 0, 13]
[2, 9, 14, 10, 11]
[8, 1, 6, 10, 13]
[5, 12, 7, 4, 3]
[12, 8, 0, 7, 11]
[13, 1, 6, 5, 3]
[0, 12, 5, 2, 13]
[9, 11, 10, 2, 1]
[9, 2, 7, 1, 8]
[9, 8, 6, 10, 7]
[9, 12, 1, 3, 2]
[10, 2, 11, 6, 8]
[11, 5, 4, 6, 14]
[4, 3, 1, 11, 14]
[10, 8, 7, 4, 2]
[4, 7, 6, 5, 14]
[12, 14, 11, 2, 13]
[2, 1, 12, 3, 0]
[0, 14, 13, 12, 9]
[7, 0, 2, 13, 11]
[1, 0, 9, 10, 14]
[13, 11, 0, 12, 1]
[5, 6, 4, 3, 0]
[5, 4, 0, 2, 10]
[10, 11, 7, 6, 14]
[12, 9, 2, 10, 8]
[7, 4, 9, 3, 12]
[1, 5, 8, 11, 2]
[4, 10, 1, 6, 9]
[6, 5, 2, 4, 11]
[0, 12, 10, 8, 5]
[6, 4, 9, 5, 11]
[11, 4, 12, 9, 5]
[2, 1, 14, 12, 5]
[1, 12, 5, 7, 11]
[13, 1, 2, 3, 10]
[4, 13, 7, 5, 1]
[13, 8, 12, 9, 10]
[10, 11, 4, 13, 1]
[9, 8, 2, 14, 1]
[2, 13, 10, 1, 4]
[2, 5, 14, 9, 4]
[14, 9, 5, 4, 0]
[8, 10, 5, 14, 13]
[8, 2, 10, 12, 11]
[8, 6, 13, 12, 4]
[7, 1, 11, 0, 9]
[5, 14, 8, 10, 3]
[8, 2, 6, 14, 10]
[9, 0, 5, 1, 8]
[9, 13, 14, 4, 11]
[10, 2, 14, 5, 11]
[14, 2, 0, 4, 9]
[0, 14, 8, 2, 11]
[5, 13, 2, 3, 9]
[4, 3, 10, 9, 5]
[4, 1, 0, 7, 12]
[4, 2, 12, 6, 8]
[14, 3, 13, 6, 10]
[0, 8, 13, 5, 12]
[10, 9, 14, 7, 13]
[7, 9, 4, 5, 6]
[5, 13, 14, 10, 6]
[5, 9, 0, 12, 1]
[0, 6, 12, 11, 1]
[0, 1, 12, 13, 5]
[7, 9, 8, 4, 10]
[4, 7, 12, 8, 11]
[10, 4, 7, 3, 12]
[14, 2, 10, 11, 0]
[8, 5, 0, 4, 12]
[3, 11, 4, 2, 8]
[7, 5, 11, 1, 4]
[10, 3, 4, 13, 5]
[14, 3, 8, 12, 9]
[5, 6, 11, 13, 3]
[14, 3, 11, 0, 8]
[4, 2, 8, 12, 6]
[13, 11, 9, 7, 6]
[5, 13, 3, 6, 7]
[7, 3, 0, 14, 8]
[9, 2, 13, 10, 7]
[4, 11, 3, 13, 10]
[10, 11, 3, 1, 0]
[14, 5, 0, 13, 7]
[1, 11, 5, 7, 13]
[10, 4, 11, 2, 0]
[2, 5, 1, 0, 7]
[12, 5, 7, 11, 2]
[11, 2, 9, 6, 3]
[6, 5, 11, 2, 14]
[14, 0, 1, 7, 13]
[5, 10, 0, 11, 9]
[4, 14, 10, 5, 7]
[14, 11, 8, 7, 3]
[2, 7, 1, 11, 10]
[8, 5, 9, 6, 3]
[5, 0, 1, 11, 8]
[7, 12, 9, 8, 4]
[8, 4, 13, 9, 12]
[13, 11, 10, 0, 4]
[5, 12, 4, 8, 1]
[14, 13, 8, 12, 0]
[5, 4, 0, 1, 10]
[2, 9, 13, 4, 0]
