P1,P2,...,Pn
[11, 9, 4, 3, 8]
[1, 7, 2, 8, 14]
[7, 3, 5, 11, 0]
[13, 10, 9, 6, 0]
[7, 0, 1, 10, 8]
[10, 13, 0, 11, 7]
[9, 12, 13, 10, 1]
[4, 10, 1, 3, 0]
[3, 2, 5, 12, 0]
[8, 3, 7, 4, 0]
[7, 4, 8, 12, 5]
[1, 7, 4, 10, 11]
[12, 6, 2, 10, 3]
[0, 4, 11, 9, 6]
[2, 14, 13, 11, 5]
[9, 7, 4, 13, 12]
[1, 3, 10, 2, 9]
[0, 6, 10, 11, 8]
[2, 11, 10, 14, 8]
[9, 8, 0, 10, 1]
[12, 5, 7, 9, 1]
[7, 1, 14, 4, 8]
[10, 0, 7, 12, 5]
[3, 7, 0, 4, 6]
[13, 8, 9, 12, 2]
[11, 9, 5, 8, 4]
[0, 7, 12, 13, 11]
[3, 12, 2, 13, 4]
[14, 13, 10, 8, 5]
[13, 1, 0, 6, 14]
[6, 11, 12, 14, 1]
[4, 8, 14, 1, 9]
[0, 14, 13, 6, 11]
[1, 2, 5, 6, 10]
[6, 14, 5, 2, 1]
[7, 9, 10, 1, 6]
[8, 0, 6, 7, 9]
[6, 9, 0, 3, 8]
[12, 10, 8, 14, 11]
[10, 7, 0, 6, 2]
[2, 13, 14, 9, 5]
[3, 8, 11, 1, 7]
[6, 11, 13, 7, 9]
[8, 6, 12, 13, 3]
[2, 5, 14, 13, 9]
[0, 13, 14, 4, 2]
[1, 11, 6, 7, 13]
[1, 7, 14, 8, 0]
[8, 14, 10, 4, 2]
[11, 14, 4, 2, 1]
[8, 10, 1, 12, 2]
[12, 10, 4, 5, 13]
[4, 8, 11, 6, 9]
[13, 0, 7, 1, 14]
[11, 3, 12, 0, 13]
[9, 13, 10, 12, 8]
[10, 8, 13, 1, 12]
[4, 8, 2, 5, 13]
[8, 11, 4, 9, 7]
[2, 5, 13, 4, 10]
[13, 0, 7, 9, 2]
[6, 14, 11, 5, 13]
[2, 5, 10, 14, 13]
[4, 10, 12, 6, 14]
[6, 8, 10, 3, 1]
[6, 5, 1, 8, 11]
[6, 5, 1, 7, 14]
[12, 3, 10, 0, 7]
[5, 0, 3, 7, 2]
[4, 2, 8, 5, 9]
[0, 11, 4, 1, 3]
[10, 1, 6, 14, 4]
[4, 0, 9, 2, 3]
