P1,P2,...,Pn
[6, 1, 8, 14, 13]
[8, 14, 12, 6, 5]
[7, 5, 6, 9, 0]
[5, 2, 0, 13, 12]
[8, 3, 1, 5, 6]
[4, 10, 5, 14, 2]
[10, 5, 2, 3, 9]
[8, 2, 7, 3, 6]
[0, 5, 7, 9, 11]
[0, 12, 10, 2, 8]
[5, 11, 6, 13, 4]
[4, 5, 14, 2, 9]
[3, 13, 11, 6, 9]
[10, 13, 7, 12, 0]
[10, 14, 9, 2, 7]
[5, 2, 9, 6, 3]
[1, 7, 8, 4, 5]
[0, 5, 14, 3, 4]
[3, 13, 11, 8, 5]
[13, 0, 9, 7, 2]
[6, 10, 1, 11, 8]
[8, 14, 0, 10, 12]
[12, 11, 0, 8, 10]
[12, 5, 2, 4, 11]
[8, 2, 9, 10, 12]
[3, 11, 12, 2, 1]
[0, 6, 13, 5, 14]
[11, 9, 8, 13, 6]
[1, 11, 0, 14, 12]
[0, 7, 13, 10, 6]
[13, 11, 6, 0, 2]
[8, 11, 13, 3, 0]
[8, 12, 3, 10, 4]
[9, 12, 5, 14, 1]
[2, 6, 13, 4, 0]
[12, 14, 3, 2, 8]
[9, 3, 8, 12, 7]
[5, 9, 1, 10, 12]
[9, 3, 12, 5, 1]
[11, 13, 7, 0, 2]
[9, 3, 1, 6, 10]
[10, 7, 1, 8, 6]
[1, 3, 2, 11, 13]
[5, 14, 4, 1, 9]
[4, 13, 0, 10, 5]
[8, 7, 11, 13, 14]
[9, 6, 5, 0, 3]
[0, 12, 2, 9, 5]
[11, 6, 0, 8, 1]
[14, 11, 4, 12, 3]
[1, 4, 7, 13, 5]
[8, 13, 0, 14, 4]
[8, 5, 1, 0, 13]
[7, 11, 1, 4, 5]
[4, 6, 7, 10, 12]
[12, 2, 8, 0, 9]
[8, 12, 11, 1, 3]
[5, 3, 9, 1, 4]
[11, 5, 13, 9, 7]
[4, 8, 0, 11, 6]
[1, 2, 9, 4, 10]
[1, 0, 12, 8, 4]
[5, 4, 10, 13, 0]
[3, 10, 5, 9, 4]
[9, 13, 2, 14, 8]
[1, 3, 4, 13, 11]
[11, 4, 12, 0, 3]
[0, 4, 14, 12, 10]
[8, 7, 6, 3, 11]
[8, 13, 0, 1, 11]
[4, 14, 7, 8, 0]
[11, 3, 9, 7, 10]
[2, 0, 6, 14, 3]
[6, 12, 11, 7, 1]
[13, 12, 8, 5, 6]
[6, 5, 10, 13, 4]
[6, 12, 13, 3, 5]
[0, 4, 1, 5, 11]
[2, 4, 13, 10, 14]
[3, 1, 6, 4, 11]
[9, 5, 0, 3, 13]
[2, 14, 9, 11, 6]
[1, 0, 12, 9, 8]
[7, 5, 12, 10, 3]
[10, 1, 9, 13, 6]
[2, 13, 4, 1, 10]
[12, 2, 4, 1, 8]
[9, 8, 4, 3, 7]
[1, 7, 12, 4, 5]
[3, 8, 13, 2, 4]
[7, 12, 14, 11, 1]
[0, 6, 13, 4, 3]
[3, 9, 12, 2, 8]
[4, 7, 3, 0, 8]
[7, 9, 13, 14, 10]
[0, 13, 5, 3, 8]
[5, 14, 3, 11, 10]
[14, 4, 7, 3, 5]
