P1,P2,...,Pn
[0, 5, 11, 6, 7]
[9, 10, 2, 13, 8]
[6, 0, 2, 13, 5]
[10, 14, 3, 9, 13]
[14, 12, 3, 8, 1]
[11, 8, 10, 5, 7]
[11, 3, 2, 13, 7]
[9, 11, 4, 13, 1]
[7, 8, 0, 12, 10]
[1, 11, 7, 0, 14]
[2, 11, 12, 13, 1]
[7, 9, 10, 14, 0]
[6, 3, 5, 13, 1]
[1, 0, 5, 10, 6]
[4, 13, 2, 14, 12]
[0, 4, 3, 11, 2]
[4, 10, 2, 3, 0]
[8, 13, 7, 9, 6]
[9, 14, 6, 4, 13]
[0, 4, 2, 8, 3]
[2, 0, 1, 7, 11]
[10, 2, 0, 3, 6]
[11, 0, 4, 7, 12]
[5, 11, 13, 0, 4]
[3, 11, 13, 14, 1]
[5, 4, 13, 3, 14]
[6, 9, 2, 10, 13]
[11, 1, 9, 13, 10]
[13, 11, 7, 1, 8]
[11, 7, 14, 0, 12]
[7, 5, 0, 12, 14]
[9, 8, 11, 1, 14]
[6, 13, 12, 10, 11]
[4, 2, 7, 3, 13]
[12, 0, 8, 14, 6]
[3, 1, 8, 7, 10]
[13, 12, 9, 1, 7]
[7, 1, 13, 2, 5]
[5, 14, 8, 2, 9]
[12, 10, 8, 7, 9]
[13, 6, 1, 9, 5]
[7, 0, 5, 14, 1]
[9, 10, 5, 12, 1]
[7, 13, 10, 1, 9]
[11, 5, 0, 12, 3]
[3, 9, 12, 5, 2]
[3, 7, 13, 4, 12]
[2, 10, 6, 1, 0]
[12, 2, 0, 1, 3]
[14, 0, 1, 4, 10]
[6, 10, 13, 1, 0]
[12, 5, 2, 9, 11]
[14, 13, 6, 0, 5]
[10, 14, 5, 4, 12]
[11, 14, 13, 2, 12]
[13, 12, 14, 11, 6]
[14, 5, 10, 13, 0]
[0, 14, 9, 11, 13]
[3, 0, 14, 6, 4]
[2, 8, 5, 4, 10]
[12, 3, 5, 4, 8]
[8, 10, 3, 6, 12]
[10, 13, 7, 11, 8]
[7, 10, 4, 9, 14]
[10, 5, 7, 4, 6]
[6, 5, 4, 10, 13]
[4, 10, 6, 5, 3]
[5, 1, 2, 10, 11]
[12, 2, 0, 4, 7]
[2, 4, 14, 10, 0]
[1, 8, 11, 6, 2]
[13, 7, 9, 14, 2]
[3, 6, 12, 10, 4]
[7, 2, 4, 1, 14]
[3, 14, 11, 0, 4]
[2, 13, 10, 1, 11]
[14, 6, 10, 11, 7]
[1, 7, 14, 6, 9]
[6, 1, 4, 8, 7]
[3, 0, 11, 14, 8]
[2, 8, 10, 11, 13]
[2, 5, 10, 1, 8]
[1, 13, 9, 12, 7]
[3, 2, 5, 9, 6]
[6, 7, 5, 4, 8]
[12, 6, 10, 4, 5]
[13, 12, 1, 11, 8]
[11, 10, 8, 7, 9]
[4, 3, 13, 11, 2]
[9, 7, 14, 4, 13]
[12, 13, 9, 7, 11]
[11, 2, 12, 10, 7]
[13, 4, 8, 6, 11]
[11, 0, 4, 1, 6]
[12, 10, 1, 7, 0]
[13, 6, 7, 10, 9]
[8, 11, 2, 9, 6]
[2, 8, 12, 9, 7]
[10, 5, 12, 13, 8]
[4, 10, 11, 7, 0]
[9, 12, 3, 10, 4]
[1, 7, 9, 4, 3]
[14, 5, 2, 13, 6]
[1, 13, 9, 8, 10]
[6, 13, 8, 1, 0]
[4, 5, 8, 6, 1]
[8, 13, 9, 1, 0]
[9, 4, 2, 11, 8]
[11, 2, 0, 12, 5]
[13, 0, 1, 6, 3]
[1, 11, 10, 4, 3]
[14, 2, 9, 5, 0]
[0, 9, 8, 14, 11]
[2, 13, 12, 10, 7]
[6, 2, 8, 14, 3]
[14, 12, 6, 3, 11]
[0, 14, 12, 7, 10]
[4, 5, 9, 0, 14]
[7, 11, 14, 12, 9]
[6, 4, 14, 5, 2]
[12, 11, 7, 5, 14]
[5, 3, 8, 6, 14]
[2, 9, 4, 14, 0]
[11, 9, 0, 5, 7]
[12, 6, 11, 13, 4]
[10, 7, 0, 4, 8]
[12, 13, 14, 4, 6]
[12, 3, 13, 7, 1]
[12, 4, 9, 6, 11]
[2, 5, 9, 7, 8]
[4, 0, 14, 3, 9]
[14, 8, 9, 4, 12]
[2, 10, 3, 7, 14]
[1, 3, 7, 10, 8]
[7, 2, 5, 0, 6]
[9, 3, 2, 8, 6]
[11, 2, 3, 7, 1]
[1, 7, 9, 6, 11]
[3, 8, 10, 12, 13]
[0, 13, 1, 2, 8]
[2, 9, 3, 7, 14]
[12, 1, 13, 6, 7]
[0, 10, 7, 1, 12]
[7, 8, 13, 4, 6]
[13, 0, 5, 6, 7]
[3, 8, 14, 4, 11]
[0, 14, 10, 12, 1]
[11, 4, 13, 2, 8]
[4, 5, 0, 7, 13]
[11, 12, 8, 7, 4]
[0, 2, 12, 5, 1]
[2, 1, 5, 6, 7]
[12, 9, 13, 5, 11]
[4, 3, 14, 2, 11]
[3, 4, 13, 5, 14]
[9, 10, 1, 6, 11]
[5, 13, 14, 9, 1]
[2, 10, 12, 4, 3]
[3, 1, 5, 11, 8]
[14, 12, 6, 2, 0]
[7, 11, 13, 9, 3]
[4, 8, 10, 9, 13]
[13, 10, 1, 2, 9]
[0, 7, 9, 14, 8]
[5, 4, 12, 10, 14]
[8, 3, 7, 4, 0]
[12, 13, 1, 5, 14]
[2, 6, 12, 4, 1]
[6, 11, 13, 2, 12]
[6, 10, 13, 5, 12]
