P1,P2,...,Pn
[14, 7, 10, 8, 5]
[7, 14, 9, 11, 0]
[7, 2, 14, 9, 5]
[5, 10, 6, 8, 1]
[0, 14, 12, 2, 3]
[5, 13, 1, 9, 2]
[13, 14, 0, 4, 5]
[1, 13, 12, 0, 5]
[2, 13, 10, 9, 12]
[14, 7, 9, 13, 6]
[13, 5, 1, 10, 12]
[13, 2, 12, 3, 6]
[9, 12, 11, 5, 3]
[2, 4, 9, 6, 10]
[1, 10, 14, 5, 4]
[1, 3, 11, 7, 9]
[13, 6, 5, 1, 9]
[3, 4, 2, 6, 7]
[3, 9, 12, 10, 8]
[5, 4, 11, 9, 7]
[5, 7, 6, 14, 9]
[5, 12, 3, 6, 13]
[14, 7, 11, 2, 1]
[5, 4, 11, 9, 1]
[1, 9, 10, 3, 13]
[6, 9, 0, 13, 1]
[12, 13, 7, 9, 8]
[7, 12, 11, 2, 0]
[10, 1, 8, 13, 2]
[7, 11, 4, 0, 13]
[1, 2, 14, 8, 13]
[3, 0, 2, 1, 12]
[6, 10, 14, 13, 3]
[6, 14, 8, 10, 4]
[0, 11, 10, 13, 1]
[2, 5, 6, 14, 12]
[11, 5, 4, 10, 12]
[9, 6, 5, 11, 7]
[1, 11, 2, 10, 6]
[1, 11, 5, 0, 2]
[10, 1, 14, 8, 0]
[4, 8, 9, 5, 14]
[0, 6, 10, 3, 8]
[7, 5, 6, 11, 12]
[5, 4, 12, 13, 7]
[3, 1, 7, 0, 13]
[4, 8, 6, 11, 13]
[13, 4, 9, 10, 8]
[4, 7, 14, 13, 0]
[6, 12, 9, 4, 7]
[3, 5, 4, 13, 1]
[14, 4, 8, 11, 0]
[10, 0, 8, 5, 12]
[6, 2, 13, 1, 3]
[8, 9, 12, 13, 14]
[9, 8, 5, 10, 3]
[4, 0, 7, 12, 13]
[6, 13, 5, 2, 10]
[10, 8, 1, 4, 12]
[8, 1, 3, 0, 6]
[10, 13, 5, 9, 8]
[9, 2, 13, 10, 11]
[4, 14, 5, 12, 2]
[11, 5, 13, 2, 9]
[2, 11, 4, 12, 5]
[12, 1, 10, 3, 8]
[0, 2, 9, 3, 1]
[5, 14, 3, 8, 7]
[12, 6, 1, 10, 11]
[12, 3, 1, 7, 11]
[13, 10, 3, 12, 6]
[11, 8, 13, 2, 10]
[11, 0, 4, 6, 10]
[10, 1, 5, 0, 8]
[0, 5, 7, 6, 8]
[0, 6, 14, 1, 5]
[10, 8, 6, 9, 14]
[8, 14, 2, 0, 1]
[3, 14, 0, 1, 6]
[6, 4, 12, 9, 11]
[1, 8, 11, 3, 13]
[4, 6, 3, 5, 9]
[9, 12, 0, 3, 14]
[9, 5, 8, 1, 11]
[3, 0, 2, 4, 11]
[8, 11, 2, 4, 12]
[8, 11, 0, 2, 9]
[14, 12, 4, 9, 11]
[9, 8, 1, 5, 11]
[14, 12, 4, 2, 9]
[7, 4, 11, 6, 3]
[6, 14, 10, 3, 9]
[4, 9, 0, 12, 6]
[10, 11, 14, 6, 8]
[1, 11, 14, 3, 2]
[8, 0, 4, 1, 9]
[6, 12, 11, 1, 9]
[0, 1, 3, 10, 14]
[11, 4, 6, 8, 10]
[10, 8, 6, 0, 11]
[14, 11, 5, 7, 9]
[1, 10, 7, 2, 6]
[0, 8, 1, 2, 11]
[3, 8, 7, 9, 2]
[10, 1, 11, 6, 9]
[6, 12, 7, 9, 2]
[11, 4, 8, 13, 10]
[3, 10, 11, 0, 14]
[4, 12, 13, 6, 7]
[14, 9, 8, 4, 3]
[1, 14, 8, 13, 0]
[6, 0, 7, 2, 12]
[7, 4, 14, 1, 5]
[5, 12, 0, 9, 1]
[6, 13, 3, 5, 0]
[6, 4, 13, 11, 7]
[2, 10, 5, 7, 14]
[14, 6, 7, 9, 1]
[11, 4, 2, 5, 6]
[0, 2, 12, 4, 13]
[14, 9, 5, 11, 2]
[8, 11, 4, 13, 10]
[8, 10, 11, 3, 6]
[8, 10, 3, 4, 5]
[2, 8, 12, 9, 7]
[0, 8, 14, 7, 2]
[4, 6, 3, 1, 12]
[1, 10, 13, 6, 0]
[7, 11, 4, 12, 9]
[11, 6, 10, 1, 3]
[4, 5, 2, 0, 3]
[7, 3, 10, 9, 12]
[0, 6, 1, 13, 9]
[11, 10, 4, 5, 14]
[9, 11, 0, 12, 10]
[1, 2, 9, 8, 5]
[10, 6, 9, 8, 4]
[11, 9, 6, 3, 5]
[14, 5, 4, 0, 6]
[5, 11, 9, 12, 6]
[14, 11, 9, 5, 6]
[1, 2, 8, 9, 0]
[2, 1, 12, 3, 10]
[5, 9, 10, 8, 2]
[9, 4, 12, 3, 2]
[5, 12, 4, 13, 10]
[2, 9, 8, 13, 11]
[3, 6, 10, 1, 7]
[5, 4, 6, 10, 2]
[7, 3, 13, 14, 6]
[3, 2, 6, 7, 10]
[8, 4, 13, 6, 10]
[13, 2, 3, 0, 7]
[4, 13, 0, 6, 9]
[3, 1, 7, 2, 9]
[13, 9, 11, 12, 1]
[7, 12, 13, 6, 4]
[9, 7, 12, 1, 8]
[13, 8, 2, 7, 14]
[7, 13, 3, 10, 8]
[4, 5, 13, 8, 12]
[5, 10, 6, 13, 2]
[2, 3, 14, 13, 0]
[10, 13, 9, 2, 0]
[0, 7, 6, 2, 9]
[6, 10, 1, 3, 4]
[14, 10, 11, 13, 1]
[11, 6, 4, 10, 5]
[6, 8, 3, 5, 4]
[0, 12, 14, 2, 9]
[11, 13, 8, 3, 12]
[2, 3, 7, 14, 12]
[11, 1, 12, 5, 9]
[0, 14, 13, 12, 8]
[9, 14, 1, 6, 2]
[8, 13, 6, 5, 9]
[4, 8, 12, 1, 0]
[7, 1, 12, 13, 9]
[13, 1, 8, 3, 6]
[6, 8, 7, 3, 4]
[12, 14, 4, 1, 7]
[11, 10, 6, 8, 5]
[12, 13, 5, 1, 11]
[2, 13, 6, 1, 12]
[7, 3, 5, 14, 2]
[0, 12, 11, 14, 5]
[9, 13, 8, 4, 10]
[4, 8, 5, 10, 11]
[7, 12, 13, 11, 4]
[7, 13, 6, 11, 10]
[10, 1, 7, 6, 11]
[11, 5, 6, 7, 1]
[6, 0, 10, 3, 14]
[5, 3, 10, 11, 14]
[8, 10, 9, 13, 5]
[11, 3, 7, 14, 5]
[5, 1, 9, 11, 7]
[5, 0, 12, 3, 4]
[5, 10, 0, 11, 12]
[2, 13, 6, 11, 9]
[13, 2, 10, 0, 12]
[13, 6, 4, 14, 8]
[2, 5, 4, 11, 0]
