P1,P2,...,Pn
[11, 0, 7, 4]
[11, 6, 12, 4]
[5, 7, 9, 0]
[6, 11, 9, 13]
[8, 4, 5, 7]
[4, 12, 0, 3]
[4, 11, 2, 7]
[13, 0, 7, 3]
[10, 1, 8, 2]
[12, 1, 8, 3]
[8, 13, 7, 1]
[10, 12, 11, 7]
[8, 2, 13, 12]
[9, 12, 2, 6]
[9, 1, 10, 0]
[11, 4, 7, 5]
[5, 10, 4, 1]
[11, 13, 2, 5]
[11, 13, 5, 8]
[13, 4, 0, 5]
[12, 1, 10, 13]
[11, 0, 3, 9]
[11, 4, 12, 13]
[14, 10, 5, 12]
[3, 8, 5, 11]
[6, 1, 0, 2]
[13, 8, 12, 3]
[12, 6, 11, 0]
[2, 3, 8, 9]
[9, 7, 13, 1]
[6, 10, 2, 8]
[0, 11, 9, 7]
[5, 2, 4, 11]
[12, 3, 7, 13]
[0, 5, 10, 8]
[9, 2, 8, 1]
[2, 10, 9, 14]
[0, 3, 13, 10]
[11, 4, 1, 13]
[1, 4, 5, 10]
[13, 14, 11, 5]
[4, 11, 14, 3]
[10, 5, 4, 6]
[0, 4, 12, 3]
[10, 14, 7, 4]
[0, 12, 8, 13]
[10, 14, 5, 2]
[14, 2, 12, 8]
[5, 7, 3, 6]
[10, 3, 11, 0]
[9, 0, 8, 6]
[14, 10, 6, 12]
[8, 12, 0, 2]
[3, 9, 2, 14]
[12, 4, 11, 9]
[9, 11, 4, 10]
[5, 13, 6, 1]
[1, 2, 10, 3]
[14, 8, 9, 6]
[7, 9, 11, 4]
[7, 12, 0, 8]
[1, 10, 3, 12]
[0, 1, 11, 13]
[0, 3, 13, 8]
[0, 7, 4, 8]
[2, 5, 4, 14]
[0, 4, 1, 8]
[10, 5, 12, 0]
[2, 9, 1, 4]
[9, 12, 10, 13]
[14, 11, 5, 2]
[5, 3, 2, 13]
[2, 10, 0, 8]
[1, 8, 10, 2]
[2, 14, 1, 13]
[2, 9, 3, 7]
[2, 13, 7, 14]
[2, 14, 6, 11]
[7, 4, 12, 8]
[13, 6, 10, 7]
[4, 11, 0, 14]
[10, 1, 8, 2]
[2, 11, 5, 14]
[2, 1, 3, 13]
[11, 9, 6, 10]
[2, 10, 3, 6]
[3, 10, 1, 4]
[9, 1, 4, 11]
[2, 8, 1, 6]
[0, 1, 9, 6]
[2, 12, 9, 8]
[10, 6, 8, 12]
[2, 12, 1, 14]
[14, 7, 9, 2]
[14, 5, 11, 2]
[11, 14, 8, 13]
[8, 13, 11, 10]
[6, 10, 4, 7]
[7, 4, 2, 6]
[13, 2, 8, 1]
[8, 5, 11, 3]
[12, 7, 4, 9]
[10, 14, 6, 5]
[10, 9, 8, 13]
[13, 10, 2, 14]
[1, 10, 5, 9]
[2, 11, 10, 0]
[13, 10, 8, 9]
[3, 10, 4, 1]
[13, 1, 0, 12]
[8, 0, 9, 1]
[13, 14, 0, 12]
[14, 7, 1, 6]
[8, 1, 11, 5]
[13, 6, 4, 9]
[4, 3, 6, 7]
[13, 11, 9, 2]
[12, 3, 1, 10]
[0, 1, 3, 14]
[11, 4, 13, 14]
[2, 11, 9, 13]
[1, 0, 12, 4]
[4, 9, 12, 6]
[4, 0, 9, 2]
[1, 3, 6, 0]
[9, 11, 4, 10]
[12, 2, 7, 11]
[14, 10, 6, 5]
[5, 0, 13, 8]
[4, 9, 13, 12]
[9, 0, 8, 4]
[3, 0, 8, 2]
[12, 4, 3, 8]
[11, 3, 1, 2]
[12, 11, 13, 10]
[10, 9, 14, 7]
[12, 6, 7, 3]
[13, 9, 7, 14]
[11, 2, 14, 0]
[14, 12, 7, 3]
[8, 7, 9, 11]
[0, 12, 11, 7]
[8, 7, 4, 10]
[11, 10, 5, 2]
[4, 6, 13, 8]
[5, 4, 3, 9]
[14, 3, 11, 6]
[11, 1, 8, 0]
[4, 6, 14, 1]
[13, 5, 3, 4]
[5, 13, 14, 1]
[11, 12, 8, 6]
[4, 14, 8, 9]
[13, 0, 7, 12]
[12, 11, 5, 9]
[5, 8, 3, 10]
