P1,P2,...,Pn
[9, 3, 11, 12]
[2, 5, 0, 9]
[6, 11, 9, 3]
[3, 13, 2, 1]
[0, 12, 4, 14]
[7, 13, 11, 0]
[9, 6, 11, 8]
[14, 7, 10, 1]
[7, 13, 11, 2]
[5, 11, 12, 9]
[12, 13, 9, 8]
[0, 13, 7, 12]
[3, 5, 11, 8]
[9, 7, 13, 4]
[8, 4, 7, 11]
[8, 14, 3, 2]
[1, 4, 9, 11]
[2, 13, 1, 5]
[9, 3, 11, 4]
[10, 2, 11, 3]
[6, 1, 5, 8]
[9, 8, 12, 1]
[1, 11, 0, 14]
[10, 7, 2, 0]
[7, 8, 12, 13]
[4, 10, 1, 0]
[4, 10, 5, 11]
[7, 4, 8, 13]
[11, 6, 4, 13]
[4, 6, 14, 0]
[4, 2, 13, 9]
[11, 3, 14, 2]
[3, 8, 12, 9]
[5, 13, 10, 0]
[2, 3, 11, 9]
[0, 11, 5, 12]
[14, 6, 10, 8]
[13, 6, 4, 12]
[13, 6, 4, 12]
[14, 11, 6, 5]
[5, 0, 14, 9]
[7, 0, 5, 3]
[10, 14, 9, 7]
[9, 13, 11, 8]
[13, 0, 2, 11]
[8, 10, 1, 5]
[1, 2, 6, 5]
[13, 8, 12, 3]
[5, 11, 6, 12]
[5, 9, 11, 13]
[10, 9, 12, 5]
[7, 4, 5, 2]
[14, 9, 7, 11]
[9, 2, 0, 14]
[3, 5, 2, 8]
[1, 6, 5, 11]
[12, 3, 11, 10]
[11, 14, 4, 1]
[10, 6, 12, 3]
[2, 7, 5, 11]
[9, 8, 4, 11]
[4, 1, 11, 3]
[13, 0, 6, 4]
[0, 8, 12, 2]
[6, 8, 10, 0]
[8, 0, 1, 12]
[1, 11, 5, 13]
[2, 9, 7, 8]
[3, 13, 11, 0]
[12, 14, 1, 5]
[0, 9, 7, 3]
[5, 12, 10, 7]
[11, 14, 8, 12]
[4, 9, 5, 3]
[6, 14, 11, 4]
[6, 7, 14, 4]
[2, 11, 0, 3]
[1, 14, 6, 12]
[5, 4, 9, 14]
[11, 9, 1, 3]
[6, 14, 9, 4]
[3, 12, 4, 14]
[1, 9, 8, 7]
[13, 1, 12, 11]
[12, 14, 8, 11]
[9, 4, 12, 11]
[9, 11, 5, 4]
[14, 9, 12, 8]
[7, 5, 14, 0]
[0, 9, 11, 10]
[3, 9, 14, 12]
[2, 5, 3, 6]
[3, 8, 13, 4]
[2, 8, 7, 13]
[9, 7, 10, 8]
[7, 8, 1, 11]
[14, 6, 0, 12]
[6, 2, 13, 7]
[6, 4, 8, 1]
[4, 13, 3, 5]
[0, 13, 4, 6]
[1, 5, 7, 3]
[0, 14, 2, 8]
[4, 7, 10, 11]
[1, 4, 3, 13]
[2, 0, 12, 8]
[6, 3, 8, 1]
[2, 4, 7, 9]
[1, 2, 4, 6]
[1, 11, 10, 9]
[13, 5, 2, 11]
[7, 6, 12, 0]
[3, 10, 2, 1]
[0, 3, 10, 4]
[9, 8, 12, 1]
[0, 11, 2, 10]
[8, 6, 9, 11]
[6, 12, 14, 9]
[1, 9, 4, 3]
[3, 0, 7, 2]
[6, 10, 0, 13]
[13, 4, 7, 3]
[13, 5, 10, 3]
[14, 1, 10, 8]
[10, 3, 8, 2]
[6, 7, 2, 13]
[11, 4, 2, 10]
[13, 12, 4, 9]
[0, 8, 3, 11]
[10, 7, 6, 8]
[2, 10, 9, 8]
[6, 0, 2, 9]
[13, 4, 6, 1]
[5, 9, 1, 7]
[8, 12, 9, 10]
[9, 2, 1, 14]
[6, 13, 0, 5]
[7, 13, 1, 12]
[4, 2, 12, 10]
[2, 10, 7, 0]
[0, 3, 11, 13]
[8, 9, 4, 12]
[14, 11, 13, 5]
[11, 0, 3, 2]
[12, 0, 7, 4]
[8, 13, 6, 2]
[8, 10, 5, 12]
[12, 9, 10, 3]
[6, 9, 0, 11]
[2, 12, 0, 10]
[10, 7, 8, 6]
[8, 13, 2, 3]
[10, 8, 9, 11]
[3, 2, 14, 8]
[8, 0, 2, 12]
[14, 10, 13, 12]
[4, 10, 3, 1]
[12, 3, 5, 0]
[2, 0, 10, 11]
[5, 6, 0, 2]
[1, 6, 12, 2]
[5, 7, 3, 11]
[1, 11, 9, 5]
[3, 12, 0, 13]
[8, 6, 5, 3]
[13, 11, 1, 6]
[8, 3, 0, 1]
[11, 5, 9, 12]
[6, 5, 12, 1]
[6, 7, 8, 3]
[14, 13, 3, 6]
[2, 7, 10, 6]
[9, 5, 13, 10]
[6, 5, 10, 13]
[0, 11, 5, 8]
[6, 5, 4, 12]
[9, 8, 4, 6]
[12, 6, 0, 9]
[7, 0, 10, 11]
[9, 1, 7, 14]
[13, 0, 11, 12]
[1, 6, 4, 7]
[11, 9, 14, 3]
[8, 11, 0, 1]
[0, 9, 10, 3]
[2, 5, 3, 10]
[0, 13, 9, 12]
[7, 8, 9, 12]
[3, 9, 5, 4]
[9, 12, 7, 10]
[13, 3, 12, 10]
[2, 13, 9, 6]
[12, 13, 3, 5]
[5, 9, 14, 6]
[5, 12, 8, 3]
[14, 5, 11, 9]
[5, 10, 9, 11]
[8, 12, 4, 5]
[12, 9, 0, 1]
[0, 10, 14, 12]
[5, 7, 13, 11]
[12, 1, 10, 7]
[3, 2, 1, 12]
[8, 7, 6, 9]
[2, 3, 6, 7]
[10, 11, 12, 13]
[14, 7, 13, 0]
[1, 10, 3, 8]
[7, 13, 2, 12]
[7, 10, 8, 5]
[7, 6, 9, 0]
[0, 9, 11, 6]
[9, 2, 14, 6]
[2, 4, 10, 1]
[7, 0, 4, 11]
[14, 5, 10, 11]
[4, 5, 0, 7]
[2, 3, 9, 14]
[4, 5, 6, 13]
[12, 7, 11, 4]
[9, 5, 13, 8]
[12, 13, 7, 4]
[7, 13, 14, 11]
[8, 3, 4, 7]
[1, 4, 5, 0]
[4, 6, 1, 8]
[11, 10, 7, 13]
[0, 2, 5, 12]
[8, 7, 12, 13]
[14, 12, 9, 1]
[8, 9, 12, 3]
[12, 11, 2, 7]
[13, 11, 14, 5]
[12, 14, 5, 11]
[14, 10, 8, 6]
[1, 10, 0, 4]
[10, 8, 13, 2]
[9, 6, 0, 10]
[11, 5, 9, 8]
[2, 10, 1, 7]
[0, 12, 10, 8]
[11, 7, 5, 14]
[8, 0, 11, 13]
[3, 8, 7, 13]
[0, 6, 9, 14]
[6, 5, 12, 13]
[4, 8, 3, 11]
[1, 7, 9, 3]
[9, 3, 2, 1]
[12, 0, 5, 13]
[9, 3, 6, 2]
[13, 14, 10, 12]
[10, 6, 3, 13]
[4, 3, 13, 8]
[13, 3, 12, 11]
[13, 0, 11, 9]
[13, 10, 1, 12]
[5, 2, 9, 12]
[5, 2, 0, 1]
[2, 8, 1, 7]
[14, 2, 9, 7]
[4, 8, 0, 14]
[1, 4, 3, 8]
[9, 8, 12, 5]
[0, 8, 3, 13]
[12, 3, 0, 4]
[10, 9, 13, 11]
[5, 8, 12, 13]
[12, 7, 0, 3]
[9, 2, 10, 1]
[2, 8, 0, 7]
[3, 7, 0, 1]
[13, 2, 7, 3]
[13, 1, 10, 3]
[2, 5, 4, 8]
[7, 2, 12, 10]
[11, 5, 0, 8]
[3, 9, 14, 4]
[5, 6, 3, 0]
[8, 0, 1, 10]
[3, 9, 0, 12]
[4, 10, 13, 12]
[8, 13, 14, 9]
[3, 8, 1, 7]
[8, 10, 9, 12]
[4, 8, 10, 5]
[0, 2, 9, 5]
[11, 13, 12, 4]
[4, 0, 10, 13]
[7, 2, 5, 13]
[8, 6, 9, 13]
[12, 13, 7, 2]
[6, 8, 9, 4]
[12, 7, 4, 6]
[6, 10, 14, 12]
[2, 9, 12, 1]
[2, 13, 3, 11]
[14, 10, 5, 4]
[14, 7, 2, 9]
[10, 2, 9, 3]
[10, 8, 4, 3]
[5, 12, 14, 2]
[3, 2, 4, 9]
[13, 11, 7, 0]
[4, 0, 6, 9]
[0, 4, 11, 13]
[1, 4, 6, 3]
[1, 13, 12, 7]
[6, 3, 14, 10]
[1, 13, 5, 6]
[7, 13, 2, 1]
[14, 6, 7, 11]
[9, 11, 10, 12]
[1, 2, 12, 7]
[13, 8, 10, 9]
