P1,P2,...,Pn
[14, 2, 11, 1]
[9, 1, 3, 13]
[0, 2, 1, 13]
[10, 11, 4, 8]
[1, 6, 7, 5]
[9, 4, 1, 8]
[5, 14, 0, 6]
[5, 12, 2, 11]
[2, 5, 6, 7]
[0, 12, 6, 14]
[3, 13, 0, 14]
[9, 6, 14, 11]
[0, 11, 14, 5]
[12, 4, 5, 2]
[9, 8, 11, 3]
[6, 9, 3, 4]
[8, 10, 1, 2]
[1, 0, 7, 2]
[0, 3, 7, 6]
[2, 8, 9, 13]
[13, 4, 7, 0]
[6, 5, 3, 7]
[10, 4, 13, 5]
[14, 13, 2, 12]
[4, 14, 2, 9]
[11, 13, 3, 6]
[9, 14, 5, 4]
[1, 8, 6, 7]
[1, 5, 6, 12]
[0, 3, 2, 13]
[5, 10, 12, 1]
[11, 13, 5, 14]
[1, 9, 4, 3]
[6, 9, 12, 3]
[11, 5, 0, 10]
[9, 12, 14, 3]
[4, 1, 10, 0]
[12, 4, 8, 11]
[8, 5, 12, 14]
[5, 1, 13, 8]
[12, 10, 3, 5]
[11, 10, 14, 12]
[8, 13, 5, 9]
[10, 0, 12, 4]
[3, 8, 4, 6]
[0, 12, 4, 14]
[13, 2, 0, 6]
[9, 7, 3, 12]
[8, 2, 13, 9]
[9, 5, 11, 10]
[11, 0, 13, 12]
[0, 11, 4, 2]
[2, 0, 8, 11]
[10, 8, 9, 14]
[6, 4, 11, 7]
[2, 14, 6, 4]
[1, 6, 0, 12]
[7, 11, 1, 6]
[6, 7, 13, 4]
[7, 6, 9, 13]
[0, 5, 13, 11]
[2, 10, 14, 7]
[3, 0, 2, 8]
[3, 8, 0, 7]
[8, 1, 6, 5]
[13, 2, 5, 3]
[4, 7, 14, 13]
[5, 4, 14, 2]
[4, 12, 7, 1]
[10, 1, 7, 2]
[12, 9, 11, 5]
[0, 8, 11, 14]
[6, 10, 1, 8]
[7, 2, 14, 0]
[1, 6, 7, 0]
[2, 3, 5, 7]
[14, 4, 9, 12]
[9, 11, 3, 10]
[6, 3, 5, 11]
[10, 7, 3, 13]
[10, 14, 7, 1]
[13, 10, 3, 9]
[7, 11, 10, 3]
[6, 2, 4, 9]
[7, 1, 6, 13]
[4, 7, 6, 3]
[2, 8, 4, 9]
[5, 0, 14, 3]
[14, 1, 3, 4]
[8, 6, 4, 12]
[10, 0, 1, 12]
[6, 8, 11, 3]
[13, 14, 6, 7]
[1, 8, 11, 9]
[11, 13, 10, 6]
[10, 0, 1, 9]
[0, 13, 8, 1]
[12, 8, 3, 14]
[4, 2, 0, 11]
[6, 7, 13, 1]
[3, 6, 12, 10]
[7, 1, 2, 3]
[7, 1, 12, 14]
[8, 10, 4, 14]
[1, 5, 0, 11]
[0, 10, 7, 3]
[10, 6, 13, 9]
[7, 6, 14, 0]
[10, 9, 13, 6]
[4, 11, 10, 8]
[6, 10, 11, 13]
[10, 12, 11, 5]
[6, 8, 10, 14]
[1, 5, 13, 2]
[9, 14, 0, 4]
[1, 9, 12, 0]
[11, 10, 12, 9]
[7, 2, 4, 14]
[1, 2, 0, 12]
[10, 14, 9, 12]
[1, 14, 8, 12]
[4, 3, 11, 13]
[12, 4, 3, 13]
[9, 13, 3, 0]
[1, 9, 5, 0]
[10, 14, 6, 1]
[8, 7, 13, 3]
[3, 10, 0, 5]
[0, 10, 1, 13]
[1, 14, 3, 6]
[11, 1, 14, 0]
[3, 13, 4, 10]
[1, 7, 13, 14]
[13, 14, 6, 8]
[11, 3, 13, 12]
[10, 2, 13, 1]
[11, 6, 8, 5]
[6, 14, 10, 0]
[7, 12, 11, 3]
[8, 7, 11, 12]
[10, 2, 6, 4]
[10, 5, 9, 3]
[2, 14, 4, 8]
[11, 8, 9, 10]
[1, 4, 8, 0]
[8, 1, 4, 7]
[13, 10, 7, 6]
[8, 4, 10, 12]
[4, 12, 14, 9]
[11, 5, 6, 9]
[5, 0, 10, 7]
[1, 10, 8, 6]
[13, 10, 7, 1]
[10, 0, 12, 14]
[0, 4, 5, 8]
[0, 2, 4, 10]
[12, 3, 2, 0]
[3, 4, 6, 1]
[8, 5, 12, 9]
[11, 6, 13, 5]
[3, 12, 10, 0]
[2, 7, 10, 6]
[10, 1, 2, 5]
[5, 8, 13, 7]
[4, 2, 1, 10]
[6, 10, 5, 14]
[2, 9, 4, 8]
[1, 0, 12, 14]
[13, 9, 6, 5]
[12, 5, 9, 13]
[0, 7, 10, 9]
[1, 6, 13, 11]
[13, 5, 2, 3]
[9, 8, 12, 2]
[1, 6, 4, 10]
[5, 1, 11, 9]
[14, 12, 4, 10]
[13, 9, 2, 1]
[3, 5, 0, 13]
[3, 10, 9, 0]
[8, 0, 14, 10]
[6, 3, 4, 7]
[3, 7, 12, 10]
[9, 4, 14, 2]
[5, 14, 10, 2]
[14, 4, 9, 3]
[1, 6, 4, 11]
[0, 13, 2, 10]
[10, 8, 3, 9]
[4, 8, 2, 10]
[6, 8, 14, 5]
[9, 11, 13, 6]
[2, 11, 3, 6]
[2, 11, 0, 10]
[7, 9, 10, 13]
[1, 4, 6, 2]
[14, 0, 7, 10]
[14, 9, 1, 3]
[7, 6, 8, 12]
[11, 9, 8, 13]
[13, 8, 3, 14]
[1, 9, 11, 7]
[4, 14, 12, 6]
[14, 10, 3, 7]
[13, 9, 0, 14]
[6, 3, 11, 1]
[9, 13, 3, 7]
[13, 3, 1, 6]
[5, 7, 0, 3]
[9, 8, 2, 0]
[6, 0, 1, 2]
[11, 7, 10, 9]
[9, 5, 7, 14]
[3, 1, 11, 8]
[5, 13, 8, 9]
[3, 6, 1, 2]
[8, 14, 0, 11]
[1, 2, 9, 13]
[11, 4, 0, 5]
[8, 2, 7, 12]
[13, 8, 3, 12]
[6, 10, 12, 1]
[6, 2, 7, 9]
[9, 6, 14, 10]
[2, 11, 7, 4]
[0, 9, 5, 2]
[11, 4, 5, 13]
[9, 4, 5, 2]
[10, 5, 4, 11]
[11, 2, 13, 9]
[7, 11, 14, 10]
[2, 12, 0, 11]
[6, 13, 12, 10]
[9, 2, 12, 6]
[6, 2, 14, 7]
[14, 10, 7, 5]
[0, 1, 3, 2]
[2, 7, 8, 12]
[2, 0, 12, 1]
[14, 12, 6, 5]
[10, 12, 1, 0]
[5, 6, 11, 14]
[8, 9, 6, 3]
[2, 5, 1, 11]
[10, 11, 6, 3]
[6, 2, 11, 1]
[8, 7, 4, 12]
[10, 4, 7, 2]
[11, 1, 6, 7]
[9, 1, 7, 5]
[2, 7, 12, 4]
[5, 2, 13, 0]
[0, 6, 5, 11]
[14, 8, 2, 12]
[7, 2, 8, 3]
[3, 13, 4, 11]
