P1,P2,...,Pn
[6, 2, 0, 11]
[13, 9, 8, 0]
[9, 7, 8, 6]
[3, 7, 6, 11]
[2, 5, 6, 7]
[10, 12, 4, 0]
[12, 1, 7, 4]
[10, 14, 0, 2]
[3, 14, 6, 2]
[14, 2, 13, 5]
[6, 1, 13, 4]
[12, 6, 7, 3]
[3, 4, 13, 12]
[0, 4, 10, 7]
[12, 9, 3, 8]
[9, 2, 8, 3]
[10, 2, 4, 9]
[14, 3, 4, 2]
[14, 9, 11, 4]
[1, 5, 6, 4]
[10, 5, 12, 2]
[8, 7, 1, 13]
[0, 11, 13, 6]
[6, 10, 0, 5]
[8, 7, 6, 0]
[12, 0, 7, 1]
[9, 4, 12, 5]
[3, 6, 12, 2]
[14, 13, 2, 6]
[6, 11, 10, 12]
[10, 12, 7, 8]
[2, 1, 4, 7]
[6, 9, 7, 2]
[11, 5, 0, 2]
[2, 11, 9, 4]
[12, 7, 4, 10]
[13, 1, 0, 5]
[10, 13, 2, 7]
[8, 6, 7, 12]
[8, 11, 0, 7]
[5, 1, 8, 10]
[7, 10, 13, 2]
[11, 13, 8, 9]
[10, 6, 4, 12]
[14, 7, 2, 13]
[6, 9, 7, 13]
[14, 3, 13, 10]
[1, 4, 11, 8]
[6, 9, 1, 0]
[4, 9, 10, 6]
[7, 2, 10, 13]
[12, 1, 8, 0]
[13, 0, 4, 9]
[9, 13, 1, 7]
[8, 0, 11, 2]
[10, 12, 7, 4]
[4, 0, 2, 3]
[7, 11, 9, 5]
[11, 7, 13, 4]
[4, 14, 3, 2]
[7, 4, 5, 14]
[12, 3, 8, 13]
[13, 2, 3, 8]
[10, 7, 14, 0]
[11, 14, 6, 4]
[3, 10, 7, 5]
[12, 0, 14, 6]
[13, 0, 4, 3]
[7, 5, 13, 6]
[5, 4, 10, 12]
[4, 7, 5, 6]
[10, 5, 6, 9]
[1, 13, 8, 4]
[1, 7, 11, 10]
[8, 1, 10, 12]
[1, 12, 7, 3]
[0, 9, 13, 1]
[11, 10, 14, 8]
[7, 11, 9, 5]
[4, 0, 13, 1]
[2, 4, 9, 13]
[14, 4, 13, 3]
[5, 9, 0, 14]
[6, 13, 1, 5]
[13, 14, 6, 8]
[1, 4, 3, 14]
[11, 14, 12, 7]
[14, 5, 2, 8]
[5, 3, 14, 9]
[6, 11, 1, 7]
[8, 3, 11, 9]
[5, 6, 7, 1]
[3, 9, 4, 6]
[6, 0, 7, 8]
[1, 13, 11, 4]
[10, 11, 3, 6]
[10, 2, 9, 7]
[3, 10, 7, 5]
[10, 13, 5, 1]
[7, 3, 9, 6]
[10, 11, 13, 5]
[8, 3, 14, 4]
[7, 12, 10, 8]
[6, 4, 2, 5]
[7, 9, 12, 13]
[14, 7, 13, 5]
[10, 0, 9, 14]
[11, 3, 14, 0]
[0, 14, 1, 4]
[4, 0, 3, 7]
[9, 8, 2, 4]
[14, 8, 7, 1]
[4, 5, 9, 6]
[12, 8, 5, 3]
[14, 1, 3, 9]
[6, 1, 8, 2]
[12, 4, 13, 8]
[8, 7, 2, 11]
[11, 3, 8, 14]
[0, 8, 11, 6]
[9, 3, 4, 13]
[2, 10, 1, 3]
[10, 3, 5, 7]
[14, 4, 12, 0]
[4, 8, 10, 9]
[14, 11, 4, 6]
[1, 10, 6, 3]
[13, 3, 14, 5]
[7, 10, 11, 5]
[11, 13, 2, 0]
[13, 11, 14, 7]
[9, 4, 3, 11]
[1, 5, 12, 8]
[12, 9, 6, 2]
[5, 11, 7, 8]
[1, 10, 13, 0]
[4, 3, 14, 12]
[5, 10, 11, 0]
[3, 0, 7, 12]
[11, 4, 8, 7]
[5, 11, 1, 6]
[2, 11, 12, 5]
[0, 4, 9, 8]
[0, 14, 3, 13]
[0, 12, 2, 3]
[11, 5, 14, 13]
[0, 13, 7, 11]
[8, 13, 14, 3]
[2, 6, 10, 7]
[11, 2, 12, 13]
[11, 13, 10, 12]
[13, 4, 12, 7]
[12, 5, 1, 13]
[5, 8, 11, 3]
[6, 14, 2, 4]
[2, 14, 13, 1]
[2, 12, 0, 7]
[4, 7, 10, 3]
[10, 0, 7, 3]
[5, 8, 11, 7]
[6, 11, 13, 0]
[5, 1, 9, 0]
[11, 6, 10, 5]
[8, 0, 10, 12]
[9, 12, 2, 5]
[14, 11, 4, 7]
[7, 14, 10, 4]
[3, 13, 12, 10]
[11, 7, 14, 8]
[1, 5, 0, 14]
[0, 12, 5, 6]
[4, 10, 3, 11]
[9, 3, 6, 2]
[5, 8, 4, 6]
[7, 12, 13, 6]
[7, 14, 6, 0]
[2, 5, 11, 7]
[7, 1, 12, 13]
[3, 0, 14, 12]
[3, 5, 9, 12]
[14, 11, 12, 5]
[12, 7, 11, 4]
[7, 12, 5, 8]
[12, 10, 9, 6]
[14, 0, 3, 4]
[2, 4, 10, 5]
[13, 7, 3, 4]
[4, 0, 2, 8]
[13, 11, 3, 6]
[9, 8, 0, 11]
[9, 12, 10, 1]
[6, 12, 3, 9]
[2, 3, 13, 7]
[14, 12, 11, 3]
[11, 1, 9, 13]
[9, 6, 4, 2]
[14, 9, 1, 0]
[7, 5, 1, 2]
[1, 5, 7, 3]
[5, 14, 1, 12]
[5, 7, 12, 1]
[1, 8, 11, 14]
[12, 7, 0, 10]
[0, 2, 3, 7]
[1, 13, 14, 3]
[8, 12, 11, 1]
[3, 14, 0, 7]
[10, 5, 8, 2]
[12, 1, 5, 9]
[0, 6, 8, 4]
[3, 6, 5, 8]
[8, 4, 11, 0]
[10, 4, 3, 9]
[11, 9, 8, 14]
[4, 10, 6, 1]
[11, 8, 9, 12]
[8, 12, 14, 2]
[14, 12, 9, 1]
[14, 8, 4, 9]
[10, 3, 7, 13]
[13, 4, 8, 2]
[3, 6, 7, 4]
[14, 10, 9, 5]
[14, 13, 1, 10]
[13, 5, 0, 6]
[5, 4, 11, 2]
[1, 5, 13, 4]
[14, 8, 1, 4]
[8, 11, 10, 4]
[12, 8, 14, 6]
[7, 14, 2, 1]
[2, 10, 11, 6]
[2, 0, 9, 8]
[0, 7, 1, 14]
[6, 12, 7, 14]
[12, 0, 4, 11]
[7, 13, 5, 12]
