P1,P2,...,Pn
[3, 0, 11, 13]
[14, 0, 9, 5]
[7, 6, 8, 12]
[13, 5, 1, 14]
[14, 0, 8, 3]
[1, 0, 2, 11]
[5, 1, 6, 0]
[5, 8, 6, 9]
[11, 2, 0, 3]
[9, 3, 14, 6]
[13, 2, 0, 5]
[5, 8, 14, 6]
[11, 3, 8, 0]
[14, 6, 2, 11]
[4, 9, 0, 11]
[2, 10, 13, 0]
[8, 2, 14, 4]
[6, 8, 10, 2]
[7, 10, 9, 11]
[2, 6, 12, 1]
[10, 4, 7, 0]
[1, 2, 11, 7]
[3, 14, 5, 0]
[9, 12, 14, 3]
[3, 13, 6, 4]
[6, 7, 12, 5]
[12, 11, 9, 7]
[9, 3, 14, 2]
[13, 10, 5, 2]
[14, 12, 13, 8]
[6, 2, 8, 12]
[8, 5, 7, 4]
[9, 13, 1, 7]
[12, 14, 4, 5]
[5, 2, 1, 4]
[0, 12, 14, 8]
[10, 1, 14, 12]
[9, 1, 12, 0]
[4, 13, 9, 0]
[9, 6, 2, 0]
[12, 5, 2, 0]
[1, 7, 3, 11]
[10, 14, 0, 9]
[8, 10, 12, 11]
[4, 11, 2, 13]
[11, 7, 9, 13]
[4, 10, 13, 1]
[8, 3, 6, 10]
[0, 7, 10, 13]
[7, 10, 4, 5]
[4, 13, 1, 7]
[10, 8, 1, 6]
[0, 12, 9, 4]
[10, 13, 9, 7]
[14, 4, 6, 8]
[3, 6, 1, 13]
[5, 2, 14, 3]
[7, 10, 9, 1]
[12, 6, 13, 7]
[14, 9, 4, 13]
[9, 8, 3, 5]
[9, 12, 14, 4]
[4, 9, 8, 12]
[0, 12, 4, 9]
[7, 4, 3, 2]
[7, 12, 8, 13]
[13, 10, 1, 6]
[7, 9, 1, 14]
[14, 13, 10, 9]
[12, 6, 0, 8]
[3, 9, 10, 8]
[1, 13, 10, 6]
[10, 7, 8, 5]
[10, 12, 5, 6]
[0, 9, 3, 11]
[6, 1, 4, 0]
[4, 3, 6, 2]
[4, 3, 1, 14]
[0, 14, 8, 7]
[0, 13, 4, 8]
