P1,P2,...,Pn
[6, 1, 7, 13, 3]
[0, 7, 4, 10, 9]
[2, 4, 3, 6, 9]
[0, 2, 6, 10, 13]
[6, 7, 5, 12, 13]
[1, 0, 4, 2, 12]
[12, 2, 14, 8, 1]
[9, 0, 2, 13, 5]
[11, 7, 10, 6, 3]
[12, 11, 14, 0, 13]
[11, 2, 4, 9, 7]
[13, 11, 6, 2, 0]
[10, 4, 12, 1, 14]
[0, 2, 10, 6, 7]
[3, 6, 0, 8, 2]
[1, 6, 2, 8, 7]
[5, 6, 0, 1, 3]
[6, 11, 3, 0, 1]
[14, 3, 2, 5, 4]
[9, 14, 10, 8, 2]
[9, 2, 4, 3, 1]
[14, 13, 9, 4, 5]
[0, 5, 1, 10, 8]
[2, 12, 6, 7, 5]
[0, 6, 9, 5, 7]
[3, 9, 0, 4, 10]
[1, 10, 9, 8, 6]
[1, 6, 2, 12, 13]
[11, 0, 3, 4, 5]
[9, 2, 12, 14, 5]
[2, 3, 5, 13, 9]
[5, 12, 2, 14, 3]
[8, 4, 1, 5, 3]
[6, 2, 5, 0, 8]
[6, 1, 11, 9, 2]
[10, 9, 6, 0, 2]
[7, 5, 13, 10, 12]
[0, 5, 12, 7, 11]
[3, 13, 11, 1, 14]
[1, 2, 4, 6, 12]
[1, 7, 13, 0, 3]
[1, 5, 2, 14, 12]
[5, 8, 12, 1, 14]
[10, 3, 13, 6, 11]
[6, 0, 2, 3, 8]
[4, 1, 11, 0, 12]
[11, 14, 13, 12, 10]
[14, 11, 6, 8, 4]
[13, 5, 8, 1, 12]
[9, 1, 6, 5, 14]
[13, 9, 10, 11, 5]
[1, 2, 6, 4, 7]
[6, 10, 5, 7, 11]
[3, 6, 2, 14, 9]
[0, 12, 10, 11, 7]
[9, 5, 0, 11, 12]
[7, 0, 10, 8, 6]
[8, 5, 14, 12, 2]
[5, 1, 6, 13, 7]
[9, 0, 11, 2, 3]
[10, 0, 9, 5, 2]
[12, 6, 13, 5, 10]
