P1,P2,...,Pn
[12, 6, 3, 7, 2]
[11, 13, 3, 14, 9]
[12, 0, 1, 6, 2]
[0, 6, 4, 1, 5]
[6, 11, 5, 14, 10]
[14, 9, 12, 8, 6]
[10, 8, 0, 11, 13]
[5, 13, 12, 3, 1]
[6, 11, 3, 7, 10]
[6, 4, 0, 5, 12]
[4, 5, 12, 14, 9]
[1, 5, 10, 6, 7]
[3, 5, 9, 6, 14]
[14, 4, 8, 13, 0]
[7, 13, 11, 5, 4]
[0, 2, 13, 7, 1]
[7, 9, 6, 11, 0]
[12, 6, 14, 11, 2]
[9, 3, 12, 4, 14]
[11, 12, 13, 4, 3]
[0, 1, 4, 10, 3]
[5, 7, 0, 13, 14]
[12, 5, 8, 13, 1]
[12, 1, 3, 2, 6]
[13, 4, 6, 7, 14]
[7, 10, 3, 5, 11]
[3, 0, 2, 10, 1]
[4, 1, 0, 6, 7]
[10, 2, 1, 0, 4]
[1, 0, 4, 14, 2]
[11, 6, 0, 2, 3]
[11, 5, 13, 9, 3]
[1, 7, 13, 11, 5]
[2, 10, 9, 3, 7]
[4, 3, 11, 12, 1]
[5, 4, 2, 1, 12]
[7, 10, 14, 1, 2]
[5, 9, 2, 6, 11]
[4, 12, 11, 8, 13]
[3, 12, 11, 7, 6]
[10, 0, 7, 13, 4]
[6, 12, 4, 7, 5]
[4, 2, 9, 8, 13]
[13, 1, 14, 3, 12]
[0, 7, 9, 10, 5]
[7, 5, 10, 11, 13]
[11, 1, 14, 9, 12]
[10, 2, 0, 3, 7]
[4, 1, 2, 6, 7]
[0, 5, 4, 9, 11]
[9, 4, 7, 1, 2]
[1, 6, 5, 7, 9]
[8, 14, 11, 1, 7]
[14, 2, 3, 10, 7]
[6, 12, 3, 4, 0]
[5, 11, 3, 14, 8]
[6, 8, 5, 7, 1]
[12, 4, 2, 7, 10]
[12, 13, 6, 4, 10]
[3, 2, 7, 5, 12]
[9, 7, 4, 8, 14]
[8, 5, 0, 4, 9]
[12, 14, 4, 6, 5]
[1, 13, 7, 9, 2]
[10, 8, 12, 14, 6]
[5, 3, 2, 0, 6]
[4, 12, 10, 1, 7]
[5, 13, 7, 2, 3]
[1, 13, 5, 8, 10]
[5, 8, 7, 12, 13]
[13, 1, 6, 10, 8]
[1, 11, 10, 2, 4]
[11, 2, 3, 8, 1]
[1, 8, 4, 10, 3]
[2, 3, 11, 14, 5]
[2, 6, 5, 14, 7]
[13, 5, 2, 8, 3]
[9, 7, 8, 2, 3]
[1, 3, 9, 11, 10]
[7, 9, 5, 1, 11]
[3, 9, 14, 12, 13]
[2, 1, 0, 8, 9]
[9, 13, 11, 8, 2]
[11, 4, 9, 3, 13]
[10, 7, 13, 12, 0]
[0, 3, 7, 2, 8]
[9, 1, 2, 7, 0]
[7, 1, 5, 14, 2]
[3, 2, 8, 9, 11]
[4, 11, 0, 12, 7]
[11, 13, 0, 6, 12]
[12, 8, 9, 11, 0]
[11, 6, 2, 8, 9]
[12, 7, 2, 0, 5]
[0, 8, 4, 3, 13]
[7, 1, 5, 9, 0]
[10, 5, 0, 4, 3]
[4, 7, 13, 14, 1]
[14, 1, 11, 2, 9]
[10, 6, 7, 9, 3]
[8, 10, 14, 12, 0]
[1, 10, 6, 3, 9]
[7, 0, 10, 14, 1]
[6, 9, 12, 5, 1]
[0, 4, 3, 11, 13]
[3, 5, 14, 0, 1]
[10, 13, 9, 0, 7]
[6, 9, 2, 0, 12]
[1, 6, 8, 2, 13]
[13, 12, 8, 4, 1]
[3, 9, 6, 1, 7]
[10, 0, 13, 3, 12]
[2, 7, 10, 4, 0]
[11, 3, 7, 5, 2]
[8, 2, 9, 10, 3]
[9, 1, 8, 7, 4]
[5, 0, 6, 10, 14]
[4, 10, 8, 1, 7]
[3, 12, 1, 5, 9]
[12, 2, 13, 10, 9]
[6, 0, 13, 3, 4]
[7, 3, 9, 10, 4]
