P1,P2,...,Pn
[12, 14, 8, 4]
[12, 14, 13, 6]
[8, 3, 0, 11]
[8, 2, 9, 6]
[11, 12, 8, 10]
[1, 14, 10, 5]
[6, 11, 2, 3]
[9, 10, 5, 4]
[3, 1, 5, 2]
[3, 1, 2, 9]
[7, 10, 1, 6]
[0, 2, 14, 12]
[5, 3, 1, 14]
[1, 14, 2, 12]
[9, 12, 5, 0]
[5, 0, 10, 3]
[3, 6, 11, 5]
[0, 9, 13, 12]
[4, 11, 10, 8]
[8, 13, 9, 7]
[3, 5, 13, 1]
[13, 9, 7, 12]
[7, 2, 9, 14]
[9, 13, 10, 12]
[2, 7, 3, 10]
[4, 8, 9, 0]
[4, 3, 8, 2]
[2, 8, 11, 4]
[3, 7, 14, 1]
[11, 8, 4, 12]
[6, 14, 9, 11]
[1, 7, 6, 9]
[10, 12, 2, 11]
[5, 1, 10, 6]
[2, 6, 13, 5]
[12, 11, 9, 3]
[13, 9, 5, 3]
