P1,P2,...,Pn
[12, 13, 14, 1, 9]
[8, 5, 13, 4, 7]
[1, 5, 6, 13, 8]
[13, 5, 8, 7, 14]
[11, 1, 3, 0, 13]
[7, 13, 0, 12, 1]
[7, 8, 6, 9, 12]
[3, 1, 6, 0, 12]
[9, 10, 3, 7, 14]
[4, 5, 7, 8, 0]
[13, 6, 7, 14, 5]
[8, 3, 10, 12, 6]
[5, 13, 0, 8, 3]
[0, 4, 13, 3, 12]
[9, 13, 7, 2, 8]
[4, 11, 1, 5, 10]
[8, 3, 5, 4, 0]
[10, 6, 4, 7, 8]
[3, 9, 14, 10, 8]
[13, 6, 11, 10, 5]
[7, 6, 14, 4, 1]
[4, 6, 12, 14, 1]
[7, 12, 1, 5, 9]
[7, 6, 2, 11, 3]
[6, 14, 8, 7, 2]
[13, 9, 3, 11, 2]
[9, 3, 13, 8, 10]
[14, 5, 0, 8, 7]
[14, 6, 11, 0, 8]
[2, 13, 8, 12, 5]
[5, 9, 0, 6, 11]
[1, 8, 11, 9, 6]
[1, 11, 12, 13, 6]
[4, 8, 2, 5, 0]
[9, 14, 4, 10, 8]
[13, 7, 4, 9, 0]
[13, 8, 10, 9, 11]
[14, 13, 12, 8, 6]
[14, 13, 9, 1, 0]
[8, 1, 7, 9, 10]
[12, 13, 2, 10, 3]
[1, 4, 10, 7, 2]
[0, 11, 14, 3, 8]
[9, 3, 5, 0, 13]
[0, 13, 7, 10, 11]
[4, 14, 12, 3, 9]
[6, 9, 11, 10, 4]
[10, 0, 11, 5, 6]
[7, 14, 13, 1, 0]
[8, 6, 4, 13, 7]
[11, 7, 1, 8, 5]
[13, 9, 6, 3, 12]
[9, 4, 11, 14, 0]
[6, 8, 7, 2, 4]
[2, 14, 8, 9, 13]
[10, 5, 13, 2, 7]
[10, 9, 3, 6, 2]
[12, 9, 1, 13, 6]
[10, 5, 6, 13, 4]
[9, 0, 13, 7, 14]
[9, 12, 11, 6, 2]
[4, 7, 2, 5, 1]
[6, 1, 10, 5, 2]
[4, 8, 7, 14, 3]
[6, 0, 1, 12, 5]
[4, 7, 6, 5, 2]
[8, 1, 3, 10, 0]
[7, 0, 6, 8, 14]
[10, 2, 12, 1, 14]
[7, 0, 12, 13, 11]
