P1,P2,...,Pn
[1, 7, 9, 8]
[2, 12, 11, 9]
[11, 12, 10, 1]
[0, 12, 1, 8]
[8, 5, 10, 0]
[4, 7, 8, 1]
[0, 2, 9, 13]
[10, 3, 4, 12]
[9, 14, 5, 0]
[8, 3, 12, 14]
[4, 3, 2, 7]
[14, 13, 7, 12]
[9, 3, 8, 2]
[5, 9, 12, 11]
[1, 6, 2, 7]
[12, 6, 8, 11]
[7, 4, 10, 0]
[6, 8, 2, 11]
[6, 3, 1, 5]
[13, 11, 3, 9]
[8, 4, 0, 1]
[6, 10, 2, 1]
[6, 4, 5, 8]
[2, 7, 14, 5]
[2, 8, 14, 11]
[13, 1, 5, 8]
[9, 5, 12, 3]
[9, 8, 10, 13]
[2, 12, 1, 6]
[3, 0, 14, 12]
[7, 11, 13, 3]
[1, 12, 9, 3]
[9, 4, 7, 10]
[5, 12, 1, 2]
[13, 6, 4, 1]
[1, 0, 12, 4]
[1, 9, 2, 11]
[12, 6, 11, 4]
[13, 9, 0, 11]
[5, 10, 3, 7]
[5, 1, 3, 12]
[8, 10, 14, 11]
[10, 4, 1, 6]
[3, 1, 12, 14]
[10, 6, 3, 8]
[1, 13, 9, 4]
[2, 9, 3, 13]
[6, 11, 0, 4]
[14, 7, 5, 12]
[7, 9, 10, 14]
[4, 13, 5, 10]
[2, 5, 8, 12]
[8, 1, 2, 10]
[10, 7, 6, 5]
[3, 13, 5, 6]
[13, 4, 7, 5]
[13, 10, 8, 11]
[7, 8, 2, 0]
[12, 1, 14, 13]
[10, 5, 13, 7]
[9, 8, 4, 11]
[6, 10, 9, 3]
[13, 4, 9, 2]
[10, 12, 13, 6]
[8, 6, 2, 11]
[1, 3, 4, 6]
[3, 11, 12, 5]
[8, 7, 0, 11]
[3, 8, 11, 7]
[1, 10, 5, 8]
[14, 3, 2, 8]
[6, 2, 13, 12]
[8, 6, 10, 3]
[7, 14, 10, 5]
[12, 8, 11, 0]
[0, 13, 10, 3]
[5, 3, 2, 1]
[12, 5, 9, 4]
[10, 13, 4, 6]
[10, 14, 4, 5]
[12, 8, 3, 5]
[5, 2, 6, 13]
[3, 1, 9, 6]
[12, 1, 5, 4]
[7, 4, 13, 3]
[3, 12, 10, 1]
[12, 9, 4, 11]
[2, 0, 6, 7]
[8, 12, 9, 5]
[1, 11, 13, 5]
[4, 11, 7, 2]
[13, 4, 2, 3]
[7, 11, 10, 14]
[12, 14, 11, 4]
[1, 7, 12, 13]
[1, 14, 12, 3]
[7, 1, 0, 11]
[7, 9, 14, 3]
[13, 14, 0, 2]
[13, 1, 10, 4]
[4, 10, 11, 2]
[5, 14, 6, 12]
[12, 3, 1, 8]
[10, 3, 0, 2]
[14, 4, 1, 3]
[6, 14, 13, 2]
[4, 11, 7, 1]
[6, 2, 9, 5]
[4, 13, 3, 12]
[13, 4, 7, 1]
[2, 6, 1, 14]
[5, 6, 10, 14]
[7, 5, 6, 13]
