P1,P2,...,Pn
[3, 14, 5, 1, 12]
[3, 14, 5, 11, 12]
[6, 14, 2, 11, 3]
[10, 2, 3, 13, 0]
[9, 13, 12, 0, 7]
[14, 1, 8, 9, 2]
[11, 13, 12, 4, 1]
[11, 9, 0, 12, 2]
[14, 5, 2, 3, 12]
[13, 7, 6, 12, 4]
[5, 13, 7, 11, 4]
[4, 1, 3, 10, 14]
[1, 2, 7, 5, 3]
[4, 5, 8, 3, 10]
[1, 12, 14, 8, 7]
[8, 11, 14, 0, 12]
[11, 9, 3, 13, 10]
[6, 14, 9, 3, 8]
[7, 6, 4, 14, 10]
[11, 5, 0, 8, 3]
[14, 5, 6, 0, 11]
[8, 11, 6, 14, 13]
[11, 8, 2, 5, 10]
[11, 5, 3, 8, 10]
[4, 11, 13, 10, 1]
[11, 0, 4, 9, 10]
[0, 5, 2, 4, 6]
[1, 6, 8, 11, 5]
[13, 8, 9, 14, 6]
[5, 13, 7, 1, 12]
[3, 4, 14, 2, 6]
[10, 14, 7, 5, 3]
[8, 5, 2, 0, 14]
[4, 7, 13, 8, 6]
[0, 3, 12, 8, 6]
[11, 10, 3, 2, 1]
[1, 7, 6, 10, 0]
[9, 8, 6, 7, 10]
[13, 10, 6, 14, 4]
[4, 14, 2, 3, 13]
[5, 10, 11, 3, 0]
[11, 14, 1, 4, 2]
[14, 0, 1, 4, 10]
[3, 10, 7, 8, 0]
[6, 14, 5, 8, 11]
[9, 5, 14, 0, 2]
[2, 12, 14, 8, 7]
[5, 8, 11, 10, 3]
[5, 13, 3, 14, 2]
[1, 6, 12, 0, 10]
[4, 11, 14, 3, 8]
[13, 12, 5, 8, 9]
[9, 12, 1, 6, 7]
[1, 0, 2, 10, 12]
[14, 7, 11, 8, 2]
[5, 9, 13, 3, 7]
[5, 2, 6, 9, 11]
[4, 7, 5, 11, 14]
[8, 6, 12, 4, 13]
[2, 7, 4, 8, 5]
[11, 10, 7, 4, 6]
[11, 8, 14, 9, 7]
[12, 7, 6, 5, 3]
[8, 12, 6, 5, 7]
[1, 2, 8, 6, 7]
[4, 2, 3, 10, 8]
[10, 0, 13, 9, 4]
[12, 5, 13, 4, 10]
[10, 8, 12, 14, 1]
[13, 12, 5, 11, 0]
[4, 9, 14, 2, 0]
[11, 13, 9, 6, 7]
[11, 2, 5, 12, 4]
[0, 5, 11, 9, 6]
[9, 14, 11, 2, 5]
[13, 5, 1, 9, 14]
[12, 13, 10, 5, 4]
[13, 8, 6, 12, 14]
[5, 1, 4, 3, 7]
[4, 13, 11, 14, 2]
[0, 8, 5, 2, 7]
[2, 8, 1, 0, 13]
[8, 6, 14, 2, 10]
[3, 14, 11, 7, 5]
[8, 4, 0, 11, 3]
[6, 2, 8, 14, 5]
[6, 1, 8, 14, 3]
[0, 5, 14, 6, 13]
[3, 14, 9, 7, 5]
[1, 4, 12, 8, 10]
[8, 1, 13, 12, 4]
[1, 13, 3, 14, 9]
[6, 10, 5, 3, 9]
[3, 8, 12, 0, 9]
[11, 3, 0, 9, 12]
[6, 8, 11, 9, 14]
[8, 5, 3, 1, 12]
[3, 0, 8, 6, 1]
[12, 0, 7, 9, 14]
[2, 5, 11, 7, 12]
[1, 8, 10, 0, 2]
[14, 6, 9, 12, 13]
[1, 14, 5, 11, 8]
[8, 3, 5, 12, 11]
[13, 12, 4, 3, 10]
[12, 5, 11, 3, 14]
[8, 14, 12, 3, 11]
[6, 4, 3, 14, 10]
